rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,time_stamp,bumper,wheel_drop,cliff,left_encoder,right_encoder,left_pwm,right_pwm,buttons,charger,battery,bottom,current,over_current,digital_input,analog_input
1608810898235208769,,52309,,1608810898,250653840,'',19432,0,0,0,965,63077,0,0,0,0,158,"[1608, 1757, 1495]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810898235361152,,52310,,1608810898,269676801,'',19452,0,0,0,965,63077,0,0,0,0,158,"[1608, 1758, 1492]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810898273967653,,52311,,1608810898,290660898,'',19472,0,0,0,965,63077,0,0,0,0,158,"[1601, 1758, 1492]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810898305336725,,52312,,1608810898,311856409,'',19492,0,0,0,965,63077,0,0,0,0,158,"[1604, 1737, 1492]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810898305354599,,52313,,1608810898,331958053,'',19512,0,0,0,965,63077,0,0,0,0,158,"[1604, 1736, 1493]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810898330504240,,52314,,1608810898,351673952,'',19532,0,0,0,965,63077,0,0,0,0,158,"[1599, 1760, 1494]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810898330589543,,52315,,1608810898,370706257,'',19552,0,0,0,965,63077,0,0,0,0,158,"[1595, 1762, 1495]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810898358857224,,52316,,1608810898,390635032,'',19572,0,0,0,965,63077,0,0,0,0,158,"[1595, 1762, 1495]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810898386752103,,52317,,1608810898,411688042,'',19592,0,0,0,965,63077,0,0,0,0,158,"[1608, 1759, 1493]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810898411486375,,52318,,1608810898,432030886,'',19612,0,0,0,965,63077,0,0,0,0,158,"[1608, 1760, 1495]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810898438065523,,52319,,1608810898,451784747,'',19632,0,0,0,965,63077,0,0,0,0,158,"[1600, 1760, 1495]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810898438167840,,52320,,1608810898,470510150,'',19652,0,0,0,965,63077,0,0,0,0,158,"[1601, 1761, 1492]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810898459274766,,52321,,1608810898,490744950,'',19672,0,0,0,965,63077,0,0,0,0,158,"[1601, 1761, 1492]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810898496527162,,52322,,1608810898,512094350,'',19692,0,0,0,965,63077,0,0,0,0,158,"[1598, 1716, 1492]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810898496817623,,52323,,1608810898,531280544,'',19712,0,0,0,965,63077,0,0,0,0,158,"[1581, 1763, 1488]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810898546878568,,52324,,1608810898,550820362,'',19732,0,0,0,965,63077,0,0,0,0,158,"[1602, 1763, 1488]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810898579686113,,52325,,1608810898,572076028,'',19752,0,0,0,965,63077,0,0,0,0,158,"[1609, 1756, 1491]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810898579727829,,52326,,1608810898,590865089,'',19772,0,0,0,965,63077,0,0,0,0,158,"[1609, 1758, 1493]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810898579849708,,52327,,1608810898,611862618,'',19792,0,0,0,965,63077,0,0,0,0,158,"[1612, 1758, 1493]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810898605905252,,52328,,1608810898,630908647,'',19812,0,0,0,965,63077,0,0,0,0,158,"[1612, 1761, 1489]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810898643144802,,52329,,1608810898,651846898,'',19832,0,0,0,965,63077,0,0,0,0,158,"[1612, 1761, 1492]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810898643192947,,52330,,1608810898,671243339,'',19852,0,0,0,965,63077,0,0,0,0,158,"[1608, 1761, 1492]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810898668719696,,52331,,1608810898,691321914,'',19872,0,0,0,965,63077,0,0,0,0,158,"[1604, 1756, 1494]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810898704000497,,52332,,1608810898,711128921,'',19892,0,0,0,965,63077,0,0,0,0,158,"[1604, 1763, 1494]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810898704295441,,52333,,1608810898,730993745,'',19912,0,0,0,965,63077,0,0,0,0,158,"[1604, 1763, 1494]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810898744540896,,52334,,1608810898,751125758,'',19932,0,0,0,965,63077,0,0,0,0,158,"[1603, 1737, 1494]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810898744585178,,52335,,1608810898,771229445,'',19952,0,0,0,965,63077,0,0,0,0,158,"[1605, 1737, 1494]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810898768716678,,52336,,1608810898,791139531,'',19972,0,0,0,965,63077,0,0,0,0,158,"[1605, 1737, 1493]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810898790611120,,52337,,1608810898,812103479,'',19992,0,0,0,965,63077,0,0,0,0,158,"[1605, 1759, 1493]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810898809080879,,52338,,1608810898,831129944,'',20012,0,0,0,965,63077,0,0,0,0,158,"[1578, 1759, 1471]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810898809127489,,52339,,1608810898,851053462,'',20032,0,0,0,965,63077,0,0,0,0,158,"[1600, 1761, 1493]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810898835082773,,52340,,1608810898,871125029,'',20052,0,0,0,965,63077,0,0,0,0,158,"[1611, 1761, 1493]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810898865285509,,52341,,1608810898,890085207,'',20072,0,0,0,965,63077,0,0,0,0,158,"[1611, 1761, 1493]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810898883262157,,52342,,1608810898,912185949,'',20092,0,0,0,965,63077,0,0,0,0,158,"[1602, 1738, 1493]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810898908707357,,52343,,1608810898,932385124,'',20112,0,0,0,965,63077,0,0,0,0,158,"[1600, 1759, 1493]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810898938454386,,52344,,1608810898,951384724,'',20132,0,0,0,965,63077,0,0,0,0,158,"[1600, 1759, 1493]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810898938618283,,52345,,1608810898,970162980,'',20152,0,0,0,965,63077,0,0,0,0,158,"[1600, 1736, 1493]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810898962772147,,52346,,1608810898,991052466,'',20172,0,0,0,965,63077,0,0,0,0,158,"[1610, 1760, 1496]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810898980643399,,52347,,1608810899,11681101,'',20192,0,0,0,965,63077,0,0,0,0,158,"[1612, 1760, 1496]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899005572273,,52348,,1608810899,32149236,'',20212,0,0,0,965,63077,0,0,0,0,158,"[1612, 1765, 1493]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899033072363,,52349,,1608810899,52532994,'',20232,0,0,0,965,63077,0,0,0,0,158,"[1607, 1765, 1494]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899065484835,,52350,,1608810899,70389914,'',20252,0,0,0,965,63077,0,0,0,0,158,"[1585, 1765, 1495]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899065537035,,52351,,1608810899,90304744,'',20272,0,0,0,965,63077,0,0,0,0,158,"[1603, 1760, 1497]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899092019296,,52352,,1608810899,111464306,'',20292,0,0,0,965,63077,0,0,0,0,158,"[1603, 1762, 1497]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899121926951,,52353,,1608810899,130334414,'',20312,0,0,0,965,63077,0,0,0,0,158,"[1598, 1762, 1493]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899121981500,,52354,,1608810899,150411879,'',20332,0,0,0,965,63077,0,0,0,0,158,"[1600, 1736, 1493]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899140204650,,52355,,1608810899,170407005,'',20352,0,0,0,965,63077,0,0,0,0,158,"[1600, 1738, 1493]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899153702820,,52356,,1608810899,190449141,'',20372,0,0,0,965,63077,0,0,0,0,158,"[1600, 1760, 1494]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899186890472,,52357,,1608810899,211448987,'',20392,0,0,0,965,63077,0,0,0,0,158,"[1595, 1760, 1494]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899210688634,,52358,,1608810899,230324350,'',20412,0,0,0,965,63077,0,0,0,0,158,"[1586, 1760, 1494]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899210751796,,52359,,1608810899,250462549,'',20432,0,0,0,965,63077,0,0,0,0,158,"[1605, 1761, 1492]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899235676929,,52360,,1608810899,270485121,'',20452,0,0,0,965,63077,0,0,0,0,158,"[1605, 1764, 1491]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899265573836,,52361,,1608810899,290545360,'',20472,0,0,0,965,63077,0,0,0,0,158,"[1605, 1764, 1493]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899288535815,,52362,,1608810899,313747940,'',20492,0,0,0,965,63077,0,0,0,0,158,"[1605, 1736, 1493]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899321342516,,52363,,1608810899,331366893,'',20512,0,0,0,965,63077,0,0,0,0,158,"[1605, 1759, 1493]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899321379182,,52364,,1608810899,350584171,'',20532,0,0,0,965,63077,0,0,0,0,158,"[1597, 1762, 1489]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899344909703,,52365,,1608810899,370607035,'',20552,0,0,0,965,63077,0,0,0,0,158,"[1592, 1762, 1489]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899381226115,,52366,,1608810899,391560456,'',20572,0,0,0,965,63077,0,0,0,0,158,"[1620, 1762, 1489]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899381344354,,52367,,1608810899,411374843,'',20592,0,0,0,965,63077,0,0,0,0,158,"[1620, 1761, 1469]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899412242786,,52368,,1608810899,430745997,'',20612,0,0,0,965,63077,0,0,0,0,158,"[1604, 1761, 1494]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899435618426,,52369,,1608810899,452652164,'',20632,0,0,0,965,63077,0,0,0,0,158,"[1602, 1761, 1495]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899435649798,,52370,,1608810899,470191697,'',20652,0,0,0,965,63077,0,0,0,0,158,"[1601, 1738, 1495]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899475354710,,52371,,1608810899,490814299,'',20672,0,0,0,965,63077,0,0,0,0,158,"[1601, 1759, 1491]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899491789257,,52372,,1608810899,510680659,'',20692,0,0,0,965,63077,0,0,0,0,158,"[1596, 1759, 1493]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899491829526,,52373,,1608810899,530636367,'',20712,0,0,0,965,63077,0,0,0,0,158,"[1588, 1759, 1493]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899513184544,,52374,,1608810899,549679914,'',20732,0,0,0,965,63077,0,0,0,0,158,"[1601, 1759, 1493]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899533150843,,52375,,1608810899,569696355,'',20752,0,0,0,965,63077,0,0,0,0,158,"[1601, 1759, 1491]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899551363539,,52376,,1608810899,590748758,'',20772,0,0,0,965,63077,0,0,0,0,158,"[1601, 1759, 1491]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899574821651,,52377,,1608810899,611982192,'',20792,0,0,0,965,63077,0,0,0,0,158,"[1611, 1759, 1488]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899592221341,,52378,,1608810899,630741930,'',20812,0,0,0,965,63077,0,0,0,0,158,"[1611, 1757, 1470]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899654562398,,52379,,1608810899,649795112,'',20832,0,0,0,965,63077,0,0,0,0,158,"[1611, 1761, 1470]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899675121484,,52380,,1608810899,670229968,'',20852,0,0,0,965,63077,0,0,0,0,158,"[1581, 1761, 1491]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899675138687,,52381,,1608810899,690985422,'',20872,0,0,0,965,63077,0,0,0,0,158,"[1599, 1761, 1491]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899675169347,,52382,,1608810899,709984588,'',20892,0,0,0,965,63077,0,0,0,0,158,"[1599, 1761, 1495]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899698354125,,52383,,1608810899,729919273,'',20912,0,0,0,965,63077,0,0,0,0,158,"[1599, 1761, 1495]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899717852030,,52384,,1608810899,749978051,'',20932,0,0,0,965,63077,0,0,0,0,158,"[1613, 1761, 1495]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899736883835,,52385,,1608810899,769995952,'',20952,0,0,0,965,63077,0,0,0,0,158,"[1613, 1760, 1495]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899759160854,,52386,,1608810899,789935017,'',20972,0,0,0,965,63077,0,0,0,0,158,"[1613, 1760, 1495]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899773722483,,52387,,1608810899,808961921,'',20992,0,0,0,965,63077,0,0,0,0,158,"[1606, 1759, 1495]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899795955025,,52388,,1608810899,829189759,'',21012,0,0,0,965,63077,0,0,0,0,158,"[1579, 1761, 1494]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899820327907,,52389,,1608810899,849031592,'',21032,0,0,0,965,63077,0,0,0,0,158,"[1605, 1761, 1494]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899851274930,,52390,,1608810899,869065844,'',21052,0,0,0,965,63077,0,0,0,0,158,"[1611, 1756, 1492]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899874227474,,52391,,1608810899,890030068,'',21072,0,0,0,965,63077,0,0,0,0,158,"[1611, 1759, 1492]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899874235347,,52392,,1608810899,909157123,'',21092,0,0,0,965,63077,0,0,0,0,158,"[1611, 1759, 1491]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899896690184,,52393,,1608810899,929221741,'',21112,0,0,0,965,63077,0,0,0,0,158,"[1605, 1759, 1492]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899915001212,,52394,,1608810899,949208983,'',21132,0,0,0,965,63077,0,0,0,0,158,"[1605, 1759, 1492]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899937252420,,52395,,1608810899,969223088,'',21152,0,0,0,965,63077,0,0,0,0,158,"[1580, 1757, 1492]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899954445679,,52396,,1608810899,989303474,'',21172,0,0,0,965,63077,0,0,0,0,158,"[1614, 1758, 1493]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899979783801,,52397,,1608810900,9261075,'',21192,0,0,0,965,63077,0,0,0,0,158,"[1614, 1760, 1493]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899995830153,,52398,,1608810900,29265740,'',21212,0,0,0,965,63077,0,0,0,0,158,"[1614, 1760, 1494]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810900022358509,,52399,,1608810900,48302913,'',21232,0,0,0,965,63077,0,0,0,0,158,"[1605, 1746, 1494]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810900058052937,,52400,,1608810900,68322547,'',21252,0,0,0,965,63077,0,0,0,0,158,"[1602, 1735, 1493]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810900058102868,,52401,,1608810900,89372521,'',21272,0,0,0,965,63077,0,0,0,0,158,"[1602, 1759, 1493]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810900080374464,,52402,,1608810900,109384856,'',21292,0,0,0,965,63077,0,0,0,0,158,"[1602, 1760, 1493]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810900103113703,,52403,,1608810900,129543174,'',21312,0,0,0,965,63077,0,0,0,0,158,"[1600, 1760, 1449]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810900120614197,,52404,,1608810900,148393496,'',21332,0,0,0,965,63077,0,0,0,0,158,"[1603, 1762, 1493]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810900135677876,,52405,,1608810900,168381306,'',21352,0,0,0,965,63077,0,0,0,0,158,"[1603, 1762, 1493]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810900159377032,,52406,,1608810900,189543686,'',21372,0,0,0,965,63077,0,0,0,0,158,"[1603, 1758, 1494]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810900245791775,,52407,,1608810900,209342888,'',21392,0,0,0,965,63077,0,0,0,0,158,"[1602, 1762, 1494]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810900245873448,,52408,,1608810900,228455101,'',21412,0,0,0,965,63077,0,0,0,0,158,"[1602, 1762, 1490]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810900245896648,,52409,,1608810900,248529625,'',21432,0,0,0,965,63077,0,0,0,0,158,"[1599, 1762, 1473]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810900245943555,,52410,,1608810900,268426636,'',21452,0,0,0,965,63077,0,0,0,0,158,"[1585, 1758, 1473]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810900456119964,,52411,,1608810900,290409432,'',21472,0,0,0,965,63077,0,0,0,0,158,"[1598, 1758, 1493]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810900456139508,,52412,,1608810900,309337124,'',21492,0,0,0,965,63077,0,0,0,0,158,"[1601, 1735, 1493]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810900493484596,,52413,,1608810900,330776577,'',21512,0,0,0,965,63077,0,0,0,0,158,"[1601, 1760, 1493]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810900493638918,,52414,,1608810900,349133188,'',21532,0,0,0,965,63077,0,0,0,0,158,"[1601, 1760, 1494]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810900493660071,,52415,,1608810900,369365664,'',21552,0,0,0,965,63077,0,0,0,0,158,"[1623, 1758, 1494]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810900493673005,,52416,,1608810900,390508774,'',21572,0,0,0,965,63077,0,0,0,0,158,"[1623, 1760, 1493]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810900493684505,,52417,,1608810900,410178053,'',21592,0,0,0,965,63077,0,0,0,0,158,"[1623, 1760, 1493]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810900493695079,,52418,,1608810900,428580503,'',21612,0,0,0,965,63077,0,0,0,0,158,"[1581, 1760, 1472]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810900493716600,,52419,,1608810900,448660866,'',21632,0,0,0,965,63077,0,0,0,0,158,"[1599, 1759, 1467]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810900493735819,,52420,,1608810900,468894802,'',21652,0,0,0,965,63077,0,0,0,0,158,"[1603, 1759, 1467]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810900493749902,,52421,,1608810900,490730741,'',21672,0,0,0,965,63077,0,0,0,0,158,"[1603, 1760, 1497]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810900493921739,,52422,,1608810900,509362674,'',21692,0,0,0,965,63077,0,0,0,0,158,"[1597, 1760, 1500]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810900493966288,,52423,,1608810900,529524495,'',21712,0,0,0,965,63077,0,0,0,0,158,"[1598, 1757, 1500]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810900521713028,,52424,,1608810900,549524277,'',21732,0,0,0,965,63077,0,0,0,0,158,"[1598, 1756, 1491]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
