rosbagTimestamp,linear,x,y,z,angular,x,y,z
1608810920771767625,,0.199223363344,0.0,0.0,,0.0,0.0,-0.0785706219256
1608810921038929370,,0.190638579848,0.0,0.0,,0.0,0.0,-0.0782674671396
1608810921291868959,,0.190342151944,0.0,0.0,,0.0,0.0,-0.0778821327303
1608810921554937428,,0.178861548309,0.0,0.0,,0.0,0.0,-0.0677297644028
1608810921819857790,,0.170249120262,0.0,0.0,,0.0,0.0,-0.0659905482684
1608810922078856552,,0.164364049792,0.0,0.0,,0.0,0.0,-0.0638238072832
1608810922330252592,,0.149892924462,0.0,0.0,,0.0,0.0,-0.0443966333503
1608810922580331640,,0.138305584629,0.0,0.0,,0.0,0.0,-0.035986059661
1608810922835925858,,0.128108052857,0.0,0.0,,0.0,0.0,-0.0348488723348
1608810923087021332,,0.117699204427,0.0,0.0,,0.0,0.0,-0.0306580754861
1608810923363787062,,0.108643414163,0.0,0.0,,0.0,0.0,-0.0327598516842
1608810923626616455,,0.102030198795,0.0,0.0,,0.0,0.0,-0.0309535732354
1608810923887971094,,0.0992858503596,0.0,0.0,,0.0,0.0,-0.0311426910451
1608810924147122623,,0.090652117986,0.0,0.0,,0.0,0.0,-0.0316220723982
1608810924396848179,,0.0856731857295,0.0,0.0,,0.0,0.0,-0.0285419817609
1608810924666234729,,0.0814101557699,0.0,0.0,,0.0,0.0,-0.0290313184699
1608810924948704929,,0.0773816496708,0.0,0.0,,0.0,0.0,-0.0265300603574
1608810925208777654,,0.0741093895786,0.0,0.0,,0.0,0.0,-0.0266512795618
1608810925466375309,,0.0672266065077,0.0,0.0,,0.0,0.0,-0.0284379438213
1608810925746647724,,0.0632678794954,0.0,0.0,,0.0,0.0,-0.0288957187982
1608810926008262134,,0.0587214098553,0.0,0.0,,0.0,0.0,-0.0272966310127
1608810926263467701,,0.0553136245929,0.0,0.0,,0.0,0.0,-0.0250129793357
1608810926519068618,,0.0517531743675,0.0,0.0,,0.0,0.0,-0.0267768410857
1608810926829662642,,0.0485194907504,0.0,0.0,,0.0,0.0,-0.0159821747378
1608810927094200359,,0.0458343347015,0.0,0.0,,0.0,0.0,-0.0207641677927
1608810927378520995,,0.0428865734952,0.0,0.0,,0.0,0.0,-0.021681736447
1608810927647653567,,0.0412776669657,0.0,0.0,,0.0,0.0,-0.0188503829052
1608810927884613719,,0.0410554892211,0.0,0.0,,0.0,0.0,-0.0188191681671
1608810928146142836,,0.0384105312937,0.0,0.0,,0.0,0.0,-0.0156308673575
1608810928389784770,,0.0384635235509,0.0,0.0,,0.0,0.0,-0.0168827891669
1608810928664233676,,0.0363849096082,0.0,0.0,,0.0,0.0,-0.0137750075977
1608810928922191891,,0.0349056507143,0.0,0.0,,0.0,0.0,-0.0165490188204
1608810929171946179,,0.0311910226195,0.0,0.0,,0.0,0.0,-0.0161347349723
1608810929423321327,,0.0305783185852,0.0,0.0,,0.0,0.0,-0.0149002290298
1608810929697499280,,0.0289140890012,0.0,0.0,,0.0,0.0,-0.0156185880665
1608810929958700084,,0.0278054665165,0.0,0.0,,0.0,0.0,-0.0172844524559
1608810930244928925,,0.0265753494588,0.0,0.0,,0.0,0.0,-0.0189513344157
1608810930502522487,,0.0232591452154,0.0,0.0,,0.0,0.0,-0.0164915014896
1608810930763726185,,0.0223609932003,0.0,0.0,,0.0,0.0,-0.0119969989591
1608810931040911516,,0.0196072249444,0.0,0.0,,0.0,0.0,-0.0152024817978
