rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,name,position,velocity,effort
1608810898476503763,,114928,,1608810898,475940438,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810898517020154,,114929,,1608810898,495851703,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810898517069410,,114930,,1608810898,515751883,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810898536532621,,114931,,1608810898,536827380,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810898565186634,,114932,,1608810898,556852121,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810898594582218,,114933,,1608810898,578179952,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810898594743281,,114934,,1608810898,596662107,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810898613583870,,114935,,1608810898,616670804,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810898637451686,,114936,,1608810898,638377572,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810898668094254,,114937,,1608810898,659456278,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810898686221564,,114938,,1608810898,678353543,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810898686251324,,114939,,1608810898,696629748,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810898737456085,,114940,,1608810898,716667908,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810898737471130,,114941,,1608810898,736671938,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810898761333335,,114942,,1608810898,756701347,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810898778786279,,114943,,1608810898,776770138,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810898794293395,,114944,,1608810898,799895221,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810898823100631,,114945,,1608810898,817757192,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810898865797241,,114946,,1608810898,838274347,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810898865854839,,114947,,1608810898,859265831,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810898865875590,,114948,,1608810898,877542327,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810898883180294,,114949,,1608810898,898922375,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810898908633764,,114950,,1608810898,918629731,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810898939784160,,114951,,1608810898,937580963,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810898962437295,,114952,,1608810898,958055528,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810898983741659,,114953,,1608810898,977681788,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810898983860340,,114954,,1608810898,998245035,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810899003593667,,114955,,1608810899,17466096,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810899036361027,,114956,,1608810899,39903598,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810899055096525,,114957,,1608810899,58681835,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810899081593479,,114958,,1608810899,78518411,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810899106260933,,114959,,1608810899,98941041,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810899106318360,,114960,,1608810899,117151893,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810899123160692,,114961,,1608810899,136871783,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810899147574423,,114962,,1608810899,156672770,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810899172455352,,114963,,1608810899,177729295,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810899188181485,,114964,,1608810899,198087749,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810899211660531,,114965,,1608810899,217576018,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810899230254137,,114966,,1608810899,237565452,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810899249379773,,114967,,1608810899,257568013,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810899278706381,,114968,,1608810899,277609081,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810899302395453,,114969,,1608810899,298523834,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810899380090413,,114970,,1608810899,317642501,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810899380145287,,114971,,1608810899,337637478,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810899408260836,,114972,,1608810899,357611159,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810899408320654,,114973,,1608810899,377569089,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810899408371534,,114974,,1608810899,397501347,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810899437125243,,114975,,1608810899,420053492,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810899437165655,,114976,,1608810899,439945785,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810899467725801,,114977,,1608810899,459539363,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810899490782061,,114978,,1608810899,480122728,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810899490879912,,114979,,1608810899,499467474,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810899512511865,,114980,,1608810899,519423361,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810899530048988,,114981,,1608810899,540484554,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810899550435843,,114982,,1608810899,560370430,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810899566100720,,114983,,1608810899,579341781,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810899585778097,,114984,,1608810899,599338216,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810899614783678,,114985,,1608810899,619484593,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810899633500697,,114986,,1608810899,639193982,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810899651483920,,114987,,1608810899,659208795,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810899674606132,,114988,,1608810899,680460478,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810899704754613,,114989,,1608810899,700428617,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810899725578666,,114990,,1608810899,720488063,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810899725581954,,114991,,1608810899,739562972,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810899759577955,,114992,,1608810899,759210809,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810899784773074,,114993,,1608810899,780108934,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810899819988942,,114994,,1608810899,800494225,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810899820110284,,114995,,1608810899,820404021,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810899844813629,,114996,,1608810899,840910665,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810899868217336,,114997,,1608810899,860392516,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810899885229292,,114998,,1608810899,882530135,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810899885239636,,114999,,1608810899,900475235,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810899907951791,,115000,,1608810899,921939869,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810899928183098,,115001,,1608810899,940500487,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810899976419522,,115002,,1608810899,960523176,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810900011777781,,115003,,1608810899,980443183,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810900011792727,,115004,,1608810900,306888,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810900114407952,,115005,,1608810900,20311484,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810900114459040,,115006,,1608810900,40358960,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810900134623076,,115007,,1608810900,61192022,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810900134636939,,115008,,1608810900,82629516,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810900134647493,,115009,,1608810900,101218129,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810900134656683,,115010,,1608810900,120342329,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810900134685995,,115011,,1608810900,141190852,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810900159234184,,115012,,1608810900,161189904,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810900197144716,,115013,,1608810900,182229791,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810900197210945,,115014,,1608810900,201222136,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810900237571054,,115015,,1608810900,221549658,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810900266442854,,115016,,1608810900,242013993,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810900266601762,,115017,,1608810900,261433408,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810900293036060,,115018,,1608810900,281468632,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810900333312408,,115019,,1608810900,308042338,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810900333329980,,115020,,1608810900,322251445,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810900360893276,,115021,,1608810900,342934566,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810900360915047,,115022,,1608810900,362117401,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810900375868259,,115023,,1608810900,381114997,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810900396340188,,115024,,1608810900,401130385,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810900422072037,,115025,,1608810900,422367179,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810900446373669,,115026,,1608810900,442860978,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810900472122177,,115027,,1608810900,462158164,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810900472124410,,115028,,1608810900,481864043,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810900504989531,,115029,,1608810900,502068169,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810900537085979,,115030,,1608810900,522011794,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810900537109286,,115031,,1608810900,542523096,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810900582758098,,115032,,1608810900,562869287,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810900633808703,,115033,,1608810900,581851714,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810900633880192,,115034,,1608810900,602003332,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810900633953460,,115035,,1608810900,622059267,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810900684694469,,115036,,1608810900,642443381,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810900684728488,,115037,,1608810900,661913846,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810900717237919,,115038,,1608810900,683193814,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810900717257318,,115039,,1608810900,702876355,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810900717273579,,115040,,1608810900,722918289,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
1608810900796422626,,115041,,1608810900,742418217,'',"[wheel_left_joint, wheel_right_joint]","[763.0912559023127, 898.6252580978908]","[0.0, 0.0]","[0.0, 0.0]"
