rosbagTimestamp,linear,x,y,z,angular,x,y,z
1608810912105350737,,0.112371047909,0.0,0.0,,0.0,0.0,-0.267762177083
1608810912366594718,,0.122979306185,0.0,0.0,,0.0,0.0,-0.200553212451
1608810912602210932,,0.134970013446,0.0,0.0,,0.0,0.0,-0.142039761453
1608810912854107185,,0.135525516128,0.0,0.0,,0.0,0.0,-0.112734407079
1608810913147861525,,0.136434631932,0.0,0.0,,0.0,0.0,-0.0530663008732
1608810913432864210,,0.125744933777,0.0,0.0,,0.0,0.0,-0.0174563259495
1608810913693662142,,0.1280088998,0.0,0.0,,0.0,0.0,0.0726146264931
1608810913981463253,,0.129777299986,0.0,0.0,,0.0,0.0,0.0644547225219
1608810914225533169,,0.140550574325,0.0,0.0,,0.0,0.0,0.171575824698
1608810914467737506,,0.139312101374,0.0,0.0,,0.0,0.0,0.409818189935
1608810914756214110,,0.14959881846,0.0,0.0,,0.0,0.0,0.557364170113
1608810915016897742,,0.167065013319,0.0,0.0,,0.0,0.0,0.54086960881
1608810915270565998,,0.173418362945,0.0,0.0,,0.0,0.0,0.483992596049
1608810915517898626,,0.186613152763,0.0,0.0,,0.0,0.0,0.374254157253
1608810915840230330,,0.191708857383,0.0,0.0,,0.0,0.0,0.261218751172
1608810916087001247,,0.197006905157,0.0,0.0,,0.0,0.0,0.177765383067
1608810916354160760,,0.198327480813,0.0,0.0,,0.0,0.0,0.147491633775
1608810916598593459,,0.19860718866,0.0,0.0,,0.0,0.0,0.121164685329
1608810916852932960,,0.1991924693,0.0,0.0,,0.0,0.0,0.102596579781
1608810917108270023,,0.199368274158,0.0,0.0,,0.0,0.0,0.0907637110567
1608810917362738592,,0.199475652594,0.0,0.0,,0.0,0.0,0.0827018657014
1608810917631057787,,0.197521899353,0.0,0.0,,0.0,0.0,0.0795236632033
1608810917926936089,,0.196248563642,0.0,0.0,,0.0,0.0,0.075849245327
1608810918186198001,,0.191035532682,0.0,0.0,,0.0,0.0,0.0665641454996
1608810918439738081,,0.18637079593,0.0,0.0,,0.0,0.0,0.0605713191534
1608810918702177597,,0.179880692481,0.0,0.0,,0.0,0.0,0.0538019826201
1608810918950206992,,0.171263208234,0.0,0.0,,0.0,0.0,0.0424437905726
1608810919206192614,,0.16618656623,0.0,0.0,,0.0,0.0,0.0344858401165
1608810919454411592,,0.155315990324,0.0,0.0,,0.0,0.0,0.0246891762825
1608810919710865320,,0.153110392379,0.0,0.0,,0.0,0.0,0.0195527761692
1608810919965095932,,0.140793575754,0.0,0.0,,0.0,0.0,0.007827221295
1608810920228510648,,0.129815721587,0.0,0.0,,0.0,0.0,0.00128774196561
1608810920509223884,,0.124198729487,0.0,0.0,,0.0,0.0,-0.00389302621075
1608810920771809266,,0.0924264997332,0.0,0.0,,0.0,0.0,-0.0219815859224
1608810921038948242,,0.0866277127196,0.0,0.0,,0.0,0.0,-0.0223537716175
1608810921290186429,,0.0864290920878,0.0,0.0,,0.0,0.0,-0.0220717730478
1608810921555237241,,0.0793860495841,0.0,0.0,,0.0,0.0,-0.0274855307555
1608810921820133682,,0.0748448370291,0.0,0.0,,0.0,0.0,-0.0263548714129
1608810922078877492,,0.0720657440694,0.0,0.0,,0.0,0.0,-0.0284096260488
1608810922330356533,,0.0638456799943,0.0,0.0,,0.0,0.0,-0.0284184359441
1608810922580316349,,0.0577387718457,0.0,0.0,,0.0,0.0,-0.0289648147993
1608810922835937314,,0.0525089206405,0.0,0.0,,0.0,0.0,-0.029716844366
1608810923087067258,,0.0472002575661,0.0,0.0,,0.0,0.0,-0.0314429798231
1608810923364803420,,0.0430039515731,0.0,0.0,,0.0,0.0,-0.0319923242614
1608810923628298023,,0.0398674963781,0.0,0.0,,0.0,0.0,-0.0321722646413
1608810923888275594,,0.0383274854378,0.0,0.0,,0.0,0.0,-0.0334042551238
1608810924147170944,,0.0342671305548,0.0,0.0,,0.0,0.0,-0.032044335143
1608810924396676522,,0.0317190630095,0.0,0.0,,0.0,0.0,-0.0337854776814
1608810924666205157,,0.0298103459462,0.0,0.0,,0.0,0.0,-0.0338169530643
1608810924952237574,,0.027992646688,0.0,0.0,,0.0,0.0,-0.0344747790512
1608810925208752243,,0.0263956007512,0.0,0.0,,0.0,0.0,-0.0333221699701
1608810925464448432,,0.023641165989,0.0,0.0,,0.0,0.0,-0.0339335211416
1608810925746597172,,0.0218330446828,0.0,0.0,,0.0,0.0,-0.0338662313926
1608810926008276478,,0.0196012490672,0.0,0.0,,0.0,0.0,-0.0339956505572
1608810926263619200,,0.0182115065403,0.0,0.0,,0.0,0.0,-0.0339643844714
1608810926523935238,,0.0165189199982,0.0,0.0,,0.0,0.0,-0.0339766568422
1608810926830133871,,0.0151094774658,0.0,0.0,,0.0,0.0,-0.0336025597362
1608810927094271645,,0.0138230054983,0.0,0.0,,0.0,0.0,-0.0345516462313
1608810927378735016,,0.0128522456796,0.0,0.0,,0.0,0.0,-0.0337267096576
1608810927647672195,,0.0120738082298,0.0,0.0,,0.0,0.0,-0.0342989701507
1608810927884665752,,0.0120066392649,0.0,0.0,,0.0,0.0,-0.0342264148923
1608810928146142841,,0.0109809216032,0.0,0.0,,0.0,0.0,-0.0340478060021
1608810928389760079,,0.0109482328348,0.0,0.0,,0.0,0.0,-0.0340770364923
1608810928665304707,,0.00994381907635,0.0,0.0,,0.0,0.0,-0.033701261859
1608810928922265446,,0.00924361995176,0.0,0.0,,0.0,0.0,-0.0336004731761
1608810929171720304,,0.00774457417087,0.0,0.0,,0.0,0.0,-0.033437406241
1608810929426245233,,0.00754162472143,0.0,0.0,,0.0,0.0,-0.0330645591392
1608810929697999870,,0.00681712432172,0.0,0.0,,0.0,0.0,-0.0336824770675
1608810929958570047,,0.00635166917963,0.0,0.0,,0.0,0.0,-0.0334380411185
1608810930245221539,,0.00587887735052,0.0,0.0,,0.0,0.0,-0.0334009588342
1608810930502152287,,0.00458406854224,0.0,0.0,,0.0,0.0,-0.0332195416827
1608810930767958927,,0.00404936547868,0.0,0.0,,0.0,0.0,-0.0330744922562
1608810931040865245,,0.0031023040928,0.0,0.0,,0.0,0.0,-0.032751050891
