rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,time_stamp,bumper,wheel_drop,cliff,left_encoder,right_encoder,left_pwm,right_pwm,buttons,charger,battery,bottom,current,over_current,digital_input,analog_input
1608810898686636219,,114938,,1608810898,679670342,'',61388,0,0,0,7402,62360,0,0,0,0,153,"[1526, 1738, 1548]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810898686910463,,114939,,1608810898,696753143,'',61408,0,0,0,7402,62360,0,0,0,0,153,"[1526, 1739, 1548]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810898737552360,,114940,,1608810898,717067266,'',61428,0,0,0,7402,62360,0,0,0,0,153,"[1499, 1739, 1536]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810898737628365,,114941,,1608810898,736942649,'',61448,0,0,0,7402,62360,0,0,0,0,153,"[1499, 1732, 1541]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810898761367907,,114942,,1608810898,756984894,'',61468,0,0,0,7402,62360,0,0,0,0,153,"[1500, 1713, 1547]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810898782067279,,114943,,1608810898,777207710,'',61488,0,0,0,7402,62360,0,0,0,0,153,"[1500, 1737, 1547]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810898822737690,,114944,,1608810898,800141720,'',61508,0,0,0,7402,62360,0,0,0,0,153,"[1500, 1737, 1547]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810898850830935,,114945,,1608810898,818037529,'',61528,0,0,0,7402,62360,0,0,0,0,153,"[1500, 1735, 1547]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810898850907613,,114946,,1608810898,838557602,'',61548,0,0,0,7402,62360,0,0,0,0,153,"[1501, 1735, 1550]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810898871390041,,114947,,1608810898,859915479,'',61568,0,0,0,7402,62360,0,0,0,0,153,"[1501, 1736, 1569]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810898871445363,,114948,,1608810898,877780366,'',61588,0,0,0,7402,62360,0,0,0,0,153,"[1499, 1736, 1575]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810898888102368,,114949,,1608810898,899210005,'',61608,0,0,0,7402,62360,0,0,0,0,153,"[1499, 1732, 1575]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810898926341857,,114950,,1608810898,919085389,'',61628,0,0,0,7402,62360,0,0,0,0,153,"[1500, 1692, 1568]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810898959506056,,114951,,1608810898,937871511,'',61648,0,0,0,7402,62360,0,0,0,0,153,"[1500, 1737, 1568]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810898959555742,,114952,,1608810898,958337033,'',61668,0,0,0,7402,62360,0,0,0,0,153,"[1498, 1737, 1561]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810898983285567,,114953,,1608810898,977857108,'',61688,0,0,0,7402,62360,0,0,0,0,153,"[1498, 1738, 1525]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899003032087,,114954,,1608810898,998380390,'',61708,0,0,0,7402,62360,0,0,0,0,153,"[1500, 1738, 1527]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899017270252,,114955,,1608810899,17622747,'',61728,0,0,0,7402,62360,0,0,0,0,153,"[1500, 1738, 1527]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899050578364,,114956,,1608810899,40038370,'',61748,0,0,0,7402,62360,0,0,0,0,153,"[1497, 1738, 1556]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899071097590,,114957,,1608810899,59321856,'',61768,0,0,0,7402,62360,0,0,0,0,153,"[1497, 1734, 1567]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899071148855,,114958,,1608810899,78675353,'',61788,0,0,0,7402,62360,0,0,0,0,153,"[1497, 1715, 1567]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899088519459,,114959,,1608810899,99454750,'',61808,0,0,0,7402,62360,0,0,0,0,153,"[1521, 1737, 1567]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899106716035,,114960,,1608810899,117311752,'',61828,0,0,0,7402,62360,0,0,0,0,153,"[1521, 1738, 1567]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899129293870,,114961,,1608810899,137027267,'',61848,0,0,0,7402,62360,0,0,0,0,153,"[1518, 1738, 1571]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899170147852,,114962,,1608810899,156823878,'',61868,0,0,0,7402,62360,0,0,0,0,153,"[1498, 1738, 1573]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899187548882,,114963,,1608810899,177863776,'',61888,0,0,0,7402,62360,0,0,0,0,153,"[1519, 1738, 1573]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899211104325,,114964,,1608810899,198171471,'',61908,0,0,0,7402,62360,0,0,0,0,153,"[1525, 1735, 1573]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899211117833,,114965,,1608810899,217726251,'',61928,0,0,0,7402,62360,0,0,0,0,153,"[1525, 1692, 1542]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899229676874,,114966,,1608810899,237716268,'',61948,0,0,0,7402,62360,0,0,0,0,153,"[1500, 1741, 1544]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899248968654,,114967,,1608810899,257716788,'',61968,0,0,0,7402,62360,0,0,0,0,153,"[1503, 1741, 1547]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899277578236,,114968,,1608810899,277759898,'',61988,0,0,0,7402,62360,0,0,0,0,153,"[1503, 1737, 1548]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899288970575,,114969,,1608810899,298709947,'',62008,0,0,0,7402,62360,0,0,0,0,153,"[1503, 1737, 1548]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899307896486,,114970,,1608810899,317798276,'',62028,0,0,0,7402,62360,0,0,0,0,153,"[1502, 1738, 1550]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899380197353,,114971,,1608810899,337723242,'',62048,0,0,0,7402,62360,0,0,0,0,153,"[1502, 1738, 1550]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899408405463,,114972,,1608810899,357762851,'',62068,0,0,0,7402,62360,0,0,0,0,153,"[1498, 1731, 1562]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899408456393,,114973,,1608810899,377716988,'',62088,0,0,0,7402,62360,0,0,0,0,153,"[1496, 1712, 1562]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899408489911,,114974,,1608810899,397682210,'',62108,0,0,0,7402,62360,0,0,0,0,153,"[1497, 1738, 1555]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899437179138,,114975,,1608810899,420332662,'',62128,0,0,0,7402,62360,0,0,0,0,153,"[1501, 1738, 1555]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899437245434,,114976,,1608810899,440248293,'',62148,0,0,0,7402,62360,0,0,0,0,153,"[1501, 1738, 1552]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899467762805,,114977,,1608810899,459787904,'',62168,0,0,0,7402,62360,0,0,0,0,153,"[1501, 1737, 1552]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899490974168,,114978,,1608810899,480417360,'',62188,0,0,0,7402,62360,0,0,0,0,153,"[1501, 1738, 1526]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899491096797,,114979,,1608810899,499750728,'',62208,0,0,0,7402,62360,0,0,0,0,153,"[1501, 1738, 1534]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899512531657,,114980,,1608810899,519831178,'',62228,0,0,0,7402,62360,0,0,0,0,153,"[1497, 1714, 1564]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899530141543,,114981,,1608810899,540764891,'',62248,0,0,0,7402,62360,0,0,0,0,153,"[1497, 1714, 1564]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899550640957,,114982,,1608810899,560656018,'',62268,0,0,0,7402,62360,0,0,0,0,153,"[1497, 1738, 1545]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899575050739,,114983,,1608810899,579704965,'',62288,0,0,0,7402,62360,0,0,0,0,153,"[1523, 1738, 1545]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899599948554,,114984,,1608810899,599682731,'',62308,0,0,0,7402,62360,0,0,0,0,153,"[1523, 1738, 1544]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899633162868,,114985,,1608810899,619925373,'',62328,0,0,0,7402,62360,0,0,0,0,153,"[1525, 1738, 1571]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899633178135,,114986,,1608810899,639542580,'',62348,0,0,0,7402,62360,0,0,0,0,153,"[1525, 1738, 1571]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899650849781,,114987,,1608810899,659557394,'',62368,0,0,0,7402,62360,0,0,0,0,153,"[1525, 1736, 1553]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899669295233,,114988,,1608810899,680745191,'',62388,0,0,0,7402,62360,0,0,0,0,153,"[1500, 1690, 1564]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899704373714,,114989,,1608810899,700708371,'',62408,0,0,0,7402,62360,0,0,0,0,153,"[1508, 1732, 1567]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899725161176,,114990,,1608810899,720775110,'',62428,0,0,0,7402,62360,0,0,0,0,153,"[1508, 1736, 1567]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899755058587,,114991,,1608810899,739983041,'',62448,0,0,0,7402,62360,0,0,0,0,153,"[1508, 1739, 1547]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899755085640,,114992,,1608810899,759552115,'',62468,0,0,0,7402,62360,0,0,0,0,153,"[1505, 1739, 1545]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899776934393,,114993,,1608810899,780247790,'',62488,0,0,0,7402,62360,0,0,0,0,153,"[1505, 1739, 1549]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899800548716,,114994,,1608810899,800781855,'',62508,0,0,0,7402,62360,0,0,0,0,153,"[1502, 1739, 1557]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899825699895,,114995,,1608810899,820687859,'',62528,0,0,0,7402,62360,0,0,0,0,153,"[1499, 1734, 1558]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899850887324,,114996,,1608810899,841347945,'',62548,0,0,0,7402,62360,0,0,0,0,153,"[1501, 1712, 1586]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899850929376,,114997,,1608810899,860635806,'',62568,0,0,0,7402,62360,0,0,0,0,153,"[1501, 1738, 1586]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899877729259,,114998,,1608810899,882958955,'',62588,0,0,0,7402,62360,0,0,0,0,153,"[1500, 1738, 1566]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899907595454,,114999,,1608810899,900876634,'',62608,0,0,0,7402,62360,0,0,0,0,153,"[1498, 1738, 1545]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899927850373,,115000,,1608810899,922240335,'',62628,0,0,0,7402,62360,0,0,0,0,153,"[1498, 1738, 1549]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810899976093688,,115001,,1608810899,940779366,'',62648,0,0,0,7402,62360,0,0,0,0,153,"[1499, 1739, 1551]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810900008994359,,115002,,1608810899,960808473,'',62668,0,0,0,7402,62360,0,0,0,0,153,"[1499, 1739, 1555]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810900009004228,,115003,,1608810899,980680055,'',62688,0,0,0,7402,62360,0,0,0,0,153,"[1498, 1737, 1555]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810900009020051,,115004,,1608810900,586934,'',62708,0,0,0,7402,62360,0,0,0,0,153,"[1498, 1713, 1554]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810900041171164,,115005,,1608810900,20551565,'',62728,0,0,0,7402,62360,0,0,0,0,153,"[1500, 1738, 1552]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810900041214809,,115006,,1608810900,40640173,'',62748,0,0,0,7402,62360,0,0,0,0,153,"[1500, 1742, 1552]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810900114524067,,115007,,1608810900,61475569,'',62768,0,0,0,7402,62360,0,0,0,0,153,"[1497, 1742, 1569]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810900135404104,,115008,,1608810900,82986283,'',62788,0,0,0,7402,62360,0,0,0,0,153,"[1497, 1738, 1569]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810900135412831,,115009,,1608810900,101493799,'',62808,0,0,0,7402,62360,0,0,0,0,153,"[1518, 1738, 1572]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810900135418813,,115010,,1608810900,120617999,'',62828,0,0,0,7402,62360,0,0,0,0,153,"[1518, 1738, 1572]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810900135433214,,115011,,1608810900,141471773,'',62848,0,0,0,7402,62360,0,0,0,0,153,"[1516, 1712, 1582]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810900159311293,,115012,,1608810900,161467907,'',62868,0,0,0,7402,62360,0,0,0,0,153,"[1501, 1714, 1592]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810900198304663,,115013,,1608810900,182509837,'',62888,0,0,0,7402,62360,0,0,0,0,153,"[1509, 1734, 1592]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810900198325658,,115014,,1608810900,201502182,'',62908,0,0,0,7402,62360,0,0,0,0,153,"[1509, 1737, 1590]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810900237952413,,115015,,1608810900,222411965,'',62928,0,0,0,7402,62360,0,0,0,0,153,"[1499, 1737, 1568]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810900267291851,,115016,,1608810900,242299873,'',62948,0,0,0,7402,62360,0,0,0,0,153,"[1499, 1740, 1545]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810900267352644,,115017,,1608810900,261707036,'',62968,0,0,0,7402,62360,0,0,0,0,153,"[1505, 1740, 1527]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810900293074777,,115018,,1608810900,281715422,'',62988,0,0,0,7402,62360,0,0,0,0,153,"[1505, 1733, 1544]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810900333452911,,115019,,1608810900,309236032,'',63008,0,0,0,7402,62360,0,0,0,0,153,"[1502, 1709, 1561]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810900333503610,,115020,,1608810900,322415680,'',63028,0,0,0,7402,62360,0,0,0,0,153,"[1502, 1735, 1589]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810900363523262,,115021,,1608810900,343232698,'',63048,0,0,0,7402,62360,0,0,0,0,153,"[1497, 1735, 1589]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810900363656120,,115022,,1608810900,362435661,'',63068,0,0,0,7402,62360,0,0,0,0,153,"[1499, 1736, 1587]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810900394994025,,115023,,1608810900,381394168,'',63088,0,0,0,7402,62360,0,0,0,0,153,"[1499, 1736, 1570]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810900415042766,,115024,,1608810900,401453604,'',63108,0,0,0,7402,62360,0,0,0,0,153,"[1499, 1739, 1570]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810900415060694,,115025,,1608810900,422688648,'',63128,0,0,0,7402,62360,0,0,0,0,153,"[1498, 1739, 1570]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810900445698475,,115026,,1608810900,443242831,'',63148,0,0,0,7402,62360,0,0,0,0,153,"[1498, 1737, 1568]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810900472071910,,115027,,1608810900,462442002,'',63168,0,0,0,7402,62360,0,0,0,0,153,"[1494, 1714, 1587]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
1608810900472082660,,115028,,1608810900,482238020,'',63188,0,0,0,7402,62360,0,0,0,0,153,"[1499, 1738, 1587]","[0, 0]",0,0,"[4095, 4095, 4095, 4095]"
