rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,id,instance_id,active,heartbeat_timeout,heartbeat_period
1608810897552575933,,4854,,1608810897,523786454,'',"""/turtle4/cmd_vel_mux_ba28a586-ad65-4e67-9975-7590afa48f2a""","""26c1259a-821d-4025-b3f5-77b671833f04""",True,4.0,1.0
1608810897554344648,,1618,,1608810897,569453574,'',"""/turtle4/mobile_base_9f950c6a-e37b-4891-a6d0-c3afd5c0404e""","""0e89806e-706a-4666-aa9c-ba27ef27faa5""",True,4.0,1.0
1608810897631517070,,4855,,1608810897,639735338,'',"""/turtle4/bumper2pointcloud_df7354d4-943e-4488-8bde-6dd04e527832""","""c76687ca-c381-4438-b69d-835e0fb7b0fc""",True,4.0,1.0
1608810897636322734,,1617,,1608810897,642780669,'',"""/turtle4/cmd_vel_mux_ba28a586-ad65-4e67-9975-7590afa48f2a""","""9b749a99-2f98-4586-bb44-6c2de623f0f8""",True,4.0,1.0
1608810897720103913,,1618,,1608810897,740507739,'',"""/turtle4/bumper2pointcloud_df7354d4-943e-4488-8bde-6dd04e527832""","""d0367077-65e8-4d95-9e64-d75e89602529""",True,4.0,1.0
1608810898428182431,,4856,,1608810898,446007016,'',"""/turtle4/mobile_base_9f950c6a-e37b-4891-a6d0-c3afd5c0404e""","""0e8ffd81-36e6-496c-9349-5c6dc93af06e""",True,4.0,1.0
1608810898507434963,,4857,,1608810898,523869005,'',"""/turtle4/cmd_vel_mux_ba28a586-ad65-4e67-9975-7590afa48f2a""","""26c1259a-821d-4025-b3f5-77b671833f04""",True,4.0,1.0
1608810898554013441,,1619,,1608810898,569653669,'',"""/turtle4/mobile_base_9f950c6a-e37b-4891-a6d0-c3afd5c0404e""","""0e89806e-706a-4666-aa9c-ba27ef27faa5""",True,4.0,1.0
1608810898620289096,,4858,,1608810898,639344512,'',"""/turtle4/bumper2pointcloud_df7354d4-943e-4488-8bde-6dd04e527832""","""c76687ca-c381-4438-b69d-835e0fb7b0fc""",True,4.0,1.0
1608810898620324187,,1618,,1608810898,642701929,'',"""/turtle4/cmd_vel_mux_ba28a586-ad65-4e67-9975-7590afa48f2a""","""9b749a99-2f98-4586-bb44-6c2de623f0f8""",True,4.0,1.0
1608810898724442569,,1619,,1608810898,740509504,'',"""/turtle4/bumper2pointcloud_df7354d4-943e-4488-8bde-6dd04e527832""","""d0367077-65e8-4d95-9e64-d75e89602529""",True,4.0,1.0
1608810899436359188,,4859,,1608810899,446040600,'',"""/turtle4/mobile_base_9f950c6a-e37b-4891-a6d0-c3afd5c0404e""","""0e8ffd81-36e6-496c-9349-5c6dc93af06e""",True,4.0,1.0
1608810899511769242,,4860,,1608810899,523875174,'',"""/turtle4/cmd_vel_mux_ba28a586-ad65-4e67-9975-7590afa48f2a""","""26c1259a-821d-4025-b3f5-77b671833f04""",True,4.0,1.0
1608810899550835419,,1620,,1608810899,569660132,'',"""/turtle4/mobile_base_9f950c6a-e37b-4891-a6d0-c3afd5c0404e""","""0e89806e-706a-4666-aa9c-ba27ef27faa5""",True,4.0,1.0
1608810899619955252,,4861,,1608810899,639453353,'',"""/turtle4/bumper2pointcloud_df7354d4-943e-4488-8bde-6dd04e527832""","""c76687ca-c381-4438-b69d-835e0fb7b0fc""",True,4.0,1.0
1608810899619972860,,1619,,1608810899,642779854,'',"""/turtle4/cmd_vel_mux_ba28a586-ad65-4e67-9975-7590afa48f2a""","""9b749a99-2f98-4586-bb44-6c2de623f0f8""",True,4.0,1.0
1608810899724195928,,1620,,1608810899,740510723,'',"""/turtle4/bumper2pointcloud_df7354d4-943e-4488-8bde-6dd04e527832""","""d0367077-65e8-4d95-9e64-d75e89602529""",True,4.0,1.0
1608810900430165356,,4862,,1608810900,446057595,'',"""/turtle4/mobile_base_9f950c6a-e37b-4891-a6d0-c3afd5c0404e""","""0e8ffd81-36e6-496c-9349-5c6dc93af06e""",True,4.0,1.0
1608810900508914757,,4863,,1608810900,523742253,'',"""/turtle4/cmd_vel_mux_ba28a586-ad65-4e67-9975-7590afa48f2a""","""26c1259a-821d-4025-b3f5-77b671833f04""",True,4.0,1.0
1608810900549424032,,1621,,1608810900,569539462,'',"""/turtle4/mobile_base_9f950c6a-e37b-4891-a6d0-c3afd5c0404e""","""0e89806e-706a-4666-aa9c-ba27ef27faa5""",True,4.0,1.0
1608810900623829128,,4864,,1608810900,639430980,'',"""/turtle4/bumper2pointcloud_df7354d4-943e-4488-8bde-6dd04e527832""","""c76687ca-c381-4438-b69d-835e0fb7b0fc""",True,4.0,1.0
1608810900623904148,,1620,,1608810900,642774397,'',"""/turtle4/cmd_vel_mux_ba28a586-ad65-4e67-9975-7590afa48f2a""","""9b749a99-2f98-4586-bb44-6c2de623f0f8""",True,4.0,1.0
1608810900732363886,,1621,,1608810900,740494770,'',"""/turtle4/bumper2pointcloud_df7354d4-943e-4488-8bde-6dd04e527832""","""d0367077-65e8-4d95-9e64-d75e89602529""",True,4.0,1.0
1608810901432992022,,4865,,1608810901,446039625,'',"""/turtle4/mobile_base_9f950c6a-e37b-4891-a6d0-c3afd5c0404e""","""0e8ffd81-36e6-496c-9349-5c6dc93af06e""",True,4.0,1.0
1608810901519365211,,4866,,1608810901,523877121,'',"""/turtle4/cmd_vel_mux_ba28a586-ad65-4e67-9975-7590afa48f2a""","""26c1259a-821d-4025-b3f5-77b671833f04""",True,4.0,1.0
1608810901550405167,,1622,,1608810901,569660040,'',"""/turtle4/mobile_base_9f950c6a-e37b-4891-a6d0-c3afd5c0404e""","""0e89806e-706a-4666-aa9c-ba27ef27faa5""",True,4.0,1.0
1608810901625191378,,4867,,1608810901,639589477,'',"""/turtle4/bumper2pointcloud_df7354d4-943e-4488-8bde-6dd04e527832""","""c76687ca-c381-4438-b69d-835e0fb7b0fc""",True,4.0,1.0
1608810901625362066,,1621,,1608810901,642934937,'',"""/turtle4/cmd_vel_mux_ba28a586-ad65-4e67-9975-7590afa48f2a""","""9b749a99-2f98-4586-bb44-6c2de623f0f8""",True,4.0,1.0
1608810901733824379,,1622,,1608810901,740638396,'',"""/turtle4/bumper2pointcloud_df7354d4-943e-4488-8bde-6dd04e527832""","""d0367077-65e8-4d95-9e64-d75e89602529""",True,4.0,1.0
1608810902424855126,,4868,,1608810902,445914939,'',"""/turtle4/mobile_base_9f950c6a-e37b-4891-a6d0-c3afd5c0404e""","""0e8ffd81-36e6-496c-9349-5c6dc93af06e""",True,4.0,1.0
1608810902510270382,,4869,,1608810902,523753022,'',"""/turtle4/cmd_vel_mux_ba28a586-ad65-4e67-9975-7590afa48f2a""","""26c1259a-821d-4025-b3f5-77b671833f04""",True,4.0,1.0
1608810902555140312,,1623,,1608810902,569520192,'',"""/turtle4/mobile_base_9f950c6a-e37b-4891-a6d0-c3afd5c0404e""","""0e89806e-706a-4666-aa9c-ba27ef27faa5""",True,4.0,1.0
1608810902616796912,,4870,,1608810902,639430090,'',"""/turtle4/bumper2pointcloud_df7354d4-943e-4488-8bde-6dd04e527832""","""c76687ca-c381-4438-b69d-835e0fb7b0fc""",True,4.0,1.0
1608810902620208786,,1622,,1608810902,642776133,'',"""/turtle4/cmd_vel_mux_ba28a586-ad65-4e67-9975-7590afa48f2a""","""9b749a99-2f98-4586-bb44-6c2de623f0f8""",True,4.0,1.0
1608810902719177196,,1623,,1608810902,740506721,'',"""/turtle4/bumper2pointcloud_df7354d4-943e-4488-8bde-6dd04e527832""","""d0367077-65e8-4d95-9e64-d75e89602529""",True,4.0,1.0
1608810903453688902,,4871,,1608810903,446067085,'',"""/turtle4/mobile_base_9f950c6a-e37b-4891-a6d0-c3afd5c0404e""","""0e8ffd81-36e6-496c-9349-5c6dc93af06e""",True,4.0,1.0
1608810903509451549,,4872,,1608810903,523913628,'',"""/turtle4/cmd_vel_mux_ba28a586-ad65-4e67-9975-7590afa48f2a""","""26c1259a-821d-4025-b3f5-77b671833f04""",True,4.0,1.0
1608810903554568449,,1624,,1608810903,569639384,'',"""/turtle4/mobile_base_9f950c6a-e37b-4891-a6d0-c3afd5c0404e""","""0e89806e-706a-4666-aa9c-ba27ef27faa5""",True,4.0,1.0
1608810903625941524,,4873,,1608810903,639434365,'',"""/turtle4/bumper2pointcloud_df7354d4-943e-4488-8bde-6dd04e527832""","""c76687ca-c381-4438-b69d-835e0fb7b0fc""",True,4.0,1.0
1608810903627433072,,1623,,1608810903,642760283,'',"""/turtle4/cmd_vel_mux_ba28a586-ad65-4e67-9975-7590afa48f2a""","""9b749a99-2f98-4586-bb44-6c2de623f0f8""",True,4.0,1.0
1608810903721293801,,1624,,1608810903,740633501,'',"""/turtle4/bumper2pointcloud_df7354d4-943e-4488-8bde-6dd04e527832""","""d0367077-65e8-4d95-9e64-d75e89602529""",True,4.0,1.0
1608810904426250990,,4874,,1608810904,446085389,'',"""/turtle4/mobile_base_9f950c6a-e37b-4891-a6d0-c3afd5c0404e""","""0e8ffd81-36e6-496c-9349-5c6dc93af06e""",True,4.0,1.0
1608810904505032401,,4875,,1608810904,523890518,'',"""/turtle4/cmd_vel_mux_ba28a586-ad65-4e67-9975-7590afa48f2a""","""26c1259a-821d-4025-b3f5-77b671833f04""",True,4.0,1.0
1608810904566868701,,1625,,1608810904,569860695,'',"""/turtle4/mobile_base_9f950c6a-e37b-4891-a6d0-c3afd5c0404e""","""0e89806e-706a-4666-aa9c-ba27ef27faa5""",True,4.0,1.0
1608810904620489344,,4876,,1608810904,639588303,'',"""/turtle4/bumper2pointcloud_df7354d4-943e-4488-8bde-6dd04e527832""","""c76687ca-c381-4438-b69d-835e0fb7b0fc""",True,4.0,1.0
1608810904620582406,,1624,,1608810904,642906930,'',"""/turtle4/cmd_vel_mux_ba28a586-ad65-4e67-9975-7590afa48f2a""","""9b749a99-2f98-4586-bb44-6c2de623f0f8""",True,4.0,1.0
1608810904731237213,,1625,,1608810904,740643650,'',"""/turtle4/bumper2pointcloud_df7354d4-943e-4488-8bde-6dd04e527832""","""d0367077-65e8-4d95-9e64-d75e89602529""",True,4.0,1.0
1608810905434023973,,4877,,1608810905,445991145,'',"""/turtle4/mobile_base_9f950c6a-e37b-4891-a6d0-c3afd5c0404e""","""0e8ffd81-36e6-496c-9349-5c6dc93af06e""",True,4.0,1.0
1608810905504520772,,4878,,1608810905,523912653,'',"""/turtle4/cmd_vel_mux_ba28a586-ad65-4e67-9975-7590afa48f2a""","""26c1259a-821d-4025-b3f5-77b671833f04""",True,4.0,1.0
