rosbagTimestamp,layout,dim,data_offset,data
1608810901538837294,,[],0,"[203, 6867, 199, 29]"
1608810901586957105,,[],0,"[201, 13939, 199, 14]"
1608810901621106855,,[],0,"[201, 13939, 199, 14]"
1608810901621149235,,[],0,"[201, 13939, 199, 14]"
1608810901621194968,,[],0,"[201, 13939, 199, 14]"
1608810901645495910,,[],0,"[201, 13939, 199, 14]"
1608810901674809074,,[],0,"[201, 13939, 199, 14]"
1608810901674911527,,[],0,"[201, 13939, 199, 14]"
1608810901695468515,,[],0,"[201, 13939, 199, 14]"
1608810901733612940,,[],0,"[201, 13939, 199, 14]"
1608810901752516042,,[],0,"[201, 13939, 199, 14]"
1608810901814800010,,[],0,"[201, 13939, 199, 14]"
1608810901814882499,,[],0,"[201, 13939, 199, 14]"
1608810901837625551,,[],0,"[201, 22469, 199, 8]"
1608810901837641327,,[],0,"[201, 22469, 199, 8]"
1608810901837677616,,[],0,"[201, 22469, 199, 8]"
1608810901858884298,,[],0,"[201, 22469, 199, 8]"
1608810901876845042,,[],0,"[201, 22469, 199, 8]"
1608810901904165513,,[],0,"[201, 22469, 199, 8]"
1608810901931011051,,[],0,"[201, 22469, 199, 8]"
1608810901955342135,,[],0,"[201, 22469, 199, 8]"
1608810901955358199,,[],0,"[201, 22469, 199, 8]"
1608810901980601815,,[],0,"[201, 22469, 199, 8]"
1608810902029422292,,[],0,"[201, 22469, 199, 8]"
1608810902029427663,,[],0,"[201, 22469, 199, 8]"
1608810902047346545,,[],0,"[201, 22469, 199, 8]"
1608810902047350238,,[],0,"[201, 22596, 199, 8]"
1608810902076659062,,[],0,"[201, 22596, 199, 8]"
1608810902092087630,,[],0,"[201, 22596, 199, 8]"
1608810902116941637,,[],0,"[201, 22596, 199, 8]"
1608810902133945803,,[],0,"[201, 22596, 199, 8]"
1608810902154414206,,[],0,"[201, 22596, 199, 8]"
1608810902169243418,,[],0,"[201, 22596, 199, 8]"
1608810902187965111,,[],0,"[201, 22596, 199, 8]"
1608810902207908474,,[],0,"[201, 22596, 199, 8]"
1608810902244291852,,[],0,"[201, 22596, 199, 8]"
1608810902264291002,,[],0,"[201, 22596, 199, 8]"
1608810902293852801,,[],0,"[201, 22596, 199, 8]"
1608810902293889310,,[],0,"[201, 22596, 199, 8]"
1608810902317871060,,[],0,"[200, 32767, 199, 5]"
1608810902353823702,,[],0,"[200, 32767, 199, 5]"
1608810902371400852,,[],0,"[200, 32767, 199, 5]"
1608810902371533494,,[],0,"[200, 32767, 199, 5]"
1608810902389864546,,[],0,"[200, 32767, 199, 5]"
1608810902424639630,,[],0,"[200, 32767, 199, 5]"
1608810902447919844,,[],0,"[200, 32767, 199, 5]"
1608810902447937061,,[],0,"[200, 32767, 199, 5]"
1608810902477023676,,[],0,"[200, 32767, 199, 5]"
1608810902500810507,,[],0,"[200, 32767, 199, 5]"
1608810902521963117,,[],0,"[200, 32767, 199, 5]"
1608810902543785544,,[],0,"[200, 32767, 199, 5]"
1608810902575115644,,[],0,"[200, 32767, 199, 2]"
1608810902575340203,,[],0,"[200, 32767, 199, 2]"
1608810902589968932,,[],0,"[200, 32767, 199, 2]"
1608810902607363439,,[],0,"[200, 32767, 199, 2]"
1608810902636552344,,[],0,"[200, 32767, 199, 2]"
1608810902644589258,,[],0,"[200, 32767, 199, 2]"
1608810902664662359,,[],0,"[200, 32767, 199, 2]"
1608810902685858308,,[],0,"[200, 32767, 199, 2]"
1608810902716393603,,[],0,"[200, 32767, 199, 2]"
1608810902736258689,,[],0,"[200, 32767, 199, 2]"
1608810902751760012,,[],0,"[200, 32767, 199, 2]"
1608810902770203096,,[],0,"[200, 32767, 199, 2]"
1608810902787923053,,[],0,"[200, 32767, 199, 2]"
1608810902807553192,,[],0,"[200, 32767, 199, 2]"
1608810902825428565,,[],0,"[200, 32767, 199, 2]"
1608810902848401601,,[],0,"[200, 32767, 199, 2]"
1608810902885498328,,[],0,"[200, 32767, 199, 2]"
1608810902899046736,,[],0,"[200, 32767, 199, 2]"
1608810902919109644,,[],0,"[200, 32767, 199, 2]"
1608810902935187633,,[],0,"[200, 32767, 199, 2]"
1608810902948606631,,[],0,"[200, 32767, 199, 2]"
1608810902972957521,,[],0,"[200, 32767, 199, 2]"
1608810902997176985,,[],0,"[200, 32767, 199, 2]"
1608810903014182858,,[],0,"[200, 32767, 199, 2]"
1608810903040917372,,[],0,"[200, 32767, 199, 2]"
1608810903064038541,,[],0,"[200, 32767, 199, 2]"
1608810903081334288,,[],0,"[200, 32767, 199, 2]"
1608810903124720551,,[],0,"[200, 32767, 199, 2]"
1608810903143739804,,[],0,"[200, 32767, 199, 2]"
1608810903143774249,,[],0,"[200, -32768, 199, 0]"
1608810903168092367,,[],0,"[200, -32768, 199, 0]"
1608810903256324833,,[],0,"[200, -32768, 199, 0]"
1608810903256336006,,[],0,"[200, -32768, 199, 0]"
1608810903275903213,,[],0,"[200, -32768, 199, 0]"
1608810903275922411,,[],0,"[200, -32768, 199, 0]"
1608810903275935842,,[],0,"[200, -32768, 199, 0]"
1608810903276097416,,[],0,"[200, -32768, 199, 0]"
1608810903304100947,,[],0,"[200, -32768, 199, 0]"
1608810903324371358,,[],0,"[200, -32768, 199, 0]"
1608810903348944582,,[],0,"[200, -32768, 199, 0]"
1608810903373394298,,[],0,"[200, -32768, 199, 0]"
1608810903403037879,,[],0,"[200, -32768, 199, 0]"
1608810903403055499,,[],0,"[200, -32768, 199, 0]"
1608810903453459505,,[],0,"[200, 32767, 199, 1]"
1608810903474858528,,[],0,"[200, 32767, 199, 1]"
1608810903475003489,,[],0,"[200, 32767, 199, 1]"
1608810903475027756,,[],0,"[200, 32767, 199, 1]"
1608810903505331394,,[],0,"[200, 32767, 199, 1]"
1608810903522443359,,[],0,"[200, 32767, 199, 1]"
1608810903536875607,,[],0,"[200, 32767, 199, 1]"
1608810903571501528,,[],0,"[200, 32767, 199, 1]"
1608810903571596807,,[],0,"[200, 32767, 199, 1]"
1608810903593357190,,[],0,"[200, 32767, 199, 1]"
1608810903622883491,,[],0,"[200, 32767, 199, 1]"
1608810903649436564,,[],0,"[200, 32767, 199, 1]"
1608810903689455792,,[],0,"[200, -32768, 199, 0]"
1608810903689500063,,[],0,"[200, -32768, 199, 0]"
1608810903719277174,,[],0,"[200, -32768, 199, 0]"
1608810903719360542,,[],0,"[200, -32768, 199, 0]"
1608810903743679243,,[],0,"[200, -32768, 199, 0]"
1608810903771676040,,[],0,"[200, -32768, 199, 0]"
1608810903807373824,,[],0,"[200, -32768, 199, 0]"
1608810903807466067,,[],0,"[200, -32768, 199, 0]"
1608810903832827267,,[],0,"[200, -32768, 199, 0]"
1608810903876499658,,[],0,"[200, -32768, 199, 0]"
1608810903876559127,,[],0,"[200, -32768, 199, 0]"
1608810903907773492,,[],0,"[200, -32768, 199, 0]"
1608810903907799868,,[],0,"[200, -32768, 199, 0]"
1608810903931205928,,[],0,"[200, -32768, 199, 0]"
1608810903931227209,,[],0,"[200, -32768, 199, 0]"
1608810903968734644,,[],0,"[200, -32768, 199, 0]"
1608810903989918581,,[],0,"[200, -32768, 199, 0]"
1608810903989979829,,[],0,"[200, -32768, 199, 0]"
1608810904015776397,,[],0,"[200, -32768, 199, 0]"
1608810904036937122,,[],0,"[200, -32768, 199, 0]"
1608810904051937756,,[],0,"[200, -32768, 199, 0]"
1608810904077348298,,[],0,"[200, -32768, 199, 0]"
1608810904099726736,,[],0,"[200, -32768, 199, 0]"
1608810904137232623,,[],0,"[200, -32768, 199, 0]"
1608810904169877570,,[],0,"[200, -32768, 199, 0]"
1608810904169883679,,[],0,"[200, -32768, 199, 0]"
1608810904199674074,,[],0,"[200, -32768, 199, 0]"
1608810904199707349,,[],0,"[200, -32768, 199, 0]"
1608810904219556500,,[],0,"[200, -32768, 199, -2]"
1608810904243095770,,[],0,"[200, -32768, 199, -2]"
1608810904275100327,,[],0,"[200, -32768, 199, -2]"
1608810904275124031,,[],0,"[200, -32768, 199, -2]"
1608810904313452086,,[],0,"[200, -32768, 199, -2]"
1608810904356934900,,[],0,"[200, -32768, 199, -2]"
1608810904357076051,,[],0,"[200, -32768, 199, -2]"
1608810904403573408,,[],0,"[200, -32768, 199, -2]"
1608810904403655844,,[],0,"[200, -32768, 199, -2]"
1608810904449625282,,[],0,"[200, -32768, 199, -2]"
1608810904449634958,,[],0,"[200, -32768, 199, -2]"
1608810904449666417,,[],0,"[200, -32768, 199, -2]"
1608810904475360839,,[],0,"[200, -32768, 199, -2]"
1608810904475529155,,[],0,"[200, -32768, 199, -2]"
1608810904499413372,,[],0,"[200, -32768, 199, -2]"
1608810904533603521,,[],0,"[200, -32768, 199, -2]"
1608810904578466621,,[],0,"[200, -32768, 199, -2]"
1608810904578529126,,[],0,"[200, -32768, 199, -2]"
1608810904578622944,,[],0,"[200, -32768, 199, -2]"
1608810904604652075,,[],0,"[200, -32768, 199, -2]"
1608810904631592651,,[],0,"[200, -32768, 199, -2]"
1608810904631628799,,[],0,"[200, -32768, 199, -2]"
1608810904652667578,,[],0,"[200, -32768, 199, -2]"
1608810904695483724,,[],0,"[200, -32768, 199, -2]"
1608810904737657038,,[],0,"[200, -32768, 199, -2]"
1608810904737668035,,[],0,"[200, -32768, 199, -2]"
1608810904737674026,,[],0,"[200, -32768, 199, -2]"
1608810904765980557,,[],0,"[200, -32768, 199, -1]"
1608810904789992094,,[],0,"[200, -32768, 199, -1]"
1608810904790006763,,[],0,"[200, -32768, 199, -1]"
1608810904809494411,,[],0,"[200, -32768, 199, -1]"
1608810904832275468,,[],0,"[200, -32768, 199, -1]"
1608810904857500089,,[],0,"[200, -32768, 199, -1]"
1608810904881940464,,[],0,"[200, -32768, 199, -1]"
1608810904908788484,,[],0,"[200, -32768, 199, -1]"
1608810904954475583,,[],0,"[200, -32768, 199, -1]"
1608810904954504929,,[],0,"[200, -32768, 199, -1]"
1608810904992871051,,[],0,"[200, -32768, 199, -1]"
1608810904992902925,,[],0,"[200, -32768, 199, -3]"
1608810905026100978,,[],0,"[200, -32768, 199, -3]"
1608810905026114935,,[],0,"[200, -32768, 199, -3]"
1608810905060871845,,[],0,"[200, -32768, 199, -3]"
1608810905060900418,,[],0,"[200, -32768, 199, -3]"
1608810905085989383,,[],0,"[200, -32768, 199, -3]"
1608810905086038223,,[],0,"[200, -32768, 199, -3]"
1608810905105679917,,[],0,"[200, -32768, 199, -3]"
1608810905127197142,,[],0,"[200, -32768, 199, -3]"
1608810905155975238,,[],0,"[200, -32768, 199, -3]"
1608810905177698724,,[],0,"[200, -32768, 199, -3]"
1608810905210119615,,[],0,"[200, -32768, 199, -3]"
1608810905233432290,,[],0,"[200, -32768, 199, -3]"
1608810905233455558,,[],0,"[200, -32768, 199, -2]"
1608810905260815131,,[],0,"[200, -32768, 199, -2]"
1608810905284490892,,[],0,"[200, -32768, 199, -2]"
1608810905305047530,,[],0,"[200, -32768, 199, -2]"
1608810905305072094,,[],0,"[200, -32768, 199, -2]"
1608810905328772941,,[],0,"[200, -32768, 199, -2]"
1608810905368327859,,[],0,"[200, -32768, 199, -2]"
1608810905412511570,,[],0,"[200, -32768, 199, -2]"
1608810905412547924,,[],0,"[200, -32768, 199, -2]"
1608810905412581792,,[],0,"[200, -32768, 199, -2]"
1608810905434223749,,[],0,"[200, -32768, 199, -2]"
1608810905468647750,,[],0,"[200, -32768, 199, -2]"
1608810905499862367,,[],0,"[200, -32768, 199, -2]"
1608810905499879572,,[],0,"[200, -32768, 199, -5]"
1608810905527250385,,[],0,"[200, -32768, 199, -5]"
1608810905556646442,,[],0,"[200, -32768, 199, -5]"
1608810905594807609,,[],0,"[200, -32768, 199, -5]"
1608810905594977736,,[],0,"[200, -32768, 199, -5]"
1608810905621355397,,[],0,"[200, -32768, 199, -5]"
1608810905621398072,,[],0,"[200, -32768, 199, -5]"
1608810905653138162,,[],0,"[200, -32768, 199, -5]"
1608810905690172108,,[],0,"[200, -32768, 199, -5]"
1608810905690191599,,[],0,"[200, -32768, 199, -5]"
1608810905690245857,,[],0,"[200, -32768, 199, -5]"
1608810905728442803,,[],0,"[200, -32768, 199, -5]"
1608810905749231937,,[],0,"[200, -32768, 199, -5]"
1608810905749345296,,[],0,"[200, -32768, 199, -2]"
1608810905772999841,,[],0,"[200, -32768, 199, -2]"
1608810905801853973,,[],0,"[200, -32768, 199, -2]"
1608810905824887818,,[],0,"[200, -32768, 199, -2]"
1608810905850953959,,[],0,"[200, -32768, 199, -2]"
1608810905850986809,,[],0,"[200, -32768, 199, -2]"
1608810905863607687,,[],0,"[200, -32768, 199, -2]"
1608810905889249117,,[],0,"[200, -32768, 199, -2]"
1608810905912046430,,[],0,"[200, -32768, 199, -2]"
1608810905941980089,,[],0,"[200, -32768, 199, -2]"
1608810905976309555,,[],0,"[200, -32768, 199, -2]"
1608810905976315696,,[],0,"[200, -32768, 199, -2]"
1608810906001805002,,[],0,"[200, -32768, 199, -2]"
1608810906035593260,,[],0,"[200, -32768, 199, -3]"
1608810906035600949,,[],0,"[200, -32768, 199, -3]"
1608810906067264439,,[],0,"[200, -32768, 199, -3]"
1608810906067307637,,[],0,"[200, -32768, 199, -3]"
1608810906085292837,,[],0,"[200, -32768, 199, -3]"
1608810906109051425,,[],0,"[200, -32768, 199, -3]"
1608810906133066760,,[],0,"[200, -32768, 199, -3]"
1608810906145166555,,[],0,"[200, -32768, 199, -3]"
1608810906161869870,,[],0,"[200, -32768, 199, -3]"
1608810906179589681,,[],0,"[200, -32768, 199, -3]"
1608810906200847518,,[],0,"[200, -32768, 199, -3]"
1608810906223928065,,[],0,"[200, -32768, 199, -3]"
1608810906249026423,,[],0,"[200, -32768, 199, -3]"
1608810906271755553,,[],0,"[200, -32768, 199, -4]"
1608810906294018901,,[],0,"[200, -32768, 199, -4]"
1608810906342197250,,[],0,"[200, -32768, 199, -4]"
1608810906342227869,,[],0,"[200, -32768, 199, -4]"
1608810906366204386,,[],0,"[200, -32768, 199, -4]"
1608810906366236258,,[],0,"[200, -32768, 199, -4]"
1608810906383787832,,[],0,"[200, -32768, 199, -4]"
1608810906404919830,,[],0,"[200, -32768, 199, -4]"
1608810906425249486,,[],0,"[200, -32768, 199, -4]"
1608810906452414179,,[],0,"[200, -32768, 199, -4]"
1608810906471347520,,[],0,"[200, -32768, 199, -4]"
1608810906494393355,,[],0,"[200, -32768, 199, -4]"
1608810906532033856,,[],0,"[200, -32768, 199, -4]"
1608810906532100124,,[],0,"[200, -32768, 199, -4]"
1608810906550027554,,[],0,"[200, -32768, 199, -4]"
1608810906569088892,,[],0,"[200, -32768, 199, -4]"
1608810906590380020,,[],0,"[200, -32768, 199, -4]"
1608810906608332821,,[],0,"[200, -32768, 199, -4]"
1608810906629345850,,[],0,"[200, -32768, 199, -4]"
1608810906654248648,,[],0,"[200, -32768, 199, -4]"
1608810906670809350,,[],0,"[200, -32768, 199, -4]"
1608810906695885780,,[],0,"[200, -32768, 199, -4]"
1608810906717778214,,[],0,"[200, -32768, 199, -4]"
1608810906734857700,,[],0,"[200, -32768, 199, -4]"
1608810906750318899,,[],0,"[200, -32768, 199, -4]"
1608810906770711962,,[],0,"[200, -32768, 199, -4]"
1608810906799295153,,[],0,"[201, -1721, 189, -109]"
1608810906822983525,,[],0,"[201, -1721, 189, -109]"
1608810906847071293,,[],0,"[201, -1721, 189, -109]"
1608810906847121620,,[],0,"[201, -1721, 189, -109]"
1608810906858919987,,[],0,"[201, -1721, 189, -109]"
1608810906885634774,,[],0,"[201, -1721, 189, -109]"
1608810906905798041,,[],0,"[201, -1721, 189, -109]"
1608810906926379551,,[],0,"[201, -1721, 189, -109]"
1608810906966622066,,[],0,"[201, -1721, 189, -109]"
1608810906980743588,,[],0,"[201, -1721, 189, -109]"
1608810906980772310,,[],0,"[201, -1721, 189, -109]"
1608810906997758086,,[],0,"[201, -1721, 189, -109]"
1608810907022597680,,[],0,"[201, -1721, 189, -109]"
1608810907044931833,,[],0,"[211, -667, 180, -270]"
1608810907060450700,,[],0,"[211, -667, 180, -270]"
1608810907080388351,,[],0,"[211, -667, 180, -270]"
1608810907109744381,,[],0,"[211, -667, 180, -270]"
1608810907138897797,,[],0,"[211, -667, 180, -270]"
1608810907161391421,,[],0,"[211, -667, 180, -270]"
1608810907176881565,,[],0,"[211, -667, 180, -270]"
1608810907198026201,,[],0,"[211, -667, 180, -270]"
1608810907224557221,,[],0,"[211, -667, 180, -270]"
1608810907224567185,,[],0,"[211, -667, 180, -270]"
1608810907243267242,,[],0,"[211, -667, 180, -270]"
1608810907273371816,,[],0,"[211, -667, 180, -270]"
1608810907297802839,,[],0,"[225, -494, 182, -369]"
1608810907328758351,,[],0,"[225, -494, 182, -369]"
1608810907328829789,,[],0,"[225, -494, 182, -369]"
1608810907376923120,,[],0,"[225, -494, 182, -369]"
1608810907416004683,,[],0,"[225, -494, 182, -369]"
1608810907416011537,,[],0,"[225, -494, 182, -369]"
1608810907416021749,,[],0,"[225, -494, 182, -369]"
1608810907454268853,,[],0,"[225, -494, 182, -369]"
1608810907477518485,,[],0,"[225, -494, 182, -369]"
1608810907477579503,,[],0,"[225, -494, 182, -369]"
1608810907506201237,,[],0,"[225, -494, 182, -369]"
1608810907529714214,,[],0,"[225, -494, 182, -369]"
1608810907529721025,,[],0,"[225, -494, 182, -369]"
1608810907560641168,,[],0,"[225, -494, 182, -369]"
