rosbagTimestamp,linear,x,y,z,angular,x,y,z
1608810900751527031,,0.199967480045,0.0,0.0,,0.0,0.0,-0.0206071058304
1608810901024121993,,0.199962919678,0.0,0.0,,0.0,0.0,-0.0220055061751
1608810901245077472,,0.199955935819,0.0,0.0,,0.0,0.0,-0.023987941585
1608810901523962539,,0.199964246406,0.0,0.0,,0.0,0.0,-0.0216109243915
1608810901786749563,,0.199975217609,0.0,0.0,,0.0,0.0,-0.0179886740066
1608810902045796402,,0.199978157944,0.0,0.0,,0.0,0.0,-0.016890552199
1608810902292790977,,0.199976389035,0.0,0.0,,0.0,0.0,-0.0175608539279
1608810902544952535,,0.199984685174,0.0,0.0,,0.0,0.0,-0.0141395254352
1608810902864649423,,0.199987288903,0.0,0.0,,0.0,0.0,-0.0128834049628
1608810903174930889,,0.199998570502,0.0,0.0,,0.0,0.0,-0.00432949499221
1608810903387378619,,0.199990520685,0.0,0.0,,0.0,0.0,-0.011128296378
1608810903650515289,,0.199996751851,0.0,0.0,,0.0,0.0,-0.00651773202044
1608810903888322258,,0.199997115571,0.0,0.0,,0.0,0.0,-0.00613247991201
1608810904215891088,,0.199996410093,0.0,0.0,,0.0,0.0,0.00685272763514
1608810904458463407,,0.199949824288,0.0,0.0,,0.0,0.0,-0.0255964603143
1608810904710009339,,0.199997026436,0.0,0.0,,0.0,0.0,-0.00623771279973
1608810904996420754,,0.199996409437,0.0,0.0,,0.0,0.0,-0.00684978948897
1608810905237087490,,0.177162630548,0.0,0.0,,0.0,0.0,-0.0937135925917
1608810905473596314,,0.162257121431,0.0,0.0,,0.0,0.0,-0.171973052047
1608810905731365572,,0.144350499213,0.0,0.0,,0.0,0.0,-0.303859697765
1608810905996939795,,0.138697654096,0.0,0.0,,0.0,0.0,-0.426351865346
1608810906259779363,,0.100366534277,0.0,0.0,,0.0,0.0,-0.436128339783
1608810906511693270,,0.0915599018332,0.0,0.0,,0.0,0.0,-0.449696986194
1608810906770647757,,0.0980037904294,0.0,0.0,,0.0,0.0,-0.434719556348
1608810907022460348,,0.10430185108,0.0,0.0,,0.0,0.0,-0.409819929498
1608810907275522472,,0.116865199762,0.0,0.0,,0.0,0.0,-0.314530609902
1608810907561125898,,0.125065779764,0.0,0.0,,0.0,0.0,-0.0278365287408
1608810907809802672,,0.124948947061,0.0,0.0,,0.0,0.0,0.433649023518
1608810908058775739,,0.133341699723,0.0,0.0,,0.0,0.0,0.427991259646
1608810908313852424,,0.141988534061,0.0,0.0,,0.0,0.0,0.492723211024
1608810908622728242,,0.157817822881,0.0,0.0,,0.0,0.0,0.502592816178
1608810908970207690,,0.162780666243,0.0,0.0,,0.0,0.0,0.386440192589
1608810909193851564,,0.163102201064,0.0,0.0,,0.0,0.0,0.221385232337
1608810909420009866,,0.174792181682,0.0,0.0,,0.0,0.0,0.188313560987
1608810909736280821,,0.178017020814,0.0,0.0,,0.0,0.0,0.230540124325
1608810909990813596,,0.180795087789,0.0,0.0,,0.0,0.0,0.169444989625
1608810910247706649,,0.189742740989,0.0,0.0,,0.0,0.0,0.0427881041215
