rosbagTimestamp,layout,dim,data_offset,data
1608810898581026988,,[],0,"[0, 0, 0, 0]"
1608810898607802418,,[],0,"[0, 0, 0, 0]"
1608810898644438925,,[],0,"[0, 0, 0, 0]"
1608810898644468738,,[],0,"[0, 0, 0, 0]"
1608810898669896893,,[],0,"[0, 0, 0, 0]"
1608810898669914080,,[],0,"[0, 0, 0, 0]"
1608810898705187058,,[],0,"[0, 0, 0, 0]"
1608810898745447531,,[],0,"[0, 0, 0, 0]"
1608810898745479962,,[],0,"[0, 0, 0, 0]"
1608810898772561065,,[],0,"[0, 0, 0, 0]"
1608810898772618141,,[],0,"[0, 0, 0, 0]"
1608810898807327682,,[],0,"[0, 0, 0, 0]"
1608810898834997780,,[],0,"[0, 0, 0, 0]"
1608810898854264630,,[],0,"[0, 0, 0, 0]"
1608810898854296455,,[],0,"[0, 0, 0, 0]"
1608810898875616320,,[],0,"[0, 0, 0, 0]"
1608810898889938565,,[],0,"[0, 0, 0, 0]"
1608810898918196039,,[],0,"[0, 0, 0, 0]"
1608810898952548908,,[],0,"[0, 0, 0, 0]"
1608810898952575022,,[],0,"[0, 0, 0, 0]"
1608810898972461555,,[],0,"[0, 0, 0, 0]"
1608810898988670142,,[],0,"[0, 0, 0, 0]"
1608810899006895018,,[],0,"[0, 0, 0, 0]"
1608810899035442383,,[],0,"[0, 0, 0, 0]"
1608810899069285439,,[],0,"[0, 0, 0, 0]"
1608810899093782705,,[],0,"[0, 0, 0, 0]"
1608810899093871027,,[],0,"[0, 0, 0, 0]"
1608810899123479795,,[],0,"[0, 0, 0, 0]"
1608810899153587928,,[],0,"[0, 0, 0, 0]"
1608810899153612958,,[],0,"[0, 0, 0, 0]"
1608810899179913054,,[],0,"[0, 0, 0, 0]"
1608810899210540047,,[],0,"[0, 0, 0, 0]"
1608810899210560945,,[],0,"[0, 0, 0, 0]"
1608810899235428123,,[],0,"[0, 0, 0, 0]"
1608810899265512285,,[],0,"[0, 0, 0, 0]"
1608810899288420635,,[],0,"[0, 0, 0, 0]"
1608810899321111094,,[],0,"[0, 0, 0, 0]"
1608810899321227120,,[],0,"[0, 0, 0, 0]"
1608810899344829140,,[],0,"[0, 0, 0, 0]"
1608810899381090450,,[],0,"[0, 0, 0, 0]"
1608810899381122743,,[],0,"[0, 0, 0, 0]"
1608810899412157496,,[],0,"[0, 0, 0, 0]"
1608810899435448400,,[],0,"[0, 0, 0, 0]"
1608810899435477299,,[],0,"[0, 0, 0, 0]"
1608810899475096899,,[],0,"[0, 0, 0, 0]"
1608810899491589367,,[],0,"[0, 0, 0, 0]"
1608810899491636139,,[],0,"[0, 0, 0, 0]"
1608810899512953415,,[],0,"[0, 0, 0, 0]"
1608810899533094762,,[],0,"[0, 0, 0, 0]"
1608810899551222769,,[],0,"[0, 0, 0, 0]"
1608810899574672040,,[],0,"[0, 0, 0, 0]"
1608810899592134959,,[],0,"[0, 0, 0, 0]"
1608810899654502204,,[],0,"[0, 0, 0, 0]"
1608810899674977582,,[],0,"[0, 0, 0, 0]"
1608810899675014306,,[],0,"[0, 0, 0, 0]"
1608810899675029217,,[],0,"[0, 0, 0, 0]"
1608810899695515949,,[],0,"[0, 0, 0, 0]"
1608810899711397181,,[],0,"[0, 0, 0, 0]"
1608810899724596157,,[],0,"[0, 0, 0, 0]"
1608810899747697393,,[],0,"[0, 0, 0, 0]"
1608810899762096935,,[],0,"[0, 0, 0, 0]"
1608810899792461955,,[],0,"[0, 0, 0, 0]"
1608810899820248914,,[],0,"[0, 0, 0, 0]"
1608810899851234950,,[],0,"[0, 0, 0, 0]"
1608810899873803100,,[],0,"[0, 0, 0, 0]"
1608810899874208306,,[],0,"[0, 0, 0, 0]"
1608810899896671344,,[],0,"[0, 0, 0, 0]"
1608810899914977851,,[],0,"[0, 0, 0, 0]"
1608810899936268613,,[],0,"[0, 0, 0, 0]"
1608810899954400910,,[],0,"[0, 0, 0, 0]"
1608810899979482136,,[],0,"[0, 0, 0, 0]"
1608810899995811037,,[],0,"[0, 0, 0, 0]"
1608810900022376304,,[],0,"[0, 0, 0, 0]"
1608810900052384812,,[],0,"[0, 0, 0, 0]"
1608810900052405667,,[],0,"[0, 0, 0, 0]"
1608810900071713226,,[],0,"[0, 0, 0, 0]"
1608810900102201429,,[],0,"[0, 0, 0, 0]"
1608810900120543937,,[],0,"[0, 0, 0, 0]"
1608810900135637871,,[],0,"[0, 0, 0, 0]"
1608810900159332579,,[],0,"[0, 0, 0, 0]"
1608810900244866759,,[],0,"[0, 0, 0, 0]"
1608810900245061994,,[],0,"[0, 0, 0, 0]"
1608810900245072832,,[],0,"[0, 0, 0, 0]"
1608810900245080075,,[],0,"[0, 0, 0, 0]"
1608810900455517669,,[],0,"[0, 0, 0, 0]"
1608810900455522895,,[],0,"[0, 0, 0, 0]"
1608810900493019902,,[],0,"[0, 0, 0, 0]"
1608810900493038720,,[],0,"[0, 0, 0, 0]"
1608810900493052230,,[],0,"[0, 0, 0, 0]"
1608810900493067052,,[],0,"[0, 0, 0, 0]"
1608810900493078586,,[],0,"[0, 0, 0, 0]"
1608810900493136869,,[],0,"[0, 0, 0, 0]"
1608810900493156613,,[],0,"[0, 0, 0, 0]"
1608810900493269897,,[],0,"[0, 0, 0, 0]"
1608810900493286260,,[],0,"[0, 0, 0, 0]"
1608810900493297007,,[],0,"[0, 0, 0, 0]"
1608810900493339399,,[],0,"[0, 0, 0, 0]"
1608810900521152768,,[],0,"[0, 0, 0, 0]"
1608810900547530461,,[],0,"[0, 0, 0, 0]"
1608810900573326202,,[],0,"[0, 0, 0, 0]"
1608810900573371462,,[],0,"[0, 0, 0, 0]"
1608810900602116234,,[],0,"[0, 0, 0, 0]"
1608810900623020721,,[],0,"[0, 0, 0, 0]"
1608810900654030755,,[],0,"[0, 0, 0, 0]"
1608810900700673042,,[],0,"[0, 0, 0, 0]"
1608810900700741233,,[],0,"[0, 0, 0, 0]"
1608810900700801318,,[],0,"[0, 0, 0, 0]"
1608810900732324371,,[],0,"[0, 0, 0, 0]"
1608810900855894738,,[],0,"[0, 0, 0, 0]"
1608810900855978220,,[],0,"[0, 0, 0, 0]"
1608810900905053513,,[],0,"[202, 8692, 199, 23]"
1608810900905076716,,[],0,"[202, 8692, 199, 23]"
1608810900905116256,,[],0,"[202, 8692, 199, 23]"
1608810900905157342,,[],0,"[202, 8692, 199, 23]"
1608810900905330699,,[],0,"[202, 8692, 199, 23]"
1608810900905344465,,[],0,"[202, 8692, 199, 23]"
1608810900941583804,,[],0,"[202, 8692, 199, 23]"
1608810900941663896,,[],0,"[202, 8692, 199, 23]"
1608810900941678024,,[],0,"[202, 8692, 199, 23]"
1608810900973407868,,[],0,"[202, 8692, 199, 23]"
1608810900973454529,,[],0,"[202, 8692, 199, 23]"
1608810901007148990,,[],0,"[202, 8692, 199, 23]"
1608810901044952335,,[],0,"[203, 7396, 199, 27]"
1608810901045003371,,[],0,"[203, 7396, 199, 27]"
1608810901067055096,,[],0,"[203, 7396, 199, 27]"
1608810901067136281,,[],0,"[203, 7396, 199, 27]"
1608810901097329881,,[],0,"[203, 7396, 199, 27]"
1608810901121521427,,[],0,"[203, 7396, 199, 27]"
1608810901140937007,,[],0,"[203, 7396, 199, 27]"
1608810901168581681,,[],0,"[203, 7396, 199, 27]"
1608810901168596142,,[],0,"[203, 7396, 199, 27]"
1608810901192975958,,[],0,"[203, 7396, 199, 27]"
1608810901223027062,,[],0,"[203, 7396, 199, 27]"
1608810901274268152,,[],0,"[203, 7396, 199, 27]"
1608810901274321867,,[],0,"[202, 8902, 199, 22]"
1608810901303152706,,[],0,"[202, 8902, 199, 22]"
1608810901303189427,,[],0,"[202, 8902, 199, 22]"
1608810901333692536,,[],0,"[202, 8902, 199, 22]"
1608810901333720726,,[],0,"[202, 8902, 199, 22]"
1608810901352473750,,[],0,"[202, 8902, 199, 22]"
1608810901380843582,,[],0,"[202, 8902, 199, 22]"
1608810901401123015,,[],0,"[202, 8902, 199, 22]"
1608810901401288308,,[],0,"[202, 8902, 199, 22]"
1608810901422191919,,[],0,"[202, 8902, 199, 22]"
1608810901443469576,,[],0,"[202, 8902, 199, 22]"
1608810901463669049,,[],0,"[202, 8902, 199, 22]"
1608810901500976271,,[],0,"[202, 8902, 199, 22]"
1608810901528004616,,[],0,"[202, 8902, 199, 22]"
1608810901528194145,,[],0,"[202, 8902, 199, 22]"
1608810901551102240,,[],0,"[201, 12465, 199, 16]"
1608810901570542070,,[],0,"[201, 12465, 199, 16]"
1608810901600478374,,[],0,"[201, 12465, 199, 16]"
1608810901627690135,,[],0,"[201, 12465, 199, 16]"
1608810901627705647,,[],0,"[201, 12465, 199, 16]"
1608810901660731552,,[],0,"[201, 12465, 199, 16]"
1608810901687404958,,[],0,"[201, 12465, 199, 16]"
1608810901687448396,,[],0,"[201, 12465, 199, 16]"
1608810901718639546,,[],0,"[201, 12465, 199, 16]"
1608810901750590528,,[],0,"[201, 12465, 199, 16]"
1608810901750655840,,[],0,"[201, 12465, 199, 16]"
1608810901773353026,,[],0,"[201, 12465, 199, 16]"
1608810901797591571,,[],0,"[201, 12465, 199, 16]"
1608810901826294532,,[],0,"[202, 7635, 199, 26]"
1608810901863085401,,[],0,"[202, 7635, 199, 26]"
1608810901863118694,,[],0,"[202, 7635, 199, 26]"
1608810901889074191,,[],0,"[202, 7635, 199, 26]"
1608810901889174610,,[],0,"[202, 7635, 199, 26]"
1608810901914220651,,[],0,"[202, 7635, 199, 26]"
1608810901936750230,,[],0,"[202, 7635, 199, 26]"
1608810901969917695,,[],0,"[202, 7635, 199, 26]"
1608810901969963088,,[],0,"[202, 7635, 199, 26]"
1608810902028621743,,[],0,"[202, 7635, 199, 26]"
1608810902028626791,,[],0,"[202, 7635, 199, 26]"
1608810902056021836,,[],0,"[202, 7635, 199, 26]"
1608810902056025059,,[],0,"[202, 7635, 199, 26]"
1608810902081672793,,[],0,"[203, 6957, 199, 28]"
1608810902116871525,,[],0,"[203, 6957, 199, 28]"
1608810902116878587,,[],0,"[203, 6957, 199, 28]"
1608810902142065607,,[],0,"[203, 6957, 199, 28]"
1608810902159789312,,[],0,"[203, 6957, 199, 28]"
1608810902159927984,,[],0,"[203, 6957, 199, 28]"
1608810902179628157,,[],0,"[203, 6957, 199, 28]"
1608810902207124053,,[],0,"[203, 6957, 199, 28]"
1608810902243738854,,[],0,"[203, 6957, 199, 28]"
1608810902284690385,,[],0,"[203, 6957, 199, 28]"
1608810902284728249,,[],0,"[203, 6957, 199, 28]"
1608810902310923186,,[],0,"[203, 6957, 199, 28]"
1608810902310967133,,[],0,"[203, 7204, 199, 27]"
1608810902354201495,,[],0,"[203, 7204, 199, 27]"
1608810902371206424,,[],0,"[203, 7204, 199, 27]"
1608810902371304333,,[],0,"[203, 7204, 199, 27]"
1608810902403033223,,[],0,"[203, 7204, 199, 27]"
1608810902451091905,,[],0,"[203, 7204, 199, 27]"
1608810902451197255,,[],0,"[203, 7204, 199, 27]"
1608810902469984973,,[],0,"[203, 7204, 199, 27]"
1608810902470105076,,[],0,"[203, 7204, 199, 27]"
1608810902484598424,,[],0,"[203, 7204, 199, 27]"
1608810902506249485,,[],0,"[203, 7204, 199, 27]"
1608810902538845900,,[],0,"[203, 7204, 199, 27]"
1608810902576147844,,[],0,"[203, 7204, 199, 27]"
1608810902576194099,,[],0,"[202, 7897, 199, 25]"
1608810902599005138,,[],0,"[202, 7897, 199, 25]"
1608810902624360546,,[],0,"[202, 7897, 199, 25]"
1608810902656499321,,[],0,"[202, 7897, 199, 25]"
1608810902656510206,,[],0,"[202, 7897, 199, 25]"
1608810902684216712,,[],0,"[202, 7897, 199, 25]"
1608810902684328489,,[],0,"[202, 7897, 199, 25]"
1608810902716457517,,[],0,"[202, 7897, 199, 25]"
1608810902736666621,,[],0,"[202, 7897, 199, 25]"
1608810902785112524,,[],0,"[202, 7897, 199, 25]"
1608810902803036913,,[],0,"[202, 7897, 199, 25]"
1608810902803109031,,[],0,"[202, 7897, 199, 25]"
1608810902803202940,,[],0,"[202, 7897, 199, 25]"
1608810902818853794,,[],0,"[202, 7897, 199, 25]"
1608810902839041579,,[],0,"[202, 7897, 199, 25]"
1608810902864204820,,[],0,"[201, 11863, 199, 16]"
1608810902890943629,,[],0,"[201, 11863, 199, 16]"
1608810902907365326,,[],0,"[201, 11863, 199, 16]"
1608810902935102405,,[],0,"[201, 11863, 199, 16]"
1608810902954035665,,[],0,"[201, 11863, 199, 16]"
1608810902973262317,,[],0,"[201, 11863, 199, 16]"
1608810902997890955,,[],0,"[201, 11863, 199, 16]"
1608810903014490859,,[],0,"[201, 11863, 199, 16]"
1608810903040455542,,[],0,"[201, 11863, 199, 16]"
1608810903068099425,,[],0,"[201, 11863, 199, 16]"
1608810903068152624,,[],0,"[201, 11863, 199, 16]"
1608810903108879969,,[],0,"[201, 11863, 199, 16]"
1608810903133616039,,[],0,"[201, 11863, 199, 16]"
1608810903133650955,,[],0,"[201, 11863, 199, 16]"
1608810903164827377,,[],0,"[202, 10477, 199, 19]"
1608810903186680440,,[],0,"[202, 10477, 199, 19]"
1608810903186695017,,[],0,"[202, 10477, 199, 19]"
1608810903210383010,,[],0,"[202, 10477, 199, 19]"
1608810903233601634,,[],0,"[202, 10477, 199, 19]"
1608810903251594565,,[],0,"[202, 10477, 199, 19]"
1608810903270886036,,[],0,"[202, 10477, 199, 19]"
1608810903296912813,,[],0,"[202, 10477, 199, 19]"
1608810903309826179,,[],0,"[202, 10477, 199, 19]"
1608810903330611775,,[],0,"[202, 10477, 199, 19]"
1608810903353100982,,[],0,"[202, 10477, 199, 19]"
1608810903372784717,,[],0,"[202, 10477, 199, 19]"
1608810903391219572,,[],0,"[202, 10477, 199, 19]"
1608810903422814287,,[],0,"[201, 14216, 199, 14]"
1608810903422825300,,[],0,"[201, 14216, 199, 14]"
1608810903550734526,,[],0,"[201, 14216, 199, 14]"
1608810903550783916,,[],0,"[201, 14216, 199, 14]"
1608810903593386779,,[],0,"[201, 14216, 199, 14]"
1608810903593456668,,[],0,"[201, 14216, 199, 14]"
1608810903593480346,,[],0,"[201, 14216, 199, 14]"
1608810903593518154,,[],0,"[201, 14216, 199, 14]"
1608810903593533609,,[],0,"[201, 14216, 199, 14]"
1608810903593549062,,[],0,"[201, 14216, 199, 14]"
1608810903625973716,,[],0,"[201, 14216, 199, 14]"
1608810903658518994,,[],0,"[201, 14216, 199, 14]"
1608810903658536337,,[],0,"[201, 14216, 199, 14]"
1608810903695755703,,[],0,"[200, 24716, 199, 8]"
1608810903695770811,,[],0,"[200, 24716, 199, 8]"
1608810903719620352,,[],0,"[200, 24716, 199, 8]"
1608810903747254050,,[],0,"[200, 24716, 199, 8]"
1608810903747357020,,[],0,"[200, 24716, 199, 8]"
1608810903782534398,,[],0,"[200, 24716, 199, 8]"
1608810903809029233,,[],0,"[200, 24716, 199, 8]"
1608810903809064276,,[],0,"[200, 24716, 199, 8]"
1608810903837214136,,[],0,"[200, 24716, 199, 8]"
1608810903874695759,,[],0,"[200, 24716, 199, 8]"
1608810903874848594,,[],0,"[200, 24716, 199, 8]"
1608810903915936320,,[],0,"[200, 24716, 199, 8]"
1608810903915994833,,[],0,"[200, 32757, 199, 6]"
1608810903932238888,,[],0,"[200, 32757, 199, 6]"
1608810903954093838,,[],0,"[200, 32757, 199, 6]"
1608810903978728050,,[],0,"[200, 32757, 199, 6]"
1608810904009332792,,[],0,"[200, 32757, 199, 6]"
1608810904009407938,,[],0,"[200, 32757, 199, 6]"
1608810904030566773,,[],0,"[200, 32757, 199, 6]"
1608810904051616004,,[],0,"[200, 32757, 199, 6]"
1608810904083619729,,[],0,"[200, 32757, 199, 6]"
1608810904083704277,,[],0,"[200, 32757, 199, 6]"
1608810904117776319,,[],0,"[200, 32757, 199, 6]"
1608810904143084801,,[],0,"[200, 32757, 199, 6]"
1608810904168673484,,[],0,"[200, 32757, 199, 6]"
1608810904170134558,,[],0,"[200, 32757, 199, 6]"
1608810904192780020,,[],0,"[200, 32757, 199, 6]"
1608810904220082471,,[],0,"[200, 32757, 199, 6]"
1608810904220138155,,[],0,"[200, 32767, 199, 0]"
1608810904239896665,,[],0,"[200, 32767, 199, 0]"
1608810904258560310,,[],0,"[200, 32767, 199, 0]"
1608810904282525239,,[],0,"[200, 32767, 199, 0]"
1608810904308083351,,[],0,"[200, 32767, 199, 0]"
1608810904336609784,,[],0,"[200, 32767, 199, 0]"
1608810904356476506,,[],0,"[200, 32767, 199, 0]"
1608810904405031822,,[],0,"[200, 32767, 199, 0]"
1608810904405076794,,[],0,"[200, 32767, 199, 0]"
1608810904451521286,,[],0,"[200, 32767, 199, 0]"
1608810904451545279,,[],0,"[200, 32767, 199, 0]"
1608810904451552349,,[],0,"[200, 32767, 199, 0]"
1608810904467747399,,[],0,"[200, 32767, 199, 0]"
1608810904486492675,,[],0,"[200, -32768, 199, -1]"
1608810904532858855,,[],0,"[200, -32768, 199, -1]"
1608810904532962206,,[],0,"[200, -32768, 199, -1]"
1608810904573311960,,[],0,"[200, -32768, 199, -1]"
1608810904573351797,,[],0,"[200, -32768, 199, -1]"
1608810904617476192,,[],0,"[200, -32768, 199, -1]"
1608810904617503943,,[],0,"[200, -32768, 199, -1]"
1608810904642504214,,[],0,"[200, -32768, 199, -1]"
1608810904642533806,,[],0,"[200, -32768, 199, -1]"
1608810904674387115,,[],0,"[200, -32768, 199, -1]"
1608810904732932063,,[],0,"[200, -32768, 199, -1]"
1608810904765773778,,[],0,"[200, -32768, 199, -1]"
1608810904765780266,,[],0,"[200, -32768, 199, -1]"
1608810904765787526,,[],0,"[200, -32768, 199, 0]"
1608810904794410072,,[],0,"[200, -32768, 199, 0]"
1608810904794435083,,[],0,"[200, -32768, 199, 0]"
1608810904809311940,,[],0,"[200, -32768, 199, 0]"
1608810904831671815,,[],0,"[200, -32768, 199, 0]"
1608810904848479119,,[],0,"[200, -32768, 199, 0]"
1608810904881869941,,[],0,"[200, -32768, 199, 0]"
1608810904905230267,,[],0,"[200, -32768, 199, 0]"
1608810904933478714,,[],0,"[200, -32768, 199, 0]"
1608810904933555084,,[],0,"[200, -32768, 199, 0]"
1608810904969053444,,[],0,"[200, -32768, 199, 0]"
1608810904969091473,,[],0,"[200, -32768, 199, 0]"
1608810905004830204,,[],0,"[200, -32768, 199, 0]"
1608810905004867297,,[],0,"[200, -32768, 199, -3]"
1608810905027037387,,[],0,"[200, -32768, 199, -3]"
1608810905062381232,,[],0,"[200, -32768, 199, -3]"
1608810905087615029,,[],0,"[200, -32768, 199, -3]"
1608810905087669262,,[],0,"[200, -32768, 199, -3]"
1608810905110609289,,[],0,"[200, -32768, 199, -3]"
1608810905144311770,,[],0,"[200, -32768, 199, -3]"
1608810905167546248,,[],0,"[200, -32768, 199, -3]"
1608810905167603551,,[],0,"[200, -32768, 199, -3]"
1608810905203969035,,[],0,"[200, -32768, 199, -3]"
1608810905204015021,,[],0,"[200, -32768, 199, -3]"
1608810905222585772,,[],0,"[200, -32768, 199, -3]"
1608810905297764043,,[],0,"[200, -32768, 199, 0]"
1608810905323785410,,[],0,"[200, -32768, 199, 0]"
1608810905323876560,,[],0,"[200, -32768, 199, 0]"
1608810905323897281,,[],0,"[200, -32768, 199, 0]"
1608810905323934529,,[],0,"[200, -32768, 199, 0]"
1608810905358204385,,[],0,"[200, -32768, 199, 0]"
1608810905385392405,,[],0,"[200, -32768, 199, 0]"
1608810905385451204,,[],0,"[200, -32768, 199, 0]"
1608810905423830100,,[],0,"[200, -32768, 199, 0]"
1608810905423871865,,[],0,"[200, -32768, 199, 0]"
1608810905455664670,,[],0,"[200, -32768, 199, 0]"
1608810905473175914,,[],0,"[200, -32768, 199, 0]"
1608810905473190089,,[],0,"[200, -32768, 199, 0]"
1608810905499635056,,[],0,"[200, -32768, 199, -2]"
1608810905527905464,,[],0,"[200, -32768, 199, -2]"
1608810905552369183,,[],0,"[200, -32768, 199, -2]"
1608810905574949501,,[],0,"[200, -32768, 199, -2]"
1608810905599498712,,[],0,"[200, -32768, 199, -2]"
1608810905599545936,,[],0,"[200, -32768, 199, -2]"
1608810905639321851,,[],0,"[200, -32768, 199, -2]"
1608810905639346869,,[],0,"[200, -32768, 199, -2]"
1608810905668784870,,[],0,"[200, -32768, 199, -2]"
1608810905689276650,,[],0,"[200, -32768, 199, -2]"
1608810905728956365,,[],0,"[200, -32768, 199, -2]"
1608810905748143142,,[],0,"[200, -32768, 199, -2]"
1608810905748288946,,[],0,"[200, -26572, 199, -7]"
1608810905774033759,,[],0,"[200, -26572, 199, -7]"
1608810905774058356,,[],0,"[200, -26572, 199, -7]"
1608810905801204353,,[],0,"[200, -26572, 199, -7]"
1608810905817951456,,[],0,"[200, -26572, 199, -7]"
1608810905840003685,,[],0,"[200, -26572, 199, -7]"
1608810905862613665,,[],0,"[200, -26572, 199, -7]"
1608810905888488378,,[],0,"[200, -26572, 199, -7]"
1608810905908888660,,[],0,"[200, -26572, 199, -7]"
1608810905947898179,,[],0,"[200, -26572, 199, -7]"
1608810905947952100,,[],0,"[200, -26572, 199, -7]"
1608810905995798671,,[],0,"[200, -26572, 199, -7]"
1608810905996103307,,[],0,"[200, -26572, 199, -7]"
1608810906014127798,,[],0,"[200, -26572, 199, -7]"
1608810906014171647,,[],0,"[201, -19276, 199, -10]"
1608810906039816342,,[],0,"[201, -19276, 199, -10]"
1608810906085070008,,[],0,"[201, -19276, 199, -10]"
1608810906108969776,,[],0,"[201, -19276, 199, -10]"
1608810906109015891,,[],0,"[201, -19276, 199, -10]"
1608810906267452619,,[],0,"[201, -19276, 199, -10]"
1608810906267555849,,[],0,"[201, -19276, 199, -10]"
1608810906338653722,,[],0,"[201, -19276, 199, -10]"
1608810906338674202,,[],0,"[201, -19276, 199, -10]"
1608810906338740096,,[],0,"[201, -19276, 199, -10]"
1608810906338757946,,[],0,"[201, -19276, 199, -10]"
1608810906338901023,,[],0,"[201, -19276, 199, -10]"
1608810906338916073,,[],0,"[201, -19276, 199, -10]"
1608810906338976447,,[],0,"[195, -1124, 177, -157]"
1608810906356361775,,[],0,"[195, -1124, 177, -157]"
1608810906356377192,,[],0,"[195, -1124, 177, -157]"
1608810906356383591,,[],0,"[195, -1124, 177, -157]"
1608810906356417860,,[],0,"[195, -1124, 177, -157]"
1608810906382610732,,[],0,"[195, -1124, 177, -157]"
1608810906401031285,,[],0,"[195, -1124, 177, -157]"
1608810906423312960,,[],0,"[195, -1124, 177, -157]"
1608810906447429421,,[],0,"[195, -1124, 177, -157]"
1608810906469928573,,[],0,"[195, -1124, 177, -157]"
1608810906493511526,,[],0,"[195, -1124, 177, -157]"
1608810906512175990,,[],0,"[195, -1124, 177, -157]"
1608810906707041652,,[],0,"[196, -587, 164, -279]"
1608810906707085338,,[],0,"[196, -587, 164, -279]"
1608810906740182563,,[],0,"[196, -587, 164, -279]"
1608810906740208985,,[],0,"[196, -587, 164, -279]"
1608810906740233905,,[],0,"[196, -587, 164, -279]"
1608810906740292150,,[],0,"[196, -587, 164, -279]"
1608810906740449698,,[],0,"[196, -587, 164, -279]"
1608810906740459785,,[],0,"[196, -587, 164, -279]"
1608810906740467865,,[],0,"[196, -587, 164, -279]"
1608810906740474847,,[],0,"[196, -587, 164, -279]"
1608810906740482439,,[],0,"[196, -587, 164, -279]"
1608810906740494556,,[],0,"[196, -587, 164, -279]"
1608810906756801753,,[],0,"[196, -587, 164, -279]"
1608810906773937122,,[],0,"[182, -417, 142, -342]"
1608810906785640519,,[],0,"[182, -417, 142, -342]"
1608810906820803855,,[],0,"[182, -417, 142, -342]"
1608810906843915675,,[],0,"[182, -417, 142, -342]"
1608810906858062216,,[],0,"[182, -417, 142, -342]"
1608810906877894505,,[],0,"[182, -417, 142, -342]"
1608810906905539281,,[],0,"[182, -417, 142, -342]"
1608810906924255916,,[],0,"[182, -417, 142, -342]"
1608810906939620446,,[],0,"[182, -417, 142, -342]"
1608810906988442329,,[],0,"[182, -417, 142, -342]"
1608810907020635313,,[],0,"[182, -417, 142, -342]"
1608810907020736197,,[],0,"[182, -417, 142, -342]"
1608810907020751581,,[],0,"[182, -417, 142, -342]"
1608810907040498441,,[],0,"[144, -304, 104, -344]"
1608810907059206069,,[],0,"[144, -304, 104, -344]"
1608810907074581430,,[],0,"[144, -304, 104, -344]"
1608810907096837526,,[],0,"[144, -304, 104, -344]"
1608810907121286223,,[],0,"[144, -304, 104, -344]"
1608810907142598555,,[],0,"[144, -304, 104, -344]"
1608810907174267138,,[],0,"[144, -304, 104, -344]"
1608810907174313668,,[],0,"[144, -304, 104, -344]"
1608810907201825709,,[],0,"[144, -304, 104, -344]"
1608810907225630485,,[],0,"[144, -304, 104, -344]"
1608810907248533791,,[],0,"[144, -304, 104, -344]"
1608810907274300491,,[],0,"[144, -304, 104, -344]"
1608810907274334735,,[],0,"[144, -304, 104, -344]"
1608810907288763847,,[],0,"[152, -239, 103, -430]"
