rosbagTimestamp,linear,x,y,z,angular,x,y,z
1608810901762902672,,0.19999392829,0.0,0.0,,0.0,0.0,0.0089008520675
1608810902029800698,,0.199994008738,0.0,0.0,,0.0,0.0,0.00885072253624
1608810902282292837,,0.199997858447,0.0,0.0,,0.0,0.0,0.00528793436326
1608810902540054051,,0.199999311873,0.0,0.0,,0.0,0.0,0.00298487854853
1608810902835611164,,0.199999339824,0.0,0.0,,0.0,0.0,0.00292069166329
1608810903127804026,,0.199999955259,0.0,0.0,,0.0,0.0,-0.000756389216046
1608810903366365086,,0.199999912256,0.0,0.0,,0.0,0.0,0.00106066839265
1608810903625094520,,0.199999971882,0.0,0.0,,0.0,0.0,-0.000657840011207
1608810903877461506,,0.199999979863,0.0,0.0,,0.0,0.0,-0.000534423354745
1608810904181195770,,0.199999672227,0.0,0.0,,0.0,0.0,-0.00206205103034
1608810904442894026,,0.199999403295,0.0,0.0,,0.0,0.0,-0.00278980467743
1608810904700127341,,0.199999785867,0.0,0.0,,0.0,0.0,-0.00166387467688
1608810904954603525,,0.199999062384,0.0,0.0,,0.0,0.0,-0.0034933554794
1608810905203785859,,0.199999573586,0.0,0.0,,0.0,0.0,-0.00236323557863
1608810905455678940,,0.199997834103,0.0,0.0,,0.0,0.0,-0.00531103355751
1608810905702669132,,0.199999525007,0.0,0.0,,0.0,0.0,-0.00249648752101
1608810905976322805,,0.19999909605,0.0,0.0,,0.0,0.0,-0.00342389659949
1608810906248619354,,0.199998211222,0.0,0.0,,0.0,0.0,-0.00482724070532
1608810906492401310,,0.199998747083,0.0,0.0,,0.0,0.0,-0.00404383325321
1608810906749073153,,0.189271395869,0.0,0.0,,0.0,0.0,-0.109972124831
1608810907007884828,,0.180439003865,0.0,0.0,,0.0,0.0,-0.270159871173
1608810907269406401,,0.182890861113,0.0,0.0,,0.0,0.0,-0.369608337222
1608810907537533093,,0.186984351607,0.0,0.0,,0.0,0.0,-0.40554752382
1608810907797803211,,0.138291437546,0.0,0.0,,0.0,0.0,-0.356713923364
1608810908041615360,,0.0729080377623,0.0,0.0,,0.0,0.0,-0.347527165163
1608810908295314102,,0.0527493454534,0.0,0.0,,0.0,0.0,-0.437576229531
1608810908587948603,,0.0421472244835,0.0,0.0,,0.0,0.0,-0.600249558984
1608810908872597846,,0.0466890253607,0.0,0.0,,0.0,0.0,-0.571822774657
1608810909145710736,,0.0671844322283,0.0,0.0,,0.0,0.0,-0.705339009894
1608810909413163808,,0.103286154496,0.0,0.0,,0.0,0.0,-0.738153889777
1608810909711177686,,0.112098378365,0.0,0.0,,0.0,0.0,-0.617111873364
1608810909964104493,,0.084240786007,0.0,0.0,,0.0,0.0,-0.522010590915
1608810910234667848,,0.0391188226908,0.0,0.0,,0.0,0.0,-0.466762109071
1608810910514096470,,0.00494342479866,0.0,0.0,,0.0,0.0,-0.48215709377
1608810910821477424,,-0.0156575039102,0.0,0.0,,0.0,0.0,-0.464721600121
1608810911078894158,,0.0270872404278,0.0,0.0,,0.0,0.0,-0.10880339645
1608810911336941530,,0.00715403977632,0.0,0.0,,0.0,0.0,0.0643626271579
1608810911597688074,,-0.0075165115219,0.0,0.0,,0.0,0.0,0.169448726719
1608810911852303703,,-0.00798672700892,0.0,0.0,,0.0,0.0,0.19096478039
1608810912105723164,,0.00117767979132,0.0,0.0,,0.0,0.0,0.198484655575
1608810912366240385,,0.00216126212193,0.0,0.0,,0.0,0.0,0.232230419496
1608810912602180079,,0.00924808375572,0.0,0.0,,0.0,0.0,0.293791013116
1608810912854254355,,0.0136112605638,0.0,0.0,,0.0,0.0,0.36731358769
1608810913148583433,,0.0177195383852,0.0,0.0,,0.0,0.0,0.474112778021
1608810913434703033,,0.0236102363853,0.0,0.0,,0.0,0.0,0.587021542104
1608810913694127858,,0.0307802350257,0.0,0.0,,0.0,0.0,0.683353824238
1608810913981629908,,0.0629057995065,0.0,0.0,,0.0,0.0,0.876331090431
1608810914225584480,,0.104935316259,0.0,0.0,,0.0,0.0,0.972916124697
1608810914470404957,,0.116180805838,0.0,0.0,,0.0,0.0,0.930253798738
1608810914763060377,,0.10033674306,0.0,0.0,,0.0,0.0,0.780109033028
1608810915017043359,,0.124819608362,0.0,0.0,,0.0,0.0,0.579072307712
1608810915270701284,,0.137093278841,0.0,0.0,,0.0,0.0,0.489003310655
1608810915522656525,,0.1564301529,0.0,0.0,,0.0,0.0,0.474951223597
1608810915840296099,,0.172403513007,0.0,0.0,,0.0,0.0,0.46451767589
1608810916087077674,,0.188060929324,0.0,0.0,,0.0,0.0,0.38895310012
1608810916354246778,,0.193557075539,0.0,0.0,,0.0,0.0,0.287744553428
