rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,data
1608810898152258793,,22,,1608810898,125967638,"""dock_ir_link""","[0, 0, 0]"
1608810898164943967,,23,,1608810898,145979070,"""dock_ir_link""","[0, 0, 0]"
1608810898192187284,,24,,1608810898,165007108,"""dock_ir_link""","[0, 0, 0]"
1608810898212593188,,25,,1608810898,185227934,"""dock_ir_link""","[0, 0, 0]"
1608810898229139365,,26,,1608810898,205251032,"""dock_ir_link""","[0, 0, 0]"
1608810898251709763,,27,,1608810898,226016925,"""dock_ir_link""","[0, 0, 0]"
1608810898284412755,,28,,1608810898,245954865,"""dock_ir_link""","[0, 0, 0]"
1608810898309773125,,29,,1608810898,265907970,"""dock_ir_link""","[0, 0, 0]"
1608810898309800327,,30,,1608810898,286081260,"""dock_ir_link""","[0, 0, 0]"
1608810898341676285,,31,,1608810898,305867841,"""dock_ir_link""","[0, 0, 0]"
1608810898361164265,,32,,1608810898,326076127,"""dock_ir_link""","[0, 0, 0]"
1608810898361244901,,33,,1608810898,345854251,"""dock_ir_link""","[0, 0, 0]"
1608810898382065046,,34,,1608810898,365870641,"""dock_ir_link""","[0, 0, 0]"
1608810898422787817,,35,,1608810898,385890239,"""dock_ir_link""","[0, 0, 0]"
1608810898443634687,,36,,1608810898,405819430,"""dock_ir_link""","[0, 0, 0]"
1608810898443712130,,37,,1608810898,426013717,"""dock_ir_link""","[0, 0, 0]"
1608810898460943344,,38,,1608810898,445669354,"""dock_ir_link""","[0, 0, 0]"
1608810898482891789,,39,,1608810898,465972130,"""dock_ir_link""","[0, 0, 0]"
1608810898500338187,,40,,1608810898,486034599,"""dock_ir_link""","[0, 0, 0]"
1608810898527460701,,41,,1608810898,505531878,"""dock_ir_link""","[0, 0, 0]"
1608810898543588847,,42,,1608810898,524884797,"""dock_ir_link""","[0, 0, 0]"
1608810898564973994,,43,,1608810898,544831195,"""dock_ir_link""","[0, 0, 0]"
1608810898595304729,,44,,1608810898,565686911,"""dock_ir_link""","[0, 0, 0]"
1608810898595320092,,45,,1608810898,585720508,"""dock_ir_link""","[0, 0, 0]"
1608810898631870663,,46,,1608810898,605663114,"""dock_ir_link""","[0, 0, 0]"
1608810898658804339,,47,,1608810898,625650340,"""dock_ir_link""","[0, 0, 0]"
1608810898658908093,,48,,1608810898,645636400,"""dock_ir_link""","[0, 0, 0]"
1608810898684665305,,49,,1608810898,665965132,"""dock_ir_link""","[0, 0, 0]"
1608810898717798328,,50,,1608810898,685661598,"""dock_ir_link""","[0, 0, 0]"
1608810898746384573,,51,,1608810898,705665156,"""dock_ir_link""","[0, 0, 0]"
1608810898746620516,,52,,1608810898,728345051,"""dock_ir_link""","[0, 0, 0]"
1608810898898860953,,53,,1608810898,746406609,"""dock_ir_link""","[0, 0, 0]"
1608810898933949460,,54,,1608810898,767182418,"""dock_ir_link""","[0, 0, 0]"
1608810898934007009,,55,,1608810898,785861368,"""dock_ir_link""","[0, 0, 0]"
1608810898934070416,,56,,1608810898,806878067,"""dock_ir_link""","[0, 0, 0]"
1608810898934126496,,57,,1608810898,826724725,"""dock_ir_link""","[0, 0, 0]"
1608810898934142950,,58,,1608810898,847059581,"""dock_ir_link""","[0, 0, 0]"
1608810898934157281,,59,,1608810898,867002187,"""dock_ir_link""","[0, 0, 0]"
1608810898934352318,,60,,1608810898,885889365,"""dock_ir_link""","[0, 0, 0]"
1608810898934423092,,61,,1608810898,906112816,"""dock_ir_link""","[0, 0, 0]"
1608810898956956127,,62,,1608810898,925784785,"""dock_ir_link""","[0, 0, 0]"
1608810898980377553,,63,,1608810898,948001855,"""dock_ir_link""","[0, 0, 0]"
1608810899002692156,,64,,1608810898,966928112,"""dock_ir_link""","[0, 0, 0]"
1608810899002735557,,65,,1608810898,986868385,"""dock_ir_link""","[0, 0, 0]"
1608810899036186794,,66,,1608810899,5789685,"""dock_ir_link""","[0, 0, 0]"
1608810899070707958,,67,,1608810899,25720350,"""dock_ir_link""","[0, 0, 0]"
1608810899070789421,,68,,1608810899,45693302,"""dock_ir_link""","[0, 0, 0]"
1608810899094198030,,69,,1608810899,66789050,"""dock_ir_link""","[0, 0, 0]"
1608810899125488842,,70,,1608810899,86844534,"""dock_ir_link""","[0, 0, 0]"
1608810899147783537,,71,,1608810899,106742827,"""dock_ir_link""","[0, 0, 0]"
1608810899147850141,,72,,1608810899,125621270,"""dock_ir_link""","[0, 0, 0]"
1608810899162955207,,73,,1608810899,145821405,"""dock_ir_link""","[0, 0, 0]"
1608810899187516320,,74,,1608810899,165719989,"""dock_ir_link""","[0, 0, 0]"
1608810899211973718,,75,,1608810899,186957181,"""dock_ir_link""","[0, 0, 0]"
1608810899237930679,,76,,1608810899,206612833,"""dock_ir_link""","[0, 0, 0]"
1608810899260927839,,77,,1608810899,226614072,"""dock_ir_link""","[0, 0, 0]"
1608810899285620734,,78,,1608810899,246519073,"""dock_ir_link""","[0, 0, 0]"
1608810899285663112,,79,,1608810899,266244425,"""dock_ir_link""","[0, 0, 0]"
1608810899302826912,,80,,1608810899,286014690,"""dock_ir_link""","[0, 0, 0]"
1608810899332154368,,81,,1608810899,306835426,"""dock_ir_link""","[0, 0, 0]"
1608810899357825762,,82,,1608810899,326585859,"""dock_ir_link""","[0, 0, 0]"
1608810899386430719,,83,,1608810899,346805534,"""dock_ir_link""","[0, 0, 0]"
1608810899415952649,,84,,1608810899,366255000,"""dock_ir_link""","[0, 0, 0]"
1608810899415993914,,85,,1608810899,385685801,"""dock_ir_link""","[0, 0, 0]"
1608810899435169723,,86,,1608810899,406026796,"""dock_ir_link""","[0, 0, 0]"
1608810899466854841,,87,,1608810899,426450033,"""dock_ir_link""","[0, 0, 0]"
1608810899466886870,,88,,1608810899,446579300,"""dock_ir_link""","[0, 0, 0]"
1608810899489798348,,89,,1608810899,466600663,"""dock_ir_link""","[0, 0, 0]"
1608810899516438944,,90,,1608810899,486459877,"""dock_ir_link""","[0, 0, 0]"
1608810899537333252,,91,,1608810899,505781898,"""dock_ir_link""","[0, 0, 0]"
1608810899565108896,,92,,1608810899,527059335,"""dock_ir_link""","[0, 0, 0]"
1608810899599569023,,93,,1608810899,547174604,"""dock_ir_link""","[0, 0, 0]"
1608810899599596665,,94,,1608810899,566866710,"""dock_ir_link""","[0, 0, 0]"
1608810899630053620,,95,,1608810899,586840537,"""dock_ir_link""","[0, 0, 0]"
1608810899630097426,,96,,1608810899,606390325,"""dock_ir_link""","[0, 0, 0]"
1608810899651090322,,97,,1608810899,625487494,"""dock_ir_link""","[0, 0, 0]"
1608810899686572012,,98,,1608810899,645461321,"""dock_ir_link""","[0, 0, 0]"
1608810899704767365,,99,,1608810899,666736716,"""dock_ir_link""","[0, 0, 0]"
1608810899704797885,,100,,1608810899,686934519,"""dock_ir_link""","[0, 0, 0]"
1608810899725586096,,101,,1608810899,706775067,"""dock_ir_link""","[0, 0, 0]"
1608810899748013914,,102,,1608810899,726365684,"""dock_ir_link""","[0, 0, 0]"
1608810899773535197,,103,,1608810899,745529930,"""dock_ir_link""","[0, 0, 0]"
1608810899795813253,,104,,1608810899,766027242,"""dock_ir_link""","[0, 0, 0]"
1608810899823644089,,105,,1608810899,785498581,"""dock_ir_link""","[0, 0, 0]"
1608810899850787266,,106,,1608810899,806981329,"""dock_ir_link""","[0, 0, 0]"
1608810899850816899,,107,,1608810899,826750427,"""dock_ir_link""","[0, 0, 0]"
1608810899874255909,,108,,1608810899,846373124,"""dock_ir_link""","[0, 0, 0]"
1608810899899758662,,109,,1608810899,865589573,"""dock_ir_link""","[0, 0, 0]"
1608810899921198345,,110,,1608810899,885743338,"""dock_ir_link""","[0, 0, 0]"
1608810899977340107,,111,,1608810899,906129246,"""dock_ir_link""","[0, 0, 0]"
1608810899977390756,,112,,1608810899,925914384,"""dock_ir_link""","[0, 0, 0]"
1608810899998528340,,113,,1608810899,949308220,"""dock_ir_link""","[0, 0, 0]"
1608810899998531638,,114,,1608810899,966279950,"""dock_ir_link""","[0, 0, 0]"
1608810900022849771,,115,,1608810899,988535241,"""dock_ir_link""","[0, 0, 0]"
1608810900022894987,,116,,1608810900,6021416,"""dock_ir_link""","[0, 0, 0]"
1608810900052328705,,117,,1608810900,24839214,"""dock_ir_link""","[0, 0, 0]"
1608810900068630487,,118,,1608810900,45277631,"""dock_ir_link""","[0, 0, 0]"
1608810900086800352,,119,,1608810900,65224642,"""dock_ir_link""","[0, 0, 0]"
1608810900103580170,,120,,1608810900,85160570,"""dock_ir_link""","[0, 0, 0]"
1608810900126043972,,121,,1608810900,104191261,"""dock_ir_link""","[0, 0, 0]"
1608810900158255251,,122,,1608810900,124174143,"""dock_ir_link""","[0, 0, 0]"
1608810900190506081,,123,,1608810900,144295260,"""dock_ir_link""","[0, 0, 0]"
1608810900190513730,,124,,1608810900,165082474,"""dock_ir_link""","[0, 0, 0]"
1608810900227111708,,125,,1608810900,185126891,"""dock_ir_link""","[0, 0, 0]"
1608810900227151323,,126,,1608810900,205114730,"""dock_ir_link""","[0, 0, 0]"
1608810900249259364,,127,,1608810900,224222705,"""dock_ir_link""","[0, 0, 0]"
1608810900281316319,,128,,1608810900,244101764,"""dock_ir_link""","[0, 0, 0]"
1608810900281529251,,129,,1608810900,264154055,"""dock_ir_link""","[0, 0, 0]"
1608810900304132622,,130,,1608810900,285088836,"""dock_ir_link""","[0, 0, 0]"
1608810900330384252,,131,,1608810900,305128295,"""dock_ir_link""","[0, 0, 0]"
1608810900361041469,,132,,1608810900,325180587,"""dock_ir_link""","[0, 0, 0]"
1608810900372185133,,133,,1608810900,344215361,"""dock_ir_link""","[0, 0, 0]"
1608810900407216169,,134,,1608810900,364317813,"""dock_ir_link""","[0, 0, 0]"
1608810900433949074,,135,,1608810900,384147878,"""dock_ir_link""","[0, 0, 0]"
1608810900433971408,,136,,1608810900,405064577,"""dock_ir_link""","[0, 0, 0]"
1608810900452291924,,137,,1608810900,425103453,"""dock_ir_link""","[0, 0, 0]"
1608810900477856031,,138,,1608810900,445064171,"""dock_ir_link""","[0, 0, 0]"
1608810900504731064,,139,,1608810900,464361125,"""dock_ir_link""","[0, 0, 0]"
1608810900504743923,,140,,1608810900,484166401,"""dock_ir_link""","[0, 0, 0]"
1608810900572435072,,141,,1608810900,504151616,"""dock_ir_link""","[0, 0, 0]"
1608810900591718472,,142,,1608810900,525129850,"""dock_ir_link""","[0, 0, 0]"
1608810900591807630,,143,,1608810900,545052947,"""dock_ir_link""","[0, 0, 0]"
1608810900591882900,,144,,1608810900,565014247,"""dock_ir_link""","[0, 0, 0]"
1608810900618992672,,145,,1608810900,584217879,"""dock_ir_link""","[0, 0, 0]"
1608810900647640084,,146,,1608810900,604245381,"""dock_ir_link""","[0, 0, 0]"
1608810900647703356,,147,,1608810900,624167019,"""dock_ir_link""","[0, 0, 0]"
1608810900686806941,,148,,1608810900,645051930,"""dock_ir_link""","[0, 0, 0]"
1608810900686909859,,149,,1608810900,664611357,"""dock_ir_link""","[0, 0, 0]"
1608810900719644045,,150,,1608810900,684168450,"""dock_ir_link""","[0, 0, 0]"
1608810900757464334,,151,,1608810900,704096213,"""dock_ir_link""","[0, 0, 0]"
1608810900757493546,,152,,1608810900,724069471,"""dock_ir_link""","[0, 0, 0]"
1608810900790401600,,153,,1608810900,744134594,"""dock_ir_link""","[0, 0, 0]"
1608810900790566012,,154,,1608810900,764886811,"""dock_ir_link""","[0, 0, 0]"
1608810900818144390,,155,,1608810900,784855986,"""dock_ir_link""","[0, 0, 0]"
1608810900853175404,,156,,1608810900,804932483,"""dock_ir_link""","[0, 0, 0]"
1608810900853207218,,157,,1608810900,823931677,"""dock_ir_link""","[0, 0, 0]"
1608810900889549941,,158,,1608810900,843995925,"""dock_ir_link""","[0, 0, 0]"
1608810900889558089,,159,,1608810900,864056674,"""dock_ir_link""","[0, 0, 0]"
1608810900908382746,,160,,1608810900,884914463,"""dock_ir_link""","[0, 0, 0]"
1608810900930722344,,161,,1608810900,904922425,"""dock_ir_link""","[0, 0, 0]"
1608810900985118884,,162,,1608810900,924878185,"""dock_ir_link""","[0, 0, 0]"
1608810900985161264,,163,,1608810900,944225593,"""dock_ir_link""","[0, 0, 0]"
1608810901026172287,,164,,1608810900,963972541,"""dock_ir_link""","[0, 0, 0]"
1608810901026178290,,165,,1608810900,984360213,"""dock_ir_link""","[0, 0, 0]"
1608810901048326273,,166,,1608810901,6103409,"""dock_ir_link""","[0, 0, 0]"
1608810901048476137,,167,,1608810901,25077538,"""dock_ir_link""","[0, 0, 0]"
1608810901081034199,,168,,1608810901,45176506,"""dock_ir_link""","[0, 0, 0]"
1608810901108504144,,169,,1608810901,65255059,"""dock_ir_link""","[0, 0, 0]"
1608810901108572969,,170,,1608810901,85422561,"""dock_ir_link""","[0, 0, 0]"
1608810901124384733,,171,,1608810901,105158734,"""dock_ir_link""","[0, 0, 0]"
1608810901146927588,,172,,1608810901,125996415,"""dock_ir_link""","[0, 0, 0]"
1608810901179894442,,173,,1608810901,145588520,"""dock_ir_link""","[0, 0, 0]"
1608810901196010149,,174,,1608810901,165126671,"""dock_ir_link""","[0, 0, 0]"
1608810901222562011,,175,,1608810901,183910944,"""dock_ir_link""","[0, 0, 0]"
1608810901245047041,,176,,1608810901,204062698,"""dock_ir_link""","[0, 0, 0]"
1608810901245055892,,177,,1608810901,223891902,"""dock_ir_link""","[0, 0, 0]"
1608810901263154232,,178,,1608810901,244875110,"""dock_ir_link""","[0, 0, 0]"
1608810901297526889,,179,,1608810901,264023928,"""dock_ir_link""","[0, 0, 0]"
1608810901333956955,,180,,1608810901,283988451,"""dock_ir_link""","[0, 0, 0]"
1608810901363256959,,181,,1608810901,303907771,"""dock_ir_link""","[0, 0, 0]"
1608810901363408256,,182,,1608810901,324555306,"""dock_ir_link""","[0, 0, 0]"
1608810901388666284,,183,,1608810901,346214235,"""dock_ir_link""","[0, 0, 0]"
1608810901388742102,,184,,1608810901,365958282,"""dock_ir_link""","[0, 0, 0]"
1608810901417859941,,185,,1608810901,384921035,"""dock_ir_link""","[0, 0, 0]"
1608810901490651771,,186,,1608810901,405200817,"""dock_ir_link""","[0, 0, 0]"
1608810901513536736,,187,,1608810901,425407399,"""dock_ir_link""","[0, 0, 0]"
1608810901513559059,,188,,1608810901,445181484,"""dock_ir_link""","[0, 0, 0]"
1608810901513578201,,189,,1608810901,464791961,"""dock_ir_link""","[0, 0, 0]"
1608810901513625023,,190,,1608810901,485466327,"""dock_ir_link""","[0, 0, 0]"
1608810901542168411,,191,,1608810901,505927215,"""dock_ir_link""","[0, 0, 0]"
1608810901542192854,,192,,1608810901,525798998,"""dock_ir_link""","[0, 0, 0]"
1608810901568986448,,193,,1608810901,545846055,"""dock_ir_link""","[0, 0, 0]"
1608810901587590417,,194,,1608810901,565155564,"""dock_ir_link""","[0, 0, 0]"
1608810901624868588,,195,,1608810901,584957354,"""dock_ir_link""","[0, 0, 0]"
1608810901644871626,,196,,1608810901,606490296,"""dock_ir_link""","[0, 0, 0]"
1608810901644928675,,197,,1608810901,624858113,"""dock_ir_link""","[0, 0, 0]"
1608810901693087530,,198,,1608810901,645192722,"""dock_ir_link""","[0, 0, 0]"
1608810901715969605,,199,,1608810901,665019593,"""dock_ir_link""","[0, 0, 0]"
1608810901716026616,,200,,1608810901,686366763,"""dock_ir_link""","[0, 0, 0]"
1608810901763016773,,201,,1608810901,709984027,"""dock_ir_link""","[0, 0, 0]"
1608810901785419947,,202,,1608810901,729731865,"""dock_ir_link""","[0, 0, 0]"
1608810901785432591,,203,,1608810901,745881790,"""dock_ir_link""","[0, 0, 0]"
1608810901785654176,,204,,1608810901,764709808,"""dock_ir_link""","[0, 0, 0]"
1608810901813714754,,205,,1608810901,784779612,"""dock_ir_link""","[0, 0, 0]"
1608810901848587105,,206,,1608810901,805462144,"""dock_ir_link""","[0, 0, 0]"
1608810901848606603,,207,,1608810901,824726741,"""dock_ir_link""","[0, 0, 0]"
1608810901876100970,,208,,1608810901,845135134,"""dock_ir_link""","[0, 0, 0]"
1608810901905231657,,209,,1608810901,866402979,"""dock_ir_link""","[0, 0, 0]"
1608810901932040790,,210,,1608810901,885866763,"""dock_ir_link""","[0, 0, 0]"
1608810901932109632,,211,,1608810901,905728048,"""dock_ir_link""","[0, 0, 0]"
1608810901964449249,,212,,1608810901,925113382,"""dock_ir_link""","[0, 0, 0]"
1608810902029631725,,213,,1608810901,944876385,"""dock_ir_link""","[0, 0, 0]"
1608810902029636225,,214,,1608810901,964700923,"""dock_ir_link""","[0, 0, 0]"
1608810902029640382,,215,,1608810901,985565435,"""dock_ir_link""","[0, 0, 0]"
1608810902055633136,,216,,1608810902,6343915,"""dock_ir_link""","[0, 0, 0]"
1608810902055638122,,217,,1608810902,24694541,"""dock_ir_link""","[0, 0, 0]"
1608810902076404922,,218,,1608810902,44172630,"""dock_ir_link""","[0, 0, 0]"
1608810902096177466,,219,,1608810902,62713400,"""dock_ir_link""","[0, 0, 0]"
1608810902119593033,,220,,1608810902,82622819,"""dock_ir_link""","[0, 0, 0]"
1608810902119690171,,221,,1608810902,104078784,"""dock_ir_link""","[0, 0, 0]"
1608810902134682915,,222,,1608810902,123505546,"""dock_ir_link""","[0, 0, 0]"
1608810902159193395,,223,,1608810902,144415277,"""dock_ir_link""","[0, 0, 0]"
1608810902172290389,,224,,1608810902,163289679,"""dock_ir_link""","[0, 0, 0]"
1608810902197719318,,225,,1608810902,183244593,"""dock_ir_link""","[0, 0, 0]"
1608810902238824081,,226,,1608810902,203474520,"""dock_ir_link""","[0, 0, 0]"
1608810902255203530,,227,,1608810902,224271388,"""dock_ir_link""","[0, 0, 0]"
1608810902282395742,,228,,1608810902,244632551,"""dock_ir_link""","[0, 0, 0]"
1608810902314623490,,229,,1608810902,265898661,"""dock_ir_link""","[0, 0, 0]"
1608810902314649603,,230,,1608810902,285339421,"""dock_ir_link""","[0, 0, 0]"
1608810902357408098,,231,,1608810902,304810219,"""dock_ir_link""","[0, 0, 0]"
1608810902357522826,,232,,1608810902,324588985,"""dock_ir_link""","[0, 0, 0]"
1608810902378762518,,233,,1608810902,345605163,"""dock_ir_link""","[0, 0, 0]"
1608810902405802231,,234,,1608810902,366572930,"""dock_ir_link""","[0, 0, 0]"
1608810902406540508,,235,,1608810902,385410294,"""dock_ir_link""","[0, 0, 0]"
1608810902450150964,,236,,1608810902,404453845,"""dock_ir_link""","[0, 0, 0]"
1608810902470454631,,237,,1608810902,424477877,"""dock_ir_link""","[0, 0, 0]"
1608810902470495036,,238,,1608810902,444318762,"""dock_ir_link""","[0, 0, 0]"
1608810902494187377,,239,,1608810902,465512546,"""dock_ir_link""","[0, 0, 0]"
1608810902513599888,,240,,1608810902,485932328,"""dock_ir_link""","[0, 0, 0]"
1608810902542157005,,241,,1608810902,504887514,"""dock_ir_link""","[0, 0, 0]"
1608810902563694787,,242,,1608810902,523085903,"""dock_ir_link""","[0, 0, 0]"
1608810902563699388,,243,,1608810902,543101186,"""dock_ir_link""","[0, 0, 0]"
1608810902582575043,,244,,1608810902,563126968,"""dock_ir_link""","[0, 0, 0]"
1608810902596659734,,245,,1608810902,584116607,"""dock_ir_link""","[0, 0, 0]"
1608810902614290211,,246,,1608810902,604142972,"""dock_ir_link""","[0, 0, 0]"
1608810902640776189,,247,,1608810902,623016208,"""dock_ir_link""","[0, 0, 0]"
1608810902763647879,,248,,1608810902,642980746,"""dock_ir_link""","[0, 0, 0]"
1608810902836415056,,249,,1608810902,663075062,"""dock_ir_link""","[0, 0, 0]"
1608810902836426924,,250,,1608810902,685129757,"""dock_ir_link""","[0, 0, 0]"
1608810902836432698,,251,,1608810902,708720208,"""dock_ir_link""","[0, 0, 0]"
1608810902836473599,,252,,1608810902,728692037,"""dock_ir_link""","[0, 0, 0]"
1608810902836480014,,253,,1608810902,749003913,"""dock_ir_link""","[0, 0, 0]"
1608810902836491156,,254,,1608810902,767908646,"""dock_ir_link""","[0, 0, 0]"
1608810902864571462,,255,,1608810902,787552967,"""dock_ir_link""","[0, 0, 0]"
1608810902864640107,,256,,1608810902,804739379,"""dock_ir_link""","[0, 0, 0]"
1608810902864650764,,257,,1608810902,825586992,"""dock_ir_link""","[0, 0, 0]"
1608810902895869565,,258,,1608810902,845763549,"""dock_ir_link""","[0, 0, 0]"
1608810902895931870,,259,,1608810902,864467344,"""dock_ir_link""","[0, 0, 0]"
1608810902919604899,,260,,1608810902,885158931,"""dock_ir_link""","[0, 0, 0]"
1608810903057480559,,261,,1608810902,904541655,"""dock_ir_link""","[0, 0, 0]"
1608810903057512190,,262,,1608810902,924208725,"""dock_ir_link""","[0, 0, 0]"
1608810903174000175,,263,,1608810902,945495250,"""dock_ir_link""","[0, 0, 0]"
1608810903174087754,,264,,1608810902,964180380,"""dock_ir_link""","[0, 0, 0]"
1608810903174101187,,265,,1608810902,984154834,"""dock_ir_link""","[0, 0, 0]"
1608810903174108712,,266,,1608810903,4280647,"""dock_ir_link""","[0, 0, 0]"
1608810903174114993,,267,,1608810903,24312852,"""dock_ir_link""","[0, 0, 0]"
1608810903174133316,,268,,1608810903,44250575,"""dock_ir_link""","[0, 0, 0]"
1608810903203422007,,269,,1608810903,65536532,"""dock_ir_link""","[0, 0, 0]"
1608810903203446284,,270,,1608810903,84367202,"""dock_ir_link""","[0, 0, 0]"
1608810903203457969,,271,,1608810903,104650513,"""dock_ir_link""","[0, 0, 0]"
1608810903203468710,,272,,1608810903,124417045,"""dock_ir_link""","[0, 0, 0]"
1608810903203496137,,273,,1608810903,144065172,"""dock_ir_link""","[0, 0, 0]"
1608810903203514241,,274,,1608810903,164225413,"""dock_ir_link""","[0, 0, 0]"
1608810903242795713,,275,,1608810903,186073353,"""dock_ir_link""","[0, 0, 0]"
1608810903242817120,,276,,1608810903,204182515,"""dock_ir_link""","[0, 0, 0]"
1608810903270309322,,277,,1608810903,224171274,"""dock_ir_link""","[0, 0, 0]"
1608810903270355891,,278,,1608810903,244193862,"""dock_ir_link""","[0, 0, 0]"
1608810903304777019,,279,,1608810903,264234240,"""dock_ir_link""","[0, 0, 0]"
1608810903331563055,,280,,1608810903,285048038,"""dock_ir_link""","[0, 0, 0]"
1608810903331742048,,281,,1608810903,305621819,"""dock_ir_link""","[0, 0, 0]"
1608810903369340764,,282,,1608810903,324341376,"""dock_ir_link""","[0, 0, 0]"
1608810903387457350,,283,,1608810903,343030311,"""dock_ir_link""","[0, 0, 0]"
1608810903387470079,,284,,1608810903,363001863,"""dock_ir_link""","[0, 0, 0]"
1608810903418604787,,285,,1608810903,382926753,"""dock_ir_link""","[0, 0, 0]"
1608810903454880055,,286,,1608810903,402655081,"""dock_ir_link""","[0, 0, 0]"
1608810903454915623,,287,,1608810903,423516998,"""dock_ir_link""","[0, 0, 0]"
1608810903469716057,,288,,1608810903,442578062,"""dock_ir_link""","[0, 0, 0]"
1608810903497290815,,289,,1608810903,462557488,"""dock_ir_link""","[0, 0, 0]"
1608810903519226811,,290,,1608810903,484047882,"""dock_ir_link""","[0, 0, 0]"
1608810903536227595,,291,,1608810903,504327694,"""dock_ir_link""","[0, 0, 0]"
1608810903563660645,,292,,1608810903,524644252,"""dock_ir_link""","[0, 0, 0]"
1608810903563856501,,293,,1608810903,545534458,"""dock_ir_link""","[0, 0, 0]"
1608810903589376876,,294,,1608810903,563990084,"""dock_ir_link""","[0, 0, 0]"
1608810903625029809,,295,,1608810903,584078874,"""dock_ir_link""","[0, 0, 0]"
1608810903650367465,,296,,1608810903,604573913,"""dock_ir_link""","[0, 0, 0]"
1608810903650388171,,297,,1608810903,623948777,"""dock_ir_link""","[0, 0, 0]"
1608810903704990956,,298,,1608810903,644078688,"""dock_ir_link""","[0, 0, 0]"
1608810903705004304,,299,,1608810903,663860384,"""dock_ir_link""","[0, 0, 0]"
1608810903705025454,,300,,1608810903,684971651,"""dock_ir_link""","[0, 0, 0]"
1608810903730185738,,301,,1608810903,703876689,"""dock_ir_link""","[0, 0, 0]"
1608810903748935523,,302,,1608810903,724033722,"""dock_ir_link""","[0, 0, 0]"
1608810903783095080,,303,,1608810903,744289619,"""dock_ir_link""","[0, 0, 0]"
1608810903783212024,,304,,1608810903,764178930,"""dock_ir_link""","[0, 0, 0]"
1608810903804927519,,305,,1608810903,783919797,"""dock_ir_link""","[0, 0, 0]"
1608810903830923101,,306,,1608810903,805056728,"""dock_ir_link""","[0, 0, 0]"
1608810903845152926,,307,,1608810903,823950975,"""dock_ir_link""","[0, 0, 0]"
1608810903876328890,,308,,1608810903,843891905,"""dock_ir_link""","[0, 0, 0]"
1608810903907101907,,309,,1608810903,863882997,"""dock_ir_link""","[0, 0, 0]"
1608810903907153818,,310,,1608810903,884154643,"""dock_ir_link""","[0, 0, 0]"
1608810903925042787,,311,,1608810903,904011582,"""dock_ir_link""","[0, 0, 0]"
1608810903968263696,,312,,1608810903,924946409,"""dock_ir_link""","[0, 0, 0]"
1608810903968345621,,313,,1608810903,943859612,"""dock_ir_link""","[0, 0, 0]"
1608810903993969531,,314,,1608810903,963913406,"""dock_ir_link""","[0, 0, 0]"
1608810904029938058,,315,,1608810903,984119725,"""dock_ir_link""","[0, 0, 0]"
1608810904030063464,,316,,1608810904,3856801,"""dock_ir_link""","[0, 0, 0]"
1608810904077457811,,317,,1608810904,23942391,"""dock_ir_link""","[0, 0, 0]"
1608810904077558116,,318,,1608810904,45056298,"""dock_ir_link""","[0, 0, 0]"
1608810904103446579,,319,,1608810904,64980327,"""dock_ir_link""","[0, 0, 0]"
1608810904103539784,,320,,1608810904,83889753,"""dock_ir_link""","[0, 0, 0]"
1608810904137947861,,321,,1608810904,104388015,"""dock_ir_link""","[0, 0, 0]"
1608810904189921939,,322,,1608810904,123870799,"""dock_ir_link""","[0, 0, 0]"
1608810904189936442,,323,,1608810904,143718420,"""dock_ir_link""","[0, 0, 0]"
