rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,status,-,level,name,message,hardware_id,values,-,key,value,-,key,value,-,key,value,-,key,value,-,key,value,-,key,value,-,key,value,-,level,name,message,hardware_id,values,-,level,name,message,hardware_id,values,-,key,value,-,key,value,-,key,value,-,level,name,message,hardware_id,values,-,key,value,-,key,value,-,key,value,-,level,name,message,hardware_id,values,-,key,value,-,key,value,-,level,name,message,hardware_id,values,-,key,value,-,key,value,-,level,name,message,hardware_id,values,-,key,value,-,level,name,message,hardware_id,values,-,level,name,message,hardware_id,values,-,level,name,message,hardware_id,values
1608810900446068255,,2121,,1608810900,452029847,'',,0,"""turtle1/mobile_base_nodelet_manager","""Healthy""","""Kobuki""",,"""Voltage (V)""","""15.3""","""Percent""","""65.4545""","""Charge (Ah)""","""1.44""","""Capacity (Ah)""","""2.2""","""Source""","""None""","""Charging State""","""Not Charging""","""Current (A)""","""0""",0,"""turtle1/mobile_base_nodelet_manager","""Alive""","""Kobuki""",[],0,"""turtle1/mobile_base_nodelet_manager","""All right""","""Kobuki""",,"""Left""","""NO""","""Center""","""NO""","""Right""","""NO""",0,"""turtle1/mobile_base_nodelet_manager","""All right""","""Kobuki""",,"""Left""","""Reading","""Center""","""Reading","""Right""","""Reading",0,"""turtle1/mobile_base_nodelet_manager","""All right""","""Kobuki""",,"""Left""","""NO""","""Right""","""NO""",0,"""turtle1/mobile_base_nodelet_manager","""All right""","""Kobuki""",,"""Left""","""0""","""Right""","""0""",0,"""turtle1/mobile_base_nodelet_manager","""Motors Enabled""","""Kobuki""",,"""State""","""1""",0,"""turtle1/mobile_base_nodelet_manager","""Heading","""Kobuki""",[],0,"""turtle1/mobile_base_nodelet_manager","""[0, 0, 0, 0]""","""Kobuki""",[],0,"""turtle1/mobile_base_nodelet_manager","""[4095, 4095, 4095, 4095]""","""Kobuki""",[]
1608810900572882736,,1891,,1608810900,547768950,'',,0,"""turtle2/mobile_base_nodelet_manager","""Healthy""","""Kobuki""",,"""Voltage (V)""","""14.9""","""Percent""","""53.9394""","""Charge (Ah)""","""1.18667""","""Capacity (Ah)""","""2.2""","""Source""","""None""","""Charging State""","""Not Charging""","""Current (A)""","""0""",0,"""turtle2/mobile_base_nodelet_manager","""Alive""","""Kobuki""",[],0,"""turtle2/mobile_base_nodelet_manager","""All right""","""Kobuki""",,"""Left""","""NO""","""Center""","""NO""","""Right""","""NO""",0,"""turtle2/mobile_base_nodelet_manager","""All right""","""Kobuki""",,"""Left""","""Reading","""Center""","""Reading","""Right""","""Reading",0,"""turtle2/mobile_base_nodelet_manager","""All right""","""Kobuki""",,"""Left""","""NO""","""Right""","""NO""",0,"""turtle2/mobile_base_nodelet_manager","""All right""","""Kobuki""",,"""Left""","""0""","""Right""","""0""",0,"""turtle2/mobile_base_nodelet_manager","""Motors Enabled""","""Kobuki""",,"""State""","""1""",0,"""turtle2/mobile_base_nodelet_manager","""Heading","""Kobuki""",[],0,"""turtle2/mobile_base_nodelet_manager","""[0, 0, 0, 0]""","""Kobuki""",[],0,"""turtle2/mobile_base_nodelet_manager","""[4095, 4095, 4095, 4095]""","""Kobuki""",[]
1608810900859270624,,968,,1608810900,854018401,'',,0,"""turtle3/mobile_base_nodelet_manager","""Healthy""","""Kobuki""",,"""Voltage (V)""","""15.8""","""Percent""","""79.8485""","""Charge (Ah)""","""1.75667""","""Capacity (Ah)""","""2.2""","""Source""","""None""","""Charging State""","""Not Charging""","""Current (A)""","""0""",0,"""turtle3/mobile_base_nodelet_manager","""Alive""","""Kobuki""",[],0,"""turtle3/mobile_base_nodelet_manager","""All right""","""Kobuki""",,"""Left""","""NO""","""Center""","""NO""","""Right""","""NO""",0,"""turtle3/mobile_base_nodelet_manager","""All right""","""Kobuki""",,"""Left""","""Reading","""Center""","""Reading","""Right""","""Reading",0,"""turtle3/mobile_base_nodelet_manager","""All right""","""Kobuki""",,"""Left""","""NO""","""Right""","""NO""",0,"""turtle3/mobile_base_nodelet_manager","""All right""","""Kobuki""",,"""Left""","""0""","""Right""","""0""",0,"""turtle3/mobile_base_nodelet_manager","""Motors Enabled""","""Kobuki""",,"""State""","""1""",0,"""turtle3/mobile_base_nodelet_manager","""Heading","""Kobuki""",[],0,"""turtle3/mobile_base_nodelet_manager","""[0, 0, 0, 0]""","""Kobuki""",[],0,"""turtle3/mobile_base_nodelet_manager","""[4095, 4095, 4095, 4095]""","""Kobuki""",[]
1608810901026699974,,1493,,1608810900,977142707,'',,0,"""turtle4/mobile_base_nodelet_manager","""Healthy""","""Kobuki""",,"""Voltage (V)""","""15.8""","""Percent""","""79.8485""","""Charge (Ah)""","""1.75667""","""Capacity (Ah)""","""2.2""","""Source""","""None""","""Charging State""","""Not Charging""","""Current (A)""","""0""",0,"""turtle4/mobile_base_nodelet_manager","""Alive""","""Kobuki""",[],0,"""turtle4/mobile_base_nodelet_manager","""All right""","""Kobuki""",,"""Left""","""NO""","""Center""","""NO""","""Right""","""NO""",0,"""turtle4/mobile_base_nodelet_manager","""All right""","""Kobuki""",,"""Left""","""Reading","""Center""","""Reading","""Right""","""Reading",0,"""turtle4/mobile_base_nodelet_manager","""All right""","""Kobuki""",,"""Left""","""NO""","""Right""","""NO""",0,"""turtle4/mobile_base_nodelet_manager","""All right""","""Kobuki""",,"""Left""","""0""","""Right""","""0""",0,"""turtle4/mobile_base_nodelet_manager","""Motors Enabled""","""Kobuki""",,"""State""","""1""",0,"""turtle4/mobile_base_nodelet_manager","""Heading","""Kobuki""",[],0,"""turtle4/mobile_base_nodelet_manager","""[0, 0, 0, 0]""","""Kobuki""",[],0,"""turtle4/mobile_base_nodelet_manager","""[4095, 4095, 4095, 4095]""","""Kobuki""",[]
1608810901528384038,,2122,,1608810901,549875886,'',,0,"""turtle1/mobile_base_nodelet_manager","""Healthy""","""Kobuki""",,"""Voltage (V)""","""15.2""","""Percent""","""62.5758""","""Charge (Ah)""","""1.37667""","""Capacity (Ah)""","""2.2""","""Source""","""None""","""Charging State""","""Not Charging""","""Current (A)""","""0""",0,"""turtle1/mobile_base_nodelet_manager","""Alive""","""Kobuki""",[],0,"""turtle1/mobile_base_nodelet_manager","""All right""","""Kobuki""",,"""Left""","""NO""","""Center""","""NO""","""Right""","""NO""",0,"""turtle1/mobile_base_nodelet_manager","""All right""","""Kobuki""",,"""Left""","""Reading","""Center""","""Reading","""Right""","""Reading",0,"""turtle1/mobile_base_nodelet_manager","""All right""","""Kobuki""",,"""Left""","""NO""","""Right""","""NO""",0,"""turtle1/mobile_base_nodelet_manager","""All right""","""Kobuki""",,"""Left""","""2""","""Right""","""1""",0,"""turtle1/mobile_base_nodelet_manager","""Motors Enabled""","""Kobuki""",,"""State""","""1""",0,"""turtle1/mobile_base_nodelet_manager","""Heading","""Kobuki""",[],0,"""turtle1/mobile_base_nodelet_manager","""[0, 0, 0, 0]""","""Kobuki""",[],0,"""turtle1/mobile_base_nodelet_manager","""[4095, 4095, 4095, 4095]""","""Kobuki""",[]
1608810901568685935,,1892,,1608810901,548509274,'',,0,"""turtle2/mobile_base_nodelet_manager","""Healthy""","""Kobuki""",,"""Voltage (V)""","""14.9""","""Percent""","""53.9394""","""Charge (Ah)""","""1.18667""","""Capacity (Ah)""","""2.2""","""Source""","""None""","""Charging State""","""Not Charging""","""Current (A)""","""0""",0,"""turtle2/mobile_base_nodelet_manager","""Alive""","""Kobuki""",[],0,"""turtle2/mobile_base_nodelet_manager","""All right""","""Kobuki""",,"""Left""","""NO""","""Center""","""NO""","""Right""","""NO""",0,"""turtle2/mobile_base_nodelet_manager","""All right""","""Kobuki""",,"""Left""","""Reading","""Center""","""Reading","""Right""","""Reading",0,"""turtle2/mobile_base_nodelet_manager","""All right""","""Kobuki""",,"""Left""","""NO""","""Right""","""NO""",0,"""turtle2/mobile_base_nodelet_manager","""All right""","""Kobuki""",,"""Left""","""1""","""Right""","""0""",0,"""turtle2/mobile_base_nodelet_manager","""Motors Enabled""","""Kobuki""",,"""State""","""1""",0,"""turtle2/mobile_base_nodelet_manager","""Heading","""Kobuki""",[],0,"""turtle2/mobile_base_nodelet_manager","""[0, 0, 0, 0]""","""Kobuki""",[],0,"""turtle2/mobile_base_nodelet_manager","""[4095, 4095, 4095, 4095]""","""Kobuki""",[]
1608810901803360529,,969,,1608810901,854911185,'',,0,"""turtle3/mobile_base_nodelet_manager","""Healthy""","""Kobuki""",,"""Voltage (V)""","""15.8""","""Percent""","""79.8485""","""Charge (Ah)""","""1.75667""","""Capacity (Ah)""","""2.2""","""Source""","""None""","""Charging State""","""Not Charging""","""Current (A)""","""0""",0,"""turtle3/mobile_base_nodelet_manager","""Alive""","""Kobuki""",[],0,"""turtle3/mobile_base_nodelet_manager","""All right""","""Kobuki""",,"""Left""","""NO""","""Center""","""NO""","""Right""","""NO""",0,"""turtle3/mobile_base_nodelet_manager","""All right""","""Kobuki""",,"""Left""","""Reading","""Center""","""Reading","""Right""","""Reading",0,"""turtle3/mobile_base_nodelet_manager","""All right""","""Kobuki""",,"""Left""","""NO""","""Right""","""NO""",0,"""turtle3/mobile_base_nodelet_manager","""All right""","""Kobuki""",,"""Left""","""1""","""Right""","""1""",0,"""turtle3/mobile_base_nodelet_manager","""Motors Enabled""","""Kobuki""",,"""State""","""1""",0,"""turtle3/mobile_base_nodelet_manager","""Heading","""Kobuki""",[],0,"""turtle3/mobile_base_nodelet_manager","""[0, 0, 0, 0]""","""Kobuki""",[],0,"""turtle3/mobile_base_nodelet_manager","""[4095, 4095, 4095, 4095]""","""Kobuki""",[]
1608810902076466251,,1494,,1608810902,76404404,'',,0,"""turtle4/mobile_base_nodelet_manager","""Healthy""","""Kobuki""",,"""Voltage (V)""","""15.8""","""Percent""","""79.8485""","""Charge (Ah)""","""1.75667""","""Capacity (Ah)""","""2.2""","""Source""","""None""","""Charging State""","""Not Charging""","""Current (A)""","""0""",0,"""turtle4/mobile_base_nodelet_manager","""Alive""","""Kobuki""",[],0,"""turtle4/mobile_base_nodelet_manager","""All right""","""Kobuki""",,"""Left""","""NO""","""Center""","""NO""","""Right""","""NO""",0,"""turtle4/mobile_base_nodelet_manager","""All right""","""Kobuki""",,"""Left""","""Reading","""Center""","""Reading","""Right""","""Reading",0,"""turtle4/mobile_base_nodelet_manager","""All right""","""Kobuki""",,"""Left""","""NO""","""Right""","""NO""",0,"""turtle4/mobile_base_nodelet_manager","""All right""","""Kobuki""",,"""Left""","""1""","""Right""","""1""",0,"""turtle4/mobile_base_nodelet_manager","""Motors Enabled""","""Kobuki""",,"""State""","""1""",0,"""turtle4/mobile_base_nodelet_manager","""Heading","""Kobuki""",[],0,"""turtle4/mobile_base_nodelet_manager","""[0, 0, 0, 0]""","""Kobuki""",[],0,"""turtle4/mobile_base_nodelet_manager","""[4095, 4095, 4095, 4095]""","""Kobuki""",[]
1608810902664707375,,2123,,1608810902,650223376,'',,0,"""turtle1/mobile_base_nodelet_manager","""Healthy""","""Kobuki""",,"""Voltage (V)""","""15.2""","""Percent""","""62.5758""","""Charge (Ah)""","""1.37667""","""Capacity (Ah)""","""2.2""","""Source""","""None""","""Charging State""","""Not Charging""","""Current (A)""","""0""",0,"""turtle1/mobile_base_nodelet_manager","""Alive""","""Kobuki""",[],0,"""turtle1/mobile_base_nodelet_manager","""All right""","""Kobuki""",,"""Left""","""NO""","""Center""","""NO""","""Right""","""NO""",0,"""turtle1/mobile_base_nodelet_manager","""All right""","""Kobuki""",,"""Left""","""Reading","""Center""","""Reading","""Right""","""Reading",0,"""turtle1/mobile_base_nodelet_manager","""All right""","""Kobuki""",,"""Left""","""NO""","""Right""","""NO""",0,"""turtle1/mobile_base_nodelet_manager","""All right""","""Kobuki""",,"""Left""","""2""","""Right""","""1""",0,"""turtle1/mobile_base_nodelet_manager","""Motors Enabled""","""Kobuki""",,"""State""","""1""",0,"""turtle1/mobile_base_nodelet_manager","""Heading","""Kobuki""",[],0,"""turtle1/mobile_base_nodelet_manager","""[0, 0, 0, 0]""","""Kobuki""",[],0,"""turtle1/mobile_base_nodelet_manager","""[4095, 4095, 4095, 4095]""","""Kobuki""",[]
1608810902764054282,,1893,,1608810902,647785160,'',,0,"""turtle2/mobile_base_nodelet_manager","""Healthy""","""Kobuki""",,"""Voltage (V)""","""14.9""","""Percent""","""53.9394""","""Charge (Ah)""","""1.18667""","""Capacity (Ah)""","""2.2""","""Source""","""None""","""Charging State""","""Not Charging""","""Current (A)""","""0""",0,"""turtle2/mobile_base_nodelet_manager","""Alive""","""Kobuki""",[],0,"""turtle2/mobile_base_nodelet_manager","""All right""","""Kobuki""",,"""Left""","""NO""","""Center""","""NO""","""Right""","""NO""",0,"""turtle2/mobile_base_nodelet_manager","""All right""","""Kobuki""",,"""Left""","""Reading","""Center""","""Reading","""Right""","""Reading",0,"""turtle2/mobile_base_nodelet_manager","""All right""","""Kobuki""",,"""Left""","""NO""","""Right""","""NO""",0,"""turtle2/mobile_base_nodelet_manager","""All right""","""Kobuki""",,"""Left""","""1""","""Right""","""1""",0,"""turtle2/mobile_base_nodelet_manager","""Motors Enabled""","""Kobuki""",,"""State""","""1""",0,"""turtle2/mobile_base_nodelet_manager","""Heading","""Kobuki""",[],0,"""turtle2/mobile_base_nodelet_manager","""[0, 0, 0, 0]""","""Kobuki""",[],0,"""turtle2/mobile_base_nodelet_manager","""[4095, 4095, 4095, 4095]""","""Kobuki""",[]
