rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,id,instance_id,active,heartbeat_timeout,heartbeat_period
1608810897653883648,,3128,,1608810897,666995595,'',"""/turtle3/cmd_vel_mux_7a7e5c09-c6c6-414a-85db-2126bf206e29""","""b4a1f08a-73ea-40af-8f6f-e72b97e5c53d""",True,4.0,1.0
1608810897764718721,,3129,,1608810897,808970295,'',"""/turtle3/mobile_base_4206fc5e-60ce-4b40-825f-7fc5dab65ce8""","""85d39d53-ca0e-45b7-864f-16b015c4f0a4""",True,4.0,1.0
1608810897794178745,,1042,,1608810897,842335891,'',"""/turtle3/cmd_vel_mux_7a7e5c09-c6c6-414a-85db-2126bf206e29""","""ef824760-3284-4777-8172-1c180b3aed9a""",True,4.0,1.0
1608810897882587594,,1043,,1608810897,914750429,'',"""/turtle3/mobile_base_4206fc5e-60ce-4b40-825f-7fc5dab65ce8""","""a30af9b2-b3fe-4906-b12e-ecff80fe1753""",True,4.0,1.0
1608810897935814101,,3130,,1608810897,972667048,'',"""/turtle3/bumper2pointcloud_d4d13968-9662-4236-a6c5-000f45e8f500""","""9a8b73fc-9fd5-478d-b5a7-ede25bde3207""",True,4.0,1.0
1608810898398230513,,1043,,1608810898,442597251,'',"""/turtle3/bumper2pointcloud_d4d13968-9662-4236-a6c5-000f45e8f500""","""2980ccda-8e3f-4de4-95ad-fad006378897""",True,4.0,1.0
1608810898620392986,,3131,,1608810898,667240181,'',"""/turtle3/cmd_vel_mux_7a7e5c09-c6c6-414a-85db-2126bf206e29""","""b4a1f08a-73ea-40af-8f6f-e72b97e5c53d""",True,4.0,1.0
1608810898764394868,,3132,,1608810898,809108045,'',"""/turtle3/mobile_base_4206fc5e-60ce-4b40-825f-7fc5dab65ce8""","""85d39d53-ca0e-45b7-864f-16b015c4f0a4""",True,4.0,1.0
1608810898808751235,,1043,,1608810898,842475682,'',"""/turtle3/cmd_vel_mux_7a7e5c09-c6c6-414a-85db-2126bf206e29""","""ef824760-3284-4777-8172-1c180b3aed9a""",True,4.0,1.0
1608810898868766017,,1044,,1608810898,913774480,'',"""/turtle3/mobile_base_4206fc5e-60ce-4b40-825f-7fc5dab65ce8""","""a30af9b2-b3fe-4906-b12e-ecff80fe1753""",True,4.0,1.0
1608810898938433163,,3133,,1608810898,972599508,'',"""/turtle3/bumper2pointcloud_d4d13968-9662-4236-a6c5-000f45e8f500""","""9a8b73fc-9fd5-478d-b5a7-ede25bde3207""",True,4.0,1.0
1608810899393597858,,1044,,1608810899,442618687,'',"""/turtle3/bumper2pointcloud_d4d13968-9662-4236-a6c5-000f45e8f500""","""2980ccda-8e3f-4de4-95ad-fad006378897""",True,4.0,1.0
1608810899654552178,,3134,,1608810899,667218435,'',"""/turtle3/cmd_vel_mux_7a7e5c09-c6c6-414a-85db-2126bf206e29""","""b4a1f08a-73ea-40af-8f6f-e72b97e5c53d""",True,4.0,1.0
1608810899762161775,,3135,,1608810899,808977980,'',"""/turtle3/mobile_base_4206fc5e-60ce-4b40-825f-7fc5dab65ce8""","""85d39d53-ca0e-45b7-864f-16b015c4f0a4""",True,4.0,1.0
1608810899800498816,,1044,,1608810899,842374045,'',"""/turtle3/cmd_vel_mux_7a7e5c09-c6c6-414a-85db-2126bf206e29""","""ef824760-3284-4777-8172-1c180b3aed9a""",True,4.0,1.0
1608810899868233985,,1045,,1608810899,913653106,'',"""/turtle3/mobile_base_4206fc5e-60ce-4b40-825f-7fc5dab65ce8""","""a30af9b2-b3fe-4906-b12e-ecff80fe1753""",True,4.0,1.0
1608810899927743512,,3136,,1608810899,972505291,'',"""/turtle3/bumper2pointcloud_d4d13968-9662-4236-a6c5-000f45e8f500""","""9a8b73fc-9fd5-478d-b5a7-ede25bde3207""",True,4.0,1.0
1608810900471975733,,1045,,1608810900,442476791,'',"""/turtle3/bumper2pointcloud_d4d13968-9662-4236-a6c5-000f45e8f500""","""2980ccda-8e3f-4de4-95ad-fad006378897""",True,4.0,1.0
1608810900623118376,,3137,,1608810900,667188134,'',"""/turtle3/cmd_vel_mux_7a7e5c09-c6c6-414a-85db-2126bf206e29""","""b4a1f08a-73ea-40af-8f6f-e72b97e5c53d""",True,4.0,1.0
1608810900856263792,,3138,,1608810900,809138379,'',"""/turtle3/mobile_base_4206fc5e-60ce-4b40-825f-7fc5dab65ce8""","""85d39d53-ca0e-45b7-864f-16b015c4f0a4""",True,4.0,1.0
1608810900856406928,,1045,,1608810900,842438259,'',"""/turtle3/cmd_vel_mux_7a7e5c09-c6c6-414a-85db-2126bf206e29""","""ef824760-3284-4777-8172-1c180b3aed9a""",True,4.0,1.0
1608810900869901751,,1046,,1608810900,913774540,'',"""/turtle3/mobile_base_4206fc5e-60ce-4b40-825f-7fc5dab65ce8""","""a30af9b2-b3fe-4906-b12e-ecff80fe1753""",True,4.0,1.0
1608810900928668009,,3139,,1608810900,972649533,'',"""/turtle3/bumper2pointcloud_d4d13968-9662-4236-a6c5-000f45e8f500""","""9a8b73fc-9fd5-478d-b5a7-ede25bde3207""",True,4.0,1.0
1608810901400334983,,1046,,1608810901,442480323,'',"""/turtle3/bumper2pointcloud_d4d13968-9662-4236-a6c5-000f45e8f500""","""2980ccda-8e3f-4de4-95ad-fad006378897""",True,4.0,1.0
1608810901625175024,,3140,,1608810901,667199050,'',"""/turtle3/cmd_vel_mux_7a7e5c09-c6c6-414a-85db-2126bf206e29""","""b4a1f08a-73ea-40af-8f6f-e72b97e5c53d""",True,4.0,1.0
1608810901764648766,,3141,,1608810901,809125238,'',"""/turtle3/mobile_base_4206fc5e-60ce-4b40-825f-7fc5dab65ce8""","""85d39d53-ca0e-45b7-864f-16b015c4f0a4""",True,4.0,1.0
1608810901797612512,,1046,,1608810901,844945075,'',"""/turtle3/cmd_vel_mux_7a7e5c09-c6c6-414a-85db-2126bf206e29""","""ef824760-3284-4777-8172-1c180b3aed9a""",True,4.0,1.0
1608810901875367816,,1047,,1608810901,913790258,'',"""/turtle3/mobile_base_4206fc5e-60ce-4b40-825f-7fc5dab65ce8""","""a30af9b2-b3fe-4906-b12e-ecff80fe1753""",True,4.0,1.0
1608810901934051331,,3142,,1608810901,972576201,'',"""/turtle3/bumper2pointcloud_d4d13968-9662-4236-a6c5-000f45e8f500""","""9a8b73fc-9fd5-478d-b5a7-ede25bde3207""",True,4.0,1.0
1608810902402976200,,1047,,1608810902,442473464,'',"""/turtle3/bumper2pointcloud_d4d13968-9662-4236-a6c5-000f45e8f500""","""2980ccda-8e3f-4de4-95ad-fad006378897""",True,4.0,1.0
1608810902624807947,,3143,,1608810902,667225908,'',"""/turtle3/cmd_vel_mux_7a7e5c09-c6c6-414a-85db-2126bf206e29""","""b4a1f08a-73ea-40af-8f6f-e72b97e5c53d""",True,4.0,1.0
1608810902787566596,,3144,,1608810902,809253255,'',"""/turtle3/mobile_base_4206fc5e-60ce-4b40-825f-7fc5dab65ce8""","""85d39d53-ca0e-45b7-864f-16b015c4f0a4""",True,4.0,1.0
