rosbagTimestamp,linear,x,y,z,angular,x,y,z
1608810900710450348,,0.199959489545,0.0,0.0,,0.0,0.0,0.0230030343082
1608810900971447349,,0.199944048064,0.0,0.0,,0.0,0.0,0.027032681326
1608810901222283366,,0.199961373814,0.0,0.0,,0.0,0.0,0.0224621815988
1608810901507687463,,0.199980289202,0.0,0.0,,0.0,0.0,0.0160426834648
1608810901763088597,,0.199947490691,0.0,0.0,,0.0,0.0,0.0261866859176
1608810902029795240,,0.199936771801,0.0,0.0,,0.0,0.0,0.0287354398169
1608810902282224256,,0.199941036754,0.0,0.0,,0.0,0.0,0.0277509199476
1608810902540037871,,0.199950917386,0.0,0.0,,0.0,0.0,0.025317750883
1608810902835168139,,0.199978249481,0.0,0.0,,0.0,0.0,0.0168566627421
1608810903127782357,,0.199972115674,0.0,0.0,,0.0,0.0,0.0190853576426
1608810903366315030,,0.199984847493,0.0,0.0,,0.0,0.0,0.014066627843
1608810903625001774,,0.199994987136,0.0,0.0,,0.0,0.0,0.00809157822745
1608810903877412652,,0.199997149825,0.0,0.0,,0.0,0.0,0.00610533227772
1608810904181284047,,0.199999922961,0.0,0.0,,0.0,0.0,0.000967188569717
1608810904442929775,,0.199999853316,0.0,0.0,,0.0,0.0,-0.00140230762965
1608810904699978075,,0.19999997188,0.0,0.0,,0.0,0.0,-0.000635526591208
1608810904954579372,,0.199999299191,0.0,0.0,,0.0,0.0,-0.003013535792
1608810905203178101,,0.199999922138,0.0,0.0,,0.0,0.0,-0.000979633944196
1608810905455358336,,0.199999410755,0.0,0.0,,0.0,0.0,-0.00276599400087
1608810905702604714,,0.199995659279,0.0,0.0,,0.0,0.0,-0.00752628540709
1608810905974417846,,0.199991764584,0.0,0.0,,0.0,0.0,-0.0103749629323
1608810906246287258,,0.17745274727,0.0,0.0,,0.0,0.0,-0.15779566726
1608810906491803324,,0.164113017944,0.0,0.0,,0.0,0.0,-0.279119085758
1608810906748174125,,0.142958771234,0.0,0.0,,0.0,0.0,-0.342193174879
1608810907003727164,,0.104929538664,0.0,0.0,,0.0,0.0,-0.34493451088
1608810907272904407,,0.103187210006,0.0,0.0,,0.0,0.0,-0.430214997881
1608810907536443904,,0.114540242784,0.0,0.0,,0.0,0.0,-0.515382609436
1608810907797740495,,0.120028592988,0.0,0.0,,0.0,0.0,-0.568061362444
1608810908041553930,,0.132915082312,0.0,0.0,,0.0,0.0,-0.63751489295
