rosbagTimestamp,layout,dim,data_offset,data
1608810899407705108,,[],0,"[0, 0, 0, 0]"
1608810899407861215,,[],0,"[0, 0, 0, 0]"
1608810899408049848,,[],0,"[0, 0, 0, 0]"
1608810899436981742,,[],0,"[0, 0, 0, 0]"
1608810899467577923,,[],0,"[0, 0, 0, 0]"
1608810899467633972,,[],0,"[0, 0, 0, 0]"
1608810899490396448,,[],0,"[0, 0, 0, 0]"
1608810899490671645,,[],0,"[0, 0, 0, 0]"
1608810899512223689,,[],0,"[0, 0, 0, 0]"
1608810899527215741,,[],0,"[0, 0, 0, 0]"
1608810899550565836,,[],0,"[0, 0, 0, 0]"
1608810899574993155,,[],0,"[0, 0, 0, 0]"
1608810899599923902,,[],0,"[0, 0, 0, 0]"
1608810899633052249,,[],0,"[0, 0, 0, 0]"
1608810899633107240,,[],0,"[0, 0, 0, 0]"
1608810899650833100,,[],0,"[0, 0, 0, 0]"
1608810899669283456,,[],0,"[0, 0, 0, 0]"
1608810899704367450,,[],0,"[0, 0, 0, 0]"
1608810899725182121,,[],0,"[0, 0, 0, 0]"
1608810899753014406,,[],0,"[0, 0, 0, 0]"
1608810899753028552,,[],0,"[0, 0, 0, 0]"
1608810899776847065,,[],0,"[0, 0, 0, 0]"
1608810899800523354,,[],0,"[0, 0, 0, 0]"
1608810899825670505,,[],0,"[0, 0, 0, 0]"
1608810899850874650,,[],0,"[0, 0, 0, 0]"
1608810899877697334,,[],0,"[0, 0, 0, 0]"
1608810899877706018,,[],0,"[0, 0, 0, 0]"
1608810899907573374,,[],0,"[0, 0, 0, 0]"
1608810899927777941,,[],0,"[0, 0, 0, 0]"
1608810899973671290,,[],0,"[0, 0, 0, 0]"
1608810900008876827,,[],0,"[0, 0, 0, 0]"
1608810900008960904,,[],0,"[0, 0, 0, 0]"
1608810900008969444,,[],0,"[0, 0, 0, 0]"
1608810900041127188,,[],0,"[0, 0, 0, 0]"
1608810900041135706,,[],0,"[0, 0, 0, 0]"
1608810900114504129,,[],0,"[0, 0, 0, 0]"
1608810900135173075,,[],0,"[0, 0, 0, 0]"
1608810900135180336,,[],0,"[0, 0, 0, 0]"
1608810900135185914,,[],0,"[0, 0, 0, 0]"
1608810900135225896,,[],0,"[0, 0, 0, 0]"
1608810900159292600,,[],0,"[0, 0, 0, 0]"
1608810900198227442,,[],0,"[0, 0, 0, 0]"
1608810900237697324,,[],0,"[0, 0, 0, 0]"
1608810900237782235,,[],0,"[0, 0, 0, 0]"
1608810900266739669,,[],0,"[0, 0, 0, 0]"
1608810900266769426,,[],0,"[0, 0, 0, 0]"
1608810900293054047,,[],0,"[0, 0, 0, 0]"
1608810900333339325,,[],0,"[0, 0, 0, 0]"
1608810900333443079,,[],0,"[0, 0, 0, 0]"
1608810900360949401,,[],0,"[0, 0, 0, 0]"
1608810900360961094,,[],0,"[0, 0, 0, 0]"
1608810900375885856,,[],0,"[0, 0, 0, 0]"
1608810900398355144,,[],0,"[0, 0, 0, 0]"
1608810900422110268,,[],0,"[0, 0, 0, 0]"
1608810900446379930,,[],0,"[0, 0, 0, 0]"
1608810900472130984,,[],0,"[0, 0, 0, 0]"
1608810900472133485,,[],0,"[0, 0, 0, 0]"
1608810900505003013,,[],0,"[0, 0, 0, 0]"
1608810900537160650,,[],0,"[0, 0, 0, 0]"
1608810900537239621,,[],0,"[0, 0, 0, 0]"
1608810900587851868,,[],0,"[0, 0, 0, 0]"
1608810900634136188,,[],0,"[0, 0, 0, 0]"
1608810900634520099,,[],0,"[0, 0, 0, 0]"
1608810900634593562,,[],0,"[0, 0, 0, 0]"
1608810900685177808,,[],0,"[0, 0, 0, 0]"
1608810900685196808,,[],0,"[0, 0, 0, 0]"
1608810900794593421,,[],0,"[0, 0, 0, 0]"
1608810900794832301,,[],0,"[0, 0, 0, 0]"
1608810900794853650,,[],0,"[0, 0, 0, 0]"
1608810900836176562,,[],0,"[0, 0, 0, 0]"
1608810900836183619,,[],0,"[201, 18240, 199, 10]"
1608810900836555597,,[],0,"[201, 18240, 199, 10]"
1608810900838507717,,[],0,"[201, 18240, 199, 10]"
1608810900838548737,,[],0,"[201, 18240, 199, 10]"
1608810900841703515,,[],0,"[201, 18240, 199, 10]"
1608810900878151756,,[],0,"[201, 18240, 199, 10]"
1608810900907340103,,[],0,"[201, 18240, 199, 10]"
1608810900907388705,,[],0,"[201, 18240, 199, 10]"
1608810900958037822,,[],0,"[201, 18240, 199, 10]"
1608810900958051233,,[],0,"[201, 18240, 199, 10]"
1608810900958106947,,[],0,"[201, 18240, 199, 10]"
1608810900993911852,,[],0,"[201, 18240, 199, 10]"
1608810901020214849,,[],0,"[201, 18240, 199, 10]"
1608810901020239462,,[],0,"[200, 30153, 199, 6]"
1608810901034487833,,[],0,"[200, 30153, 199, 6]"
1608810901054263283,,[],0,"[200, 30153, 199, 6]"
1608810901067968045,,[],0,"[200, 30153, 199, 6]"
1608810901096078675,,[],0,"[200, 30153, 199, 6]"
1608810901109531702,,[],0,"[200, 30153, 199, 6]"
1608810901124422218,,[],0,"[200, 30153, 199, 6]"
1608810901149268501,,[],0,"[200, 30153, 199, 6]"
1608810901170165197,,[],0,"[200, 30153, 199, 6]"
1608810901189341490,,[],0,"[200, 30153, 199, 6]"
1608810901222369617,,[],0,"[200, 30153, 199, 6]"
1608810901240923706,,[],0,"[200, 30153, 199, 6]"
1608810901259529841,,[],0,"[200, 32767, 199, 3]"
1608810901283225539,,[],0,"[200, 32767, 199, 3]"
1608810901343790430,,[],0,"[200, 32767, 199, 3]"
1608810901343804113,,[],0,"[200, 32767, 199, 3]"
1608810901366896577,,[],0,"[200, 32767, 199, 3]"
1608810901366985202,,[],0,"[200, 32767, 199, 3]"
1608810901389610778,,[],0,"[200, 32767, 199, 3]"
1608810901406478223,,[],0,"[200, 32767, 199, 3]"
1608810901429446081,,[],0,"[200, 32767, 199, 3]"
1608810901445737801,,[],0,"[200, 32767, 199, 3]"
1608810901463773673,,[],0,"[200, 32767, 199, 3]"
1608810901498666082,,[],0,"[200, 32767, 199, 3]"
1608810901498686865,,[],0,"[200, 32767, 199, 3]"
1608810901517534491,,[],0,"[200, 32767, 199, 3]"
1608810901537940087,,[],0,"[200, 32767, 199, 1]"
1608810901562482077,,[],0,"[200, 32767, 199, 1]"
1608810901586046865,,[],0,"[200, 32767, 199, 1]"
1608810901600602584,,[],0,"[200, 32767, 199, 1]"
1608810901643660034,,[],0,"[200, 32767, 199, 1]"
1608810901672161823,,[],0,"[200, 32767, 199, 1]"
1608810901672181022,,[],0,"[200, 32767, 199, 1]"
1608810901707215738,,[],0,"[200, 32767, 199, 1]"
1608810901721509234,,[],0,"[200, 32767, 199, 1]"
1608810901721695400,,[],0,"[200, 32767, 199, 1]"
1608810901742966649,,[],0,"[200, 32767, 199, 1]"
1608810901767523821,,[],0,"[200, 32767, 199, 1]"
1608810901793017855,,[],0,"[200, 32767, 199, 1]"
1608810901824542657,,[],0,"[201, 13403, 199, 14]"
1608810901858299007,,[],0,"[201, 13403, 199, 14]"
1608810901858315721,,[],0,"[201, 13403, 199, 14]"
1608810901975948724,,[],0,"[201, 13403, 199, 14]"
1608810901976054828,,[],0,"[201, 13403, 199, 14]"
1608810902011022180,,[],0,"[201, 13403, 199, 14]"
1608810902011038583,,[],0,"[201, 13403, 199, 14]"
1608810902011315296,,[],0,"[201, 13403, 199, 14]"
1608810902011326791,,[],0,"[201, 13403, 199, 14]"
1608810902011332356,,[],0,"[201, 13403, 199, 14]"
1608810902011337533,,[],0,"[201, 13403, 199, 14]"
1608810902029371750,,[],0,"[201, 13403, 199, 14]"
1608810902062563517,,[],0,"[201, 13403, 199, 14]"
1608810902091714491,,[],0,"[202, 8493, 199, 23]"
1608810902115428023,,[],0,"[202, 8493, 199, 23]"
1608810902115444732,,[],0,"[202, 8493, 199, 23]"
1608810902115715966,,[],0,"[202, 8493, 199, 23]"
1608810902132428451,,[],0,"[202, 8493, 199, 23]"
1608810902151461775,,[],0,"[202, 8493, 199, 23]"
1608810902172101167,,[],0,"[202, 8493, 199, 23]"
1608810902193620187,,[],0,"[202, 8493, 199, 23]"
1608810902219520867,,[],0,"[202, 8493, 199, 23]"
1608810902248697468,,[],0,"[202, 8493, 199, 23]"
1608810902264769449,,[],0,"[202, 8493, 199, 23]"
1608810902311061056,,[],0,"[202, 8493, 199, 23]"
1608810902311162516,,[],0,"[202, 8493, 199, 23]"
1608810902338474187,,[],0,"[200, -25103, 199, -7]"
1608810902385179570,,[],0,"[200, -25103, 199, -7]"
1608810902404644756,,[],0,"[200, -25103, 199, -7]"
1608810902404835697,,[],0,"[200, -25103, 199, -7]"
1608810902404859964,,[],0,"[200, -25103, 199, -7]"
1608810902446261428,,[],0,"[200, -25103, 199, -7]"
1608810902446371481,,[],0,"[200, -25103, 199, -7]"
1608810902464920129,,[],0,"[200, -25103, 199, -7]"
1608810902483762050,,[],0,"[200, -25103, 199, -7]"
1608810902510915854,,[],0,"[200, -25103, 199, -7]"
1608810902542264760,,[],0,"[200, -25103, 199, -7]"
1608810902577340871,,[],0,"[200, -25103, 199, -7]"
1608810902577350346,,[],0,"[200, 32767, 199, 3]"
1608810902658338057,,[],0,"[200, 32767, 199, 3]"
1608810902658370058,,[],0,"[200, 32767, 199, 3]"
1608810902674239677,,[],0,"[200, 32767, 199, 3]"
1608810902674296926,,[],0,"[200, 32767, 199, 3]"
1608810902674320503,,[],0,"[200, 32767, 199, 3]"
1608810902674393997,,[],0,"[200, 32767, 199, 3]"
1608810902700404279,,[],0,"[200, 32767, 199, 3]"
1608810902729633315,,[],0,"[200, 32767, 199, 3]"
1608810902741126831,,[],0,"[200, 32767, 199, 3]"
1608810902762431482,,[],0,"[200, 32767, 199, 3]"
1608810902782199928,,[],0,"[200, 32767, 199, 3]"
1608810902802673137,,[],0,"[200, 32767, 199, 3]"
1608810902819632472,,[],0,"[200, 32767, 199, 3]"
1608810902838823761,,[],0,"[200, 32767, 199, 3]"
1608810902881372745,,[],0,"[200, 32767, 199, 3]"
1608810902971247221,,[],0,"[200, 31555, 199, 6]"
1608810902971383639,,[],0,"[200, 31555, 199, 6]"
1608810902986791945,,[],0,"[200, 31555, 199, 6]"
1608810902986803816,,[],0,"[200, 31555, 199, 6]"
1608810902986819946,,[],0,"[200, 31555, 199, 6]"
1608810902987362467,,[],0,"[200, 31555, 199, 6]"
1608810903006351072,,[],0,"[200, 31555, 199, 6]"
1608810903026802559,,[],0,"[200, 31555, 199, 6]"
1608810903040968416,,[],0,"[200, 31555, 199, 6]"
1608810903061280066,,[],0,"[200, 31555, 199, 6]"
1608810903080331952,,[],0,"[200, 31555, 199, 6]"
1608810903114493351,,[],0,"[200, 31555, 199, 6]"
1608810903142473881,,[],0,"[200, 31555, 199, 6]"
1608810903142504564,,[],0,"[202, 8945, 199, 22]"
1608810903173709214,,[],0,"[202, 8945, 199, 22]"
1608810903197375546,,[],0,"[202, 8945, 199, 22]"
1608810903221215874,,[],0,"[202, 8945, 199, 22]"
1608810903221234504,,[],0,"[202, 8945, 199, 22]"
1608810903233825373,,[],0,"[202, 8945, 199, 22]"
1608810903257019671,,[],0,"[202, 8945, 199, 22]"
1608810903274183882,,[],0,"[202, 8945, 199, 22]"
1608810903297506351,,[],0,"[202, 8945, 199, 22]"
1608810903317165748,,[],0,"[202, 8945, 199, 22]"
1608810903362138141,,[],0,"[202, 8945, 199, 22]"
1608810903382841198,,[],0,"[202, 8945, 199, 22]"
1608810903382950051,,[],0,"[202, 8945, 199, 22]"
1608810903408518491,,[],0,"[201, 17816, 199, 11]"
1608810903437736964,,[],0,"[201, 17816, 199, 11]"
1608810903456186277,,[],0,"[201, 17816, 199, 11]"
1608810903470134132,,[],0,"[201, 17816, 199, 11]"
1608810903498144036,,[],0,"[201, 17816, 199, 11]"
1608810903513107277,,[],0,"[201, 17816, 199, 11]"
1608810903513256502,,[],0,"[201, 17816, 199, 11]"
1608810903529270188,,[],0,"[201, 17816, 199, 11]"
1608810903578191263,,[],0,"[201, 17816, 199, 11]"
1608810903612058600,,[],0,"[201, 17816, 199, 11]"
1608810903612160690,,[],0,"[201, 17816, 199, 11]"
1608810903644062569,,[],0,"[201, 17816, 199, 11]"
1608810903667739618,,[],0,"[201, 17816, 199, 11]"
1608810903667763588,,[],0,"[201, 11571, 199, 17]"
1608810903688832441,,[],0,"[201, 11571, 199, 17]"
1608810903704935869,,[],0,"[201, 11571, 199, 17]"
1608810903721772177,,[],0,"[201, 11571, 199, 17]"
1608810903747219915,,[],0,"[201, 11571, 199, 17]"
1608810903777471892,,[],0,"[201, 11571, 199, 17]"
1608810903804716237,,[],0,"[201, 11571, 199, 17]"
1608810903804747378,,[],0,"[201, 11571, 199, 17]"
1608810903827782985,,[],0,"[201, 11571, 199, 17]"
1608810903863995806,,[],0,"[201, 11571, 199, 17]"
1608810903892869044,,[],0,"[201, 11571, 199, 17]"
1608810903892981694,,[],0,"[201, 11571, 199, 17]"
1608810903925447770,,[],0,"[200, 32767, 199, 4]"
1608810903948212539,,[],0,"[200, 32767, 199, 4]"
1608810903948225232,,[],0,"[200, 32767, 199, 4]"
1608810903968567854,,[],0,"[200, 32767, 199, 4]"
1608810903986588349,,[],0,"[200, 32767, 199, 4]"
1608810904018443285,,[],0,"[200, 32767, 199, 4]"
1608810904043193431,,[],0,"[200, 32767, 199, 4]"
1608810904043674213,,[],0,"[200, 32767, 199, 4]"
1608810904075476641,,[],0,"[200, 32767, 199, 4]"
1608810904109862625,,[],0,"[200, 32767, 199, 4]"
1608810904138480468,,[],0,"[200, 32767, 199, 4]"
1608810904138588940,,[],0,"[200, 32767, 199, 4]"
1608810904167912214,,[],0,"[200, 32767, 199, 4]"
1608810904167981566,,[],0,"[200, 32767, 199, 4]"
1608810904190590057,,[],0,"[200, 32767, 199, 4]"
1608810904218727028,,[],0,"[200, 32767, 199, 4]"
1608810904218738877,,[],0,"[200, 32767, 199, 3]"
1608810904246981364,,[],0,"[200, 32767, 199, 3]"
1608810904268271709,,[],0,"[200, 32767, 199, 3]"
1608810904301400628,,[],0,"[200, 32767, 199, 3]"
1608810904321153293,,[],0,"[200, 32767, 199, 3]"
1608810904340279975,,[],0,"[200, 32767, 199, 3]"
1608810904340352330,,[],0,"[200, 32767, 199, 3]"
1608810904359712571,,[],0,"[200, 32767, 199, 3]"
1608810904402914469,,[],0,"[200, 32767, 199, 3]"
1608810904429520072,,[],0,"[200, 32767, 199, 3]"
1608810904429548827,,[],0,"[200, 32767, 199, 3]"
1608810904451915106,,[],0,"[200, 32767, 199, 3]"
1608810904473532676,,[],0,"[200, 32767, 199, 3]"
1608810904489227341,,[],0,"[200, 32767, 199, 3]"
1608810904506099027,,[],0,"[200, 32767, 199, 3]"
1608810904550629881,,[],0,"[200, 32767, 199, 3]"
1608810904575004048,,[],0,"[200, 32767, 199, 3]"
1608810904575039496,,[],0,"[200, 32767, 199, 3]"
1608810904598211756,,[],0,"[200, 32767, 199, 3]"
1608810904620253471,,[],0,"[200, 32767, 199, 3]"
1608810904646949463,,[],0,"[200, 32767, 199, 3]"
1608810904663821157,,[],0,"[200, 32767, 199, 3]"
1608810904663864609,,[],0,"[200, 32767, 199, 3]"
1608810904683197591,,[],0,"[200, 32767, 199, 3]"
1608810904705669789,,[],0,"[200, 32767, 199, 3]"
1608810904740749706,,[],0,"[200, -32768, 199, -2]"
1608810904767581096,,[],0,"[200, -32768, 199, -2]"
1608810904768165259,,[],0,"[200, -32768, 199, -2]"
1608810904780435763,,[],0,"[200, -32768, 199, -2]"
1608810904797449611,,[],0,"[200, -32768, 199, -2]"
1608810904816266263,,[],0,"[200, -32768, 199, -2]"
1608810904847950813,,[],0,"[200, -32768, 199, -2]"
1608810904868565505,,[],0,"[200, -32768, 199, -2]"
1608810904895637529,,[],0,"[200, -32768, 199, -2]"
1608810904922218161,,[],0,"[200, -32768, 199, -2]"
1608810904955436278,,[],0,"[200, -32768, 199, -2]"
1608810904973875823,,[],0,"[200, -32768, 199, -2]"
1608810904973890625,,[],0,"[200, -32768, 199, -5]"
1608810905010923135,,[],0,"[200, -32768, 199, -5]"
1608810905010994852,,[],0,"[200, -32768, 199, -5]"
1608810905027316768,,[],0,"[200, -32768, 199, -5]"
1608810905043122760,,[],0,"[200, -32768, 199, -5]"
1608810905065108074,,[],0,"[200, -32768, 199, -5]"
1608810905096182406,,[],0,"[200, -32768, 199, -5]"
1608810905127694934,,[],0,"[200, -32768, 199, -5]"
1608810905160982576,,[],0,"[200, -32768, 199, -5]"
1608810905161013267,,[],0,"[200, -32768, 199, -5]"
1608810905181434096,,[],0,"[200, -32768, 199, -5]"
1608810905206774168,,[],0,"[200, -32768, 199, -5]"
1608810905227896879,,[],0,"[200, -32768, 199, -5]"
1608810905227916786,,[],0,"[174, -6140, 171, -27]"
1608810905250784015,,[],0,"[174, -6140, 171, -27]"
1608810905271376416,,[],0,"[174, -6140, 171, -27]"
1608810905284735539,,[],0,"[174, -6140, 171, -27]"
1608810905301294485,,[],0,"[174, -6140, 171, -27]"
1608810905315819701,,[],0,"[174, -6140, 171, -27]"
1608810905339965876,,[],0,"[174, -6140, 171, -27]"
1608810905358538059,,[],0,"[174, -6140, 171, -27]"
1608810905404053746,,[],0,"[174, -6140, 171, -27]"
1608810905422468505,,[],0,"[174, -6140, 171, -27]"
1608810905422508332,,[],0,"[174, -6140, 171, -27]"
1608810905467569621,,[],0,"[174, -6140, 171, -27]"
1608810905485775590,,[],0,"[174, -6140, 171, -27]"
1608810905485813426,,[],0,"[133, -2436, 127, -52]"
1608810905553697124,,[],0,"[133, -2436, 127, -52]"
1608810905596770774,,[],0,"[133, -2436, 127, -52]"
1608810905596782605,,[],0,"[133, -2436, 127, -52]"
1608810905596788734,,[],0,"[133, -2436, 127, -52]"
1608810905596795142,,[],0,"[133, -2436, 127, -52]"
1608810905634429993,,[],0,"[133, -2436, 127, -52]"
1608810905657969155,,[],0,"[133, -2436, 127, -52]"
1608810905658131530,,[],0,"[133, -2436, 127, -52]"
1608810905702172948,,[],0,"[133, -2436, 127, -52]"
1608810905702194698,,[],0,"[133, -2436, 127, -52]"
1608810905742406459,,[],0,"[133, -2436, 127, -52]"
1608810905742425786,,[],0,"[133, -2436, 127, -52]"
1608810905772165865,,[],0,"[113, -561, 93, -167]"
1608810905803250100,,[],0,"[113, -561, 93, -167]"
1608810905803268418,,[],0,"[113, -561, 93, -167]"
1608810905829732929,,[],0,"[113, -561, 93, -167]"
1608810905829793278,,[],0,"[113, -561, 93, -167]"
1608810905861498721,,[],0,"[113, -561, 93, -167]"
1608810905909401951,,[],0,"[113, -561, 93, -167]"
1608810905909436962,,[],0,"[113, -561, 93, -167]"
1608810905942420893,,[],0,"[113, -561, 93, -167]"
1608810905942453663,,[],0,"[113, -561, 93, -167]"
1608810905997334874,,[],0,"[113, -561, 93, -167]"
1608810905997351563,,[],0,"[113, -561, 93, -167]"
1608810905997373740,,[],0,"[113, -561, 93, -167]"
1608810906137642383,,[],0,"[116, -274, 82, -300]"
1608810906163674107,,[],0,"[116, -274, 82, -300]"
1608810906163691306,,[],0,"[116, -274, 82, -300]"
1608810906163726252,,[],0,"[116, -274, 82, -300]"
1608810906163750011,,[],0,"[116, -274, 82, -300]"
1608810906163792407,,[],0,"[116, -274, 82, -300]"
1608810906163813915,,[],0,"[116, -274, 82, -300]"
1608810906163827378,,[],0,"[116, -274, 82, -300]"
1608810906182577659,,[],0,"[116, -274, 82, -300]"
1608810906208402000,,[],0,"[116, -274, 82, -300]"
1608810906208451694,,[],0,"[116, -274, 82, -300]"
1608810906225435029,,[],0,"[116, -274, 82, -300]"
1608810906249194120,,[],0,"[116, -274, 82, -300]"
1608810906286023619,,[],0,"[131, -195, 82, -423]"
1608810906318858381,,[],0,"[131, -195, 82, -423]"
1608810906319056475,,[],0,"[131, -195, 82, -423]"
1608810906343459745,,[],0,"[131, -195, 82, -423]"
1608810906363929251,,[],0,"[131, -195, 82, -423]"
1608810906399998532,,[],0,"[131, -195, 82, -423]"
1608810906400035089,,[],0,"[131, -195, 82, -423]"
1608810906444369911,,[],0,"[131, -195, 82, -423]"
1608810906471989115,,[],0,"[131, -195, 82, -423]"
1608810906472053827,,[],0,"[131, -195, 82, -423]"
1608810906472077501,,[],0,"[131, -195, 82, -423]"
1608810906511338823,,[],0,"[131, -195, 82, -423]"
1608810906533047819,,[],0,"[131, -195, 82, -423]"
1608810906533184011,,[],0,"[140, -168, 83, -494]"
1608810906562502333,,[],0,"[140, -168, 83, -494]"
1608810906576150353,,[],0,"[140, -168, 83, -494]"
1608810906593151513,,[],0,"[140, -168, 83, -494]"
1608810906608549607,,[],0,"[140, -168, 83, -494]"
1608810906646291017,,[],0,"[140, -168, 83, -494]"
1608810906666668603,,[],0,"[140, -168, 83, -494]"
1608810906666719705,,[],0,"[140, -168, 83, -494]"
1608810906695284100,,[],0,"[140, -168, 83, -494]"
1608810906769740091,,[],0,"[140, -168, 83, -494]"
1608810906821808692,,[],0,"[140, -168, 83, -494]"
1608810906821867471,,[],0,"[140, -168, 83, -494]"
1608810906821880264,,[],0,"[140, -168, 83, -494]"
1608810906821913157,,[],0,"[146, -162, 85, -529]"
1608810906847333887,,[],0,"[146, -162, 85, -529]"
1608810906847355577,,[],0,"[146, -162, 85, -529]"
1608810906867038329,,[],0,"[146, -162, 85, -529]"
1608810906867079706,,[],0,"[146, -162, 85, -529]"
1608810906891415503,,[],0,"[146, -162, 85, -529]"
1608810906942853424,,[],0,"[146, -162, 85, -529]"
1608810906968547575,,[],0,"[146, -162, 85, -529]"
1608810906968574530,,[],0,"[146, -162, 85, -529]"
1608810906968707844,,[],0,"[146, -162, 85, -529]"
1608810906997091422,,[],0,"[146, -162, 85, -529]"
1608810907022345916,,[],0,"[146, -162, 85, -529]"
1608810907048604637,,[],0,"[146, -162, 85, -529]"
1608810907048650076,,[],0,"[168, -183, 103, -563]"
1608810907096560644,,[],0,"[168, -183, 103, -563]"
1608810907123732989,,[],0,"[168, -183, 103, -563]"
1608810907123762980,,[],0,"[168, -183, 103, -563]"
1608810907146422353,,[],0,"[168, -183, 103, -563]"
1608810907162793789,,[],0,"[168, -183, 103, -563]"
1608810907162854672,,[],0,"[168, -183, 103, -563]"
1608810907196967018,,[],0,"[168, -183, 103, -563]"
1608810907218849368,,[],0,"[168, -183, 103, -563]"
1608810907246137277,,[],0,"[168, -183, 103, -563]"
1608810907275300917,,[],0,"[168, -183, 103, -563]"
1608810907275825477,,[],0,"[168, -183, 103, -563]"
1608810907293993836,,[],0,"[181, -197, 114, -580]"
1608810907316218699,,[],0,"[181, -197, 114, -580]"
1608810907382836475,,[],0,"[181, -197, 114, -580]"
1608810907417451209,,[],0,"[181, -197, 114, -580]"
1608810907417466675,,[],0,"[181, -197, 114, -580]"
1608810907417520711,,[],0,"[181, -197, 114, -580]"
1608810907417609073,,[],0,"[181, -197, 114, -580]"
1608810907448460376,,[],0,"[181, -197, 114, -580]"
1608810907476859155,,[],0,"[181, -197, 114, -580]"
1608810907476917921,,[],0,"[181, -197, 114, -580]"
1608810907507022307,,[],0,"[181, -197, 114, -580]"
1608810907530001236,,[],0,"[181, -197, 114, -580]"
1608810907530044106,,[],0,"[181, -197, 114, -580]"
1608810907560663621,,[],0,"[181, -197, 114, -580]"
1608810907572169602,,[],0,"[170, -183, 104, -571]"
1608810907590253591,,[],0,"[170, -183, 104, -571]"
1608810907609925008,,[],0,"[170, -183, 104, -571]"
1608810907640801217,,[],0,"[170, -183, 104, -571]"
1608810907669957256,,[],0,"[170, -183, 104, -571]"
1608810907689087222,,[],0,"[170, -183, 104, -571]"
1608810907689165738,,[],0,"[170, -183, 104, -571]"
1608810907711416702,,[],0,"[170, -183, 104, -571]"
1608810907742763342,,[],0,"[170, -183, 104, -571]"
1608810907755263256,,[],0,"[170, -183, 104, -571]"
1608810907795115061,,[],0,"[170, -183, 104, -571]"
