rosbagTimestamp,data
1608810906771343027,"""[ 0xaa 0x55 0x06 0x01 0x04 0xb6 0x00 0x5f 0xfe 0x14 ]"""
1608810906771369478,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810906785208642,"""[ 0xaa 0x55 0x06 0x01 0x04 0xb6 0x00 0x5f 0xfe 0x14 ]"""
1608810906816406794,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810906843757673,"""[ 0xaa 0x55 0x06 0x01 0x04 0xb6 0x00 0x5f 0xfe 0x14 ]"""
1608810906843780883,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810906843820417,"""[ 0xaa 0x55 0x06 0x01 0x04 0xb6 0x00 0x5f 0xfe 0x14 ]"""
1608810906843842942,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810906857815228,"""[ 0xaa 0x55 0x06 0x01 0x04 0xb6 0x00 0x5f 0xfe 0x14 ]"""
1608810906858006423,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810906877322273,"""[ 0xaa 0x55 0x06 0x01 0x04 0xb6 0x00 0x5f 0xfe 0x14 ]"""
1608810906877760762,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810906905382844,"""[ 0xaa 0x55 0x06 0x01 0x04 0xb6 0x00 0x5f 0xfe 0x14 ]"""
1608810906905439498,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810906923938557,"""[ 0xaa 0x55 0x06 0x01 0x04 0xb6 0x00 0x5f 0xfe 0x14 ]"""
1608810906923956740,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810906939438563,"""[ 0xaa 0x55 0x06 0x01 0x04 0xb6 0x00 0x5f 0xfe 0x14 ]"""
1608810906939510695,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810906988278561,"""[ 0xaa 0x55 0x06 0x01 0x04 0xb6 0x00 0x5f 0xfe 0x14 ]"""
1608810906988329816,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810907010405984,"""[ 0xaa 0x55 0x06 0x01 0x04 0xb6 0x00 0x5f 0xfe 0x14 ]"""
1608810907010417098,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810907010521368,"""[ 0xaa 0x55 0x06 0x01 0x04 0xb6 0x00 0x5f 0xfe 0x14 ]"""
1608810907010554108,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810907028883027,"""[ 0xaa 0x55 0x06 0x01 0x04 0xb6 0x00 0x5f 0xfe 0x14 ]"""
1608810907028942407,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810907051934023,"""[ 0xaa 0x55 0x06 0x01 0x04 0x90 0x00 0xd0 0xfe 0xbd ]"""
1608810907051956299,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810907068475210,"""[ 0xaa 0x55 0x06 0x01 0x04 0x90 0x00 0xd0 0xfe 0xbd ]"""
1608810907068516774,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810907068531744,"""[ 0xaa 0x55 0x06 0x01 0x04 0x90 0x00 0xd0 0xfe 0xbd ]"""
1608810907068549196,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810907088422224,"""[ 0xaa 0x55 0x06 0x01 0x04 0x90 0x00 0xd0 0xfe 0xbd ]"""
1608810907120768721,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810907120798731,"""[ 0xaa 0x55 0x06 0x01 0x04 0x90 0x00 0xd0 0xfe 0xbd ]"""
1608810907120812884,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810907142462501,"""[ 0xaa 0x55 0x06 0x01 0x04 0x90 0x00 0xd0 0xfe 0xbd ]"""
1608810907142473648,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810907173760638,"""[ 0xaa 0x55 0x06 0x01 0x04 0x90 0x00 0xd0 0xfe 0xbd ]"""
1608810907173790674,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810907173838203,"""[ 0xaa 0x55 0x06 0x01 0x04 0x90 0x00 0xd0 0xfe 0xbd ]"""
1608810907173888380,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810907201451656,"""[ 0xaa 0x55 0x06 0x01 0x04 0x90 0x00 0xd0 0xfe 0xbd ]"""
1608810907201568255,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810907225363073,"""[ 0xaa 0x55 0x06 0x01 0x04 0x90 0x00 0xd0 0xfe 0xbd ]"""
1608810907225407946,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810907248257631,"""[ 0xaa 0x55 0x06 0x01 0x04 0x90 0x00 0xd0 0xfe 0xbd ]"""
1608810907248277377,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810907274054373,"""[ 0xaa 0x55 0x06 0x01 0x04 0x90 0x00 0xd0 0xfe 0xbd ]"""
1608810907274070080,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810907274145969,"""[ 0xaa 0x55 0x06 0x01 0x04 0x90 0x00 0xd0 0xfe 0xbd ]"""
1608810907274178695,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810907288696745,"""[ 0xaa 0x55 0x06 0x01 0x04 0x98 0x00 0x11 0xff 0x75 ]"""
1608810907288934047,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810907310885004,"""[ 0xaa 0x55 0x06 0x01 0x04 0x98 0x00 0x11 0xff 0x75 ]"""
1608810907329049722,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810907353044051,"""[ 0xaa 0x55 0x06 0x01 0x04 0x98 0x00 0x11 0xff 0x75 ]"""
1608810907353052989,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810907353060149,"""[ 0xaa 0x55 0x06 0x01 0x04 0x98 0x00 0x11 0xff 0x75 ]"""
1608810907353088664,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810907375907885,"""[ 0xaa 0x55 0x06 0x01 0x04 0x98 0x00 0x11 0xff 0x75 ]"""
1608810907407713598,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810907407725586,"""[ 0xaa 0x55 0x06 0x01 0x04 0x98 0x00 0x11 0xff 0x75 ]"""
1608810907408044047,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810907430141803,"""[ 0xaa 0x55 0x06 0x01 0x04 0x98 0x00 0x11 0xff 0x75 ]"""
1608810907430173850,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810907468791211,"""[ 0xaa 0x55 0x06 0x01 0x04 0x98 0x00 0x11 0xff 0x75 ]"""
1608810907468822185,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810907468841556,"""[ 0xaa 0x55 0x06 0x01 0x04 0x98 0x00 0x11 0xff 0x75 ]"""
1608810907468860476,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810907486919409,"""[ 0xaa 0x55 0x06 0x01 0x04 0x98 0x00 0x11 0xff 0x75 ]"""
1608810907486956427,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810907487047394,"""[ 0xaa 0x55 0x06 0x01 0x04 0x98 0x00 0x11 0xff 0x75 ]"""
1608810907516161287,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810907516168735,"""[ 0xaa 0x55 0x06 0x01 0x04 0x98 0x00 0x11 0xff 0x75 ]"""
1608810907516196199,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810907545748476,"""[ 0xaa 0x55 0x06 0x01 0x04 0x98 0x00 0x11 0xff 0x75 ]"""
1608810907545777019,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810907571938986,"""[ 0xaa 0x55 0x06 0x01 0x04 0x98 0x00 0x11 0xff 0x75 ]"""
1608810907571958564,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810907597473959,"""[ 0xaa 0x55 0x06 0x01 0x04 0xad 0x00 0x22 0xff 0x73 ]"""
1608810907597480938,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810907622479167,"""[ 0xaa 0x55 0x06 0x01 0x04 0xad 0x00 0x22 0xff 0x73 ]"""
1608810907622484823,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810907622493652,"""[ 0xaa 0x55 0x06 0x01 0x04 0xad 0x00 0x22 0xff 0x73 ]"""
1608810907622508905,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810907658158847,"""[ 0xaa 0x55 0x06 0x01 0x04 0xad 0x00 0x22 0xff 0x73 ]"""
1608810907658180755,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810907658195468,"""[ 0xaa 0x55 0x06 0x01 0x04 0xad 0x00 0x22 0xff 0x73 ]"""
1608810907658246110,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810907692784746,"""[ 0xaa 0x55 0x06 0x01 0x04 0xad 0x00 0x22 0xff 0x73 ]"""
1608810907692804872,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810907712966526,"""[ 0xaa 0x55 0x06 0x01 0x04 0xad 0x00 0x22 0xff 0x73 ]"""
1608810907712980511,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810907713112601,"""[ 0xaa 0x55 0x06 0x01 0x04 0xad 0x00 0x22 0xff 0x73 ]"""
1608810907713166294,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810907736406439,"""[ 0xaa 0x55 0x06 0x01 0x04 0xad 0x00 0x22 0xff 0x73 ]"""
1608810907809465272,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810907809507087,"""[ 0xaa 0x55 0x06 0x01 0x04 0xad 0x00 0x22 0xff 0x73 ]"""
1608810907809533251,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810907842839464,"""[ 0xaa 0x55 0x06 0x01 0x04 0xad 0x00 0x22 0xff 0x73 ]"""
1608810907842948462,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810907842965350,"""[ 0xaa 0x55 0x06 0x01 0x04 0xad 0x00 0x22 0xff 0x73 ]"""
1608810907843054394,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810907843070881,"""[ 0xaa 0x55 0x06 0x01 0x04 0xad 0x00 0x22 0xff 0x73 ]"""
1608810907843161051,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810907843166746,"""[ 0xaa 0x55 0x06 0x01 0x04 0xb9 0x00 0x2d 0xff 0x68 ]"""
1608810907843171677,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810907868235718,"""[ 0xaa 0x55 0x06 0x01 0x04 0xb9 0x00 0x2d 0xff 0x68 ]"""
1608810907868331407,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810907884777809,"""[ 0xaa 0x55 0x06 0x01 0x04 0xb9 0x00 0x2d 0xff 0x68 ]"""
1608810907884828250,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810907884833551,"""[ 0xaa 0x55 0x06 0x01 0x04 0xb9 0x00 0x2d 0xff 0x68 ]"""
1608810907884874205,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810907906609623,"""[ 0xaa 0x55 0x06 0x01 0x04 0xb9 0x00 0x2d 0xff 0x68 ]"""
1608810907939606273,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810907960383624,"""[ 0xaa 0x55 0x06 0x01 0x04 0xb9 0x00 0x2d 0xff 0x68 ]"""
1608810907960398369,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810907960441177,"""[ 0xaa 0x55 0x06 0x01 0x04 0xb9 0x00 0x2d 0xff 0x68 ]"""
1608810907960538750,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810907995072987,"""[ 0xaa 0x55 0x06 0x01 0x04 0xb9 0x00 0x2d 0xff 0x68 ]"""
1608810907995091089,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810908015665179,"""[ 0xaa 0x55 0x06 0x01 0x04 0xb9 0x00 0x2d 0xff 0x68 ]"""
1608810908015691320,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810908015736780,"""[ 0xaa 0x55 0x06 0x01 0x04 0xb9 0x00 0x2d 0xff 0x68 ]"""
1608810908015757624,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810908033481731,"""[ 0xaa 0x55 0x06 0x01 0x04 0xb9 0x00 0x2d 0xff 0x68 ]"""
1608810908033571358,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810908059442250,"""[ 0xaa 0x55 0x06 0x01 0x04 0xb9 0x00 0x2d 0xff 0x68 ]"""
1608810908059493423,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810908077871975,"""[ 0xaa 0x55 0x06 0x01 0x04 0xce 0x00 0x30 0xff 0x02 ]"""
1608810908077903090,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810908100495584,"""[ 0xaa 0x55 0x06 0x01 0x04 0xce 0x00 0x30 0xff 0x02 ]"""
1608810908100538913,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810908119153845,"""[ 0xaa 0x55 0x06 0x01 0x04 0xce 0x00 0x30 0xff 0x02 ]"""
1608810908119193224,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810908142982695,"""[ 0xaa 0x55 0x06 0x01 0x04 0xce 0x00 0x30 0xff 0x02 ]"""
1608810908143009032,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810908161407968,"""[ 0xaa 0x55 0x06 0x01 0x04 0xce 0x00 0x30 0xff 0x02 ]"""
1608810908161451501,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810908185690013,"""[ 0xaa 0x55 0x06 0x01 0x04 0xce 0x00 0x30 0xff 0x02 ]"""
1608810908185719940,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810908201812339,"""[ 0xaa 0x55 0x06 0x01 0x04 0xce 0x00 0x30 0xff 0x02 ]"""
1608810908202005089,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810908224284025,"""[ 0xaa 0x55 0x06 0x01 0x04 0xce 0x00 0x30 0xff 0x02 ]"""
1608810908224332007,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810908259022340,"""[ 0xaa 0x55 0x06 0x01 0x04 0xce 0x00 0x30 0xff 0x02 ]"""
1608810908259060452,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810908259079910,"""[ 0xaa 0x55 0x06 0x01 0x04 0xce 0x00 0x30 0xff 0x02 ]"""
1608810908259178805,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810908285091550,"""[ 0xaa 0x55 0x06 0x01 0x04 0xce 0x00 0x30 0xff 0x02 ]"""
1608810908285125904,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810908300976903,"""[ 0xaa 0x55 0x06 0x01 0x04 0xce 0x00 0x30 0xff 0x02 ]"""
1608810908301161694,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810908424263715,"""[ 0xaa 0x55 0x06 0x01 0x04 0xce 0x00 0x30 0xff 0x02 ]"""
1608810908424344709,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810908464962937,"""[ 0xaa 0x55 0x06 0x01 0x04 0xd3 0x00 0x1e 0xff 0x31 ]"""
1608810908465016061,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810908465131983,"""[ 0xaa 0x55 0x06 0x01 0x04 0xd3 0x00 0x1e 0xff 0x31 ]"""
1608810908465158312,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810908465170542,"""[ 0xaa 0x55 0x06 0x01 0x04 0xd3 0x00 0x1e 0xff 0x31 ]"""
1608810908465213519,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810908465243530,"""[ 0xaa 0x55 0x06 0x01 0x04 0xd3 0x00 0x1e 0xff 0x31 ]"""
1608810908465427760,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810908465442991,"""[ 0xaa 0x55 0x06 0x01 0x04 0xd3 0x00 0x1e 0xff 0x31 ]"""
1608810908465481780,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810908465494697,"""[ 0xaa 0x55 0x06 0x01 0x04 0xd3 0x00 0x1e 0xff 0x31 ]"""
1608810908465559526,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810908504219185,"""[ 0xaa 0x55 0x06 0x01 0x04 0xd3 0x00 0x1e 0xff 0x31 ]"""
1608810908504248639,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810908504267467,"""[ 0xaa 0x55 0x06 0x01 0x04 0xd3 0x00 0x1e 0xff 0x31 ]"""
1608810908504296222,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810908522373004,"""[ 0xaa 0x55 0x06 0x01 0x04 0xd3 0x00 0x1e 0xff 0x31 ]"""
1608810908522410445,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810908522424239,"""[ 0xaa 0x55 0x06 0x01 0x04 0xd3 0x00 0x1e 0xff 0x31 ]"""
1608810908522541540,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810908554587662,"""[ 0xaa 0x55 0x06 0x01 0x04 0xd3 0x00 0x1e 0xff 0x31 ]"""
1608810908554636986,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810908582621136,"""[ 0xaa 0x55 0x06 0x01 0x04 0xd3 0x00 0x1e 0xff 0x31 ]"""
1608810908582762326,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810908582769265,"""[ 0xaa 0x55 0x06 0x01 0x04 0xd3 0x00 0x1e 0xff 0x31 ]"""
1608810908582774595,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810908619235308,"""[ 0xaa 0x55 0x06 0x01 0x04 0xd3 0x00 0x1e 0xff 0x31 ]"""
1608810908619319177,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810908619331109,"""[ 0xaa 0x55 0x06 0x01 0x04 0xd3 0x00 0x1e 0xff 0x31 ]"""
1608810908619338347,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810908639793444,"""[ 0xaa 0x55 0x06 0x01 0x04 0xde 0x00 0xd3 0xfe 0xf0 ]"""
1608810908639819220,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810908679922962,"""[ 0xaa 0x55 0x06 0x01 0x04 0xde 0x00 0xd3 0xfe 0xf0 ]"""
1608810908680038488,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810908755885886,"""[ 0xaa 0x55 0x06 0x01 0x04 0xde 0x00 0xd3 0xfe 0xf0 ]"""
1608810908755942904,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810908755988451,"""[ 0xaa 0x55 0x06 0x01 0x04 0xde 0x00 0xd3 0xfe 0xf0 ]"""
1608810908756031201,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810908756077582,"""[ 0xaa 0x55 0x06 0x01 0x04 0xde 0x00 0xd3 0xfe 0xf0 ]"""
1608810908756169054,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810908783804670,"""[ 0xaa 0x55 0x06 0x01 0x04 0xde 0x00 0xd3 0xfe 0xf0 ]"""
1608810908783830250,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810908783841833,"""[ 0xaa 0x55 0x06 0x01 0x04 0xde 0x00 0xd3 0xfe 0xf0 ]"""
1608810908783852616,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810908783922971,"""[ 0xaa 0x55 0x06 0x01 0x04 0xde 0x00 0xd3 0xfe 0xf0 ]"""
1608810908783968373,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810908806297826,"""[ 0xaa 0x55 0x06 0x01 0x04 0xde 0x00 0xd3 0xfe 0xf0 ]"""
1608810908806378315,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810908825325645,"""[ 0xaa 0x55 0x06 0x01 0x04 0xde 0x00 0xd3 0xfe 0xf0 ]"""
1608810908825360301,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810908850219818,"""[ 0xaa 0x55 0x06 0x01 0x04 0xde 0x00 0xd3 0xfe 0xf0 ]"""
1608810908850630335,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810908871890985,"""[ 0xaa 0x55 0x06 0x01 0x04 0xde 0x00 0xd3 0xfe 0xf0 ]"""
1608810908871914845,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810908871927608,"""[ 0xaa 0x55 0x06 0x01 0x04 0xde 0x00 0xd3 0xfe 0xf0 ]"""
1608810908872010397,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810908886193847,"""[ 0xaa 0x55 0x06 0x01 0x04 0xde 0x00 0xd3 0xfe 0xf0 ]"""
1608810908886216300,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810908908352144,"""[ 0xaa 0x55 0x06 0x01 0x04 0xe0 0x00 0x6d 0xfe 0x70 ]"""
1608810908925494031,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810908925504206,"""[ 0xaa 0x55 0x06 0x01 0x04 0xe0 0x00 0x6d 0xfe 0x70 ]"""
1608810908925565204,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810908944093955,"""[ 0xaa 0x55 0x06 0x01 0x04 0xe0 0x00 0x6d 0xfe 0x70 ]"""
1608810908964705020,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810908994589017,"""[ 0xaa 0x55 0x06 0x01 0x04 0xe0 0x00 0x6d 0xfe 0x70 ]"""
1608810908994603444,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810908994631861,"""[ 0xaa 0x55 0x06 0x01 0x04 0xe0 0x00 0x6d 0xfe 0x70 ]"""
1608810908994697994,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810909177292923,"""[ 0xaa 0x55 0x06 0x01 0x04 0xe0 0x00 0x6d 0xfe 0x70 ]"""
1608810909177404109,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810909202680386,"""[ 0xaa 0x55 0x06 0x01 0x04 0xe0 0x00 0x6d 0xfe 0x70 ]"""
1608810909202702922,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810909202733691,"""[ 0xaa 0x55 0x06 0x01 0x04 0xe0 0x00 0x6d 0xfe 0x70 ]"""
1608810909202794118,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810909202844614,"""[ 0xaa 0x55 0x06 0x01 0x04 0xe0 0x00 0x6d 0xfe 0x70 ]"""
1608810909202875032,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810909202893454,"""[ 0xaa 0x55 0x06 0x01 0x04 0xe0 0x00 0x6d 0xfe 0x70 ]"""
1608810909202904875,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810909202980698,"""[ 0xaa 0x55 0x06 0x01 0x04 0xe0 0x00 0x6d 0xfe 0x70 ]"""
1608810909202995448,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810909203068073,"""[ 0xaa 0x55 0x06 0x01 0x04 0xe0 0x00 0x6d 0xfe 0x70 ]"""
1608810909203087941,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810909203129590,"""[ 0xaa 0x55 0x06 0x01 0x04 0xe0 0x00 0x6d 0xfe 0x70 ]"""
1608810909203146845,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810909203165458,"""[ 0xaa 0x55 0x06 0x01 0x04 0xe0 0x00 0x6d 0xfe 0x70 ]"""
1608810909203199434,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810909203258125,"""[ 0xaa 0x55 0x06 0x01 0x04 0xe0 0x00 0x6d 0xfe 0x70 ]"""
1608810909203299549,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810909223869014,"""[ 0xaa 0x55 0x06 0x01 0x04 0xe2 0x00 0xe2 0xfd 0xfe ]"""
1608810909223905369,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810909250773396,"""[ 0xaa 0x55 0x06 0x01 0x04 0xe2 0x00 0xe2 0xfd 0xfe ]"""
1608810909250794853,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810909275535047,"""[ 0xaa 0x55 0x06 0x01 0x04 0xe2 0x00 0xe2 0xfd 0xfe ]"""
1608810909275626660,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810909275684457,"""[ 0xaa 0x55 0x06 0x01 0x04 0xe2 0x00 0xe2 0xfd 0xfe ]"""
1608810909275789580,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810909293036731,"""[ 0xaa 0x55 0x06 0x01 0x04 0xe2 0x00 0xe2 0xfd 0xfe ]"""
1608810909293057660,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810909316432206,"""[ 0xaa 0x55 0x06 0x01 0x04 0xe2 0x00 0xe2 0xfd 0xfe ]"""
1608810909316440650,"""[ 0xaa 0x55 0x03 0x0e 0x01 0x00 0x0c ]"""
1608810909346043907,"""[ 0xaa 0x55 0x06 0x01 0x04 0xe2 0x00 0xe2 0xfd 0xfe ]"""
