rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1608810897465558438,,17693,,1608810897,465351951,"""world""",,,2.81965756416,4.7359161377,0.445277154446,,0.00876533146948,0.00895015709102,0.70626193285,-0.707839787006
1608810897465638777,,17694,,1608810897,465407609,"""world""",,,2.81967043877,4.73590803146,0.445270657539,,0.00877385213971,0.00888528488576,0.706263184547,-0.70783919096
1608810897465662784,,17696,,1608810897,465461380,"""world""",,,2.81966114044,4.73590707779,0.445274084806,,0.00876600202173,0.00899386126548,0.706280469894,-0.70782071352
1608810897466092307,,17697,,1608810897,465511742,"""world""",,,2.81965923309,4.73592281342,0.445271998644,,0.00881440006196,0.00895607005805,0.706236302853,-0.707864761353
1608810897616221061,,17698,,1608810897,615341103,"""world""",,,2.81966781616,4.73590993881,0.445266067982,,0.00884277094156,0.00894168578088,0.706232190132,-0.707868635654
1608810897616282896,,17702,,1608810897,615534210,"""world""",,,2.81967258453,4.73590898514,0.445269972086,,0.00881154462695,0.00898608192801,0.7062702775,-0.707830488682
1608810897675510421,,17703,,1608810897,675273898,"""world""",,,2.8196644783,4.73591852188,0.4452727139,,0.00879285112023,0.00893565826118,0.706262171268,-0.707839429379
1608810897675520504,,17704,,1608810897,675303461,"""world""",,,2.8196721077,4.73591899872,0.445262014866,,0.00883643515408,0.00899704918265,0.706194400787,-0.707905650139
1608810897675844494,,17705,,1608810897,675351686,"""world""",,,2.81967949867,4.73590946198,0.445276468992,,0.00886468868703,0.00899012666196,0.706196665764,-0.707903146744
1608810897675884827,,17708,,1608810897,675420032,"""world""",,,2.81967234612,4.73590135574,0.445279121399,,0.00874940864742,0.00898851081729,0.706235468388,-0.707865953445
1608810897696682382,,17709,,1608810897,695304491,"""world""",,,2.81966042519,4.73590993881,0.445276677608,,0.00877424236387,0.00898363534361,0.706243336201,-0.707857847214
1608810897696691331,,17710,,1608810897,695356645,"""world""",,,2.81966996193,4.73591899872,0.445271283388,,0.00885905325413,0.0089726196602,0.706237792969,-0.707862436771
1608810897696743332,,17713,,1608810897,695400006,"""world""",,,2.81966471672,4.73590373993,0.445267736912,,0.00876923371106,0.00889808032662,0.706258654594,-0.707843720913
1608810897696754428,,17714,,1608810897,695436359,"""world""",,,2.81967043877,4.73591518402,0.445280015469,,0.00873149558902,0.00892557390034,0.706223130226,-0.707879185677
1608810897696760624,,17721,,1608810897,695534639,"""world""",,,2.81967306137,4.73590898514,0.445275425911,,0.00880716461688,0.00907846633345,0.706237018108,-0.707862436771
1608810897696767740,,17722,,1608810897,695576196,"""world""",,,2.81967711449,4.735912323,0.445270687342,,0.00882760249078,0.00896294228733,0.70621663332,-0.707884013653
1608810897696800921,,17727,,1608810897,695686715,"""world""",,,2.81967163086,4.73591566086,0.445279240608,,0.00873116590083,0.00894814915955,0.706230223179,-0.707871854305
1608810897696812179,,17728,,1608810897,695738081,"""world""",,,2.81967401505,4.735912323,0.44526809454,,0.00879181548953,0.00899894349277,0.706258416176,-0.707842350006
1608810897696856486,,17734,,1608810897,695843324,"""world""",,,2.81967711449,4.7359213829,0.445270985365,,0.00880891550332,0.00904361065477,0.706223905087,-0.707875967026
1608810897696883299,,17735,,1608810897,695891996,"""world""",,,2.81967258453,4.73591470718,0.445275187492,,0.00873684510589,0.00899197161198,0.706203818321,-0.707897663116
1608810897696924455,,17737,,1608810897,695925438,"""world""",,,2.81967759132,4.73591947556,0.445271193981,,0.00881961453706,0.00889869872481,0.706155121326,-0.707946360111
1608810897696935670,,17738,,1608810897,695972008,"""world""",,,2.81967067719,4.73591756821,0.445276141167,,0.0088128298521,0.00888755451888,0.706219136715,-0.707882761955
1608810897705531962,,17739,,1608810897,705311186,"""world""",,,2.81968092918,4.73591423035,0.445276618004,,0.00872134882957,0.00885239802301,0.706214845181,-0.70788860321
1608810897715688540,,17740,,1608810897,715314032,"""world""",,,2.8196644783,4.73592329025,0.445268720388,,0.00879423692822,0.0089147053659,0.706142365932,-0.707959115505
1608810897715703698,,17741,,1608810897,715369433,"""world""",,,2.81967663765,4.73590183258,0.445294886827,,0.00880383513868,0.00888491701335,0.706201016903,-0.707900941372
1608810897735932162,,17742,,1608810897,735348194,"""world""",,,2.81967353821,4.73592042923,0.445272535086,,0.00879066251218,0.0088593121618,0.706174969673,-0.707927465439
1608810897736028959,,17743,,1608810897,735457600,"""world""",,,2.81966161728,4.7359161377,0.445283979177,,0.00878779124469,0.00891247112304,0.706121385098,-0.707980215549
1608810897746197715,,17744,,1608810897,745425456,"""world""",,,2.81966519356,4.73592185974,0.445282131433,,0.00874144304544,0.00892474316061,0.70615953207,-0.707942545414
1608810897755752895,,17745,,1608810897,755360849,"""world""",,,2.81966471672,4.735912323,0.445283949375,,0.00878791511059,0.0089542940259,0.706163406372,-0.707937777042
1608810897766336650,,17746,,1608810897,765298168,"""world""",,,2.81966924667,4.73592424393,0.445271879435,,0.00880517531186,0.00892762094736,0.706146478653,-0.707954764366
1608810897775536755,,17747,,1608810897,775306187,"""world""",,,2.81966471672,4.7359085083,0.445279717445,,0.0087651880458,0.00894169788808,0.706174314022,-0.707927286625
1608810897775598488,,17748,,1608810897,775386869,"""world""",,,2.81967544556,4.73591184616,0.445278465748,,0.00878533162177,0.00894762203097,0.706219017506,-0.707882344723
1608810897795505274,,17749,,1608810897,795302549,"""world""",,,2.81968164444,4.73591327667,0.445283800364,,0.00870522297919,0.00891834683716,0.706219434738,-0.707883417606
1608810897795535803,,17750,,1608810897,795347132,"""world""",,,2.81967139244,4.73591136932,0.445293426514,,0.00860391743481,0.00886967312545,0.70623934269,-0.707865357399
1608810897825492871,,17751,,1608810897,825267108,"""world""",,,2.81967401505,4.73591184616,0.445285052061,,0.00863661430776,0.0088888918981,0.706256270409,-0.707847893238
1608810897835792208,,17752,,1608810897,835275623,"""world""",,,2.81967043877,4.7359085083,0.445291429758,,0.00868803821504,0.00901748705655,0.706266701221,-0.707835137844
1608810897835805621,,17753,,1608810897,835325654,"""world""",,,2.81966257095,4.73591899872,0.445287972689,,0.00862229336053,0.0089547438547,0.706249237061,-0.70785421133
1608810897835811890,,17754,,1608810897,835348515,"""world""",,,2.81967377663,4.73590373993,0.445295959711,,0.00862479303032,0.00894994288683,0.706276476383,-0.707827091217
1608810897835930509,,17755,,1608810897,835404614,"""world""",,,2.8196709156,4.73590946198,0.445286601782,,0.00864463485777,0.00887482706457,0.706263184547,-0.707840979099
1608810897845533256,,17756,,1608810897,845342689,"""world""",,,2.81967782974,4.73590803146,0.445279896259,,0.00866529811174,0.00889807660133,0.706254899502,-0.707848727703
1608810897855699225,,17757,,1608810897,855345320,"""world""",,,2.81966710091,4.73590230942,0.445274233818,,0.00860003661364,0.00888659898192,0.706253170967,-0.707851409912
1608810897878992451,,17758,,1608810897,875326693,"""world""",,,2.81967568398,4.73591089249,0.445272356272,,0.00871570874006,0.00898053124547,0.7062240839,-0.70787781477
1608810897878998311,,17759,,1608810897,875408492,"""world""",,,2.81967020035,4.73590326309,0.445283859968,,0.0087602166459,0.00899593345821,0.706231594086,-0.707869648933
1608810897886177223,,17760,,1608810897,885324955,"""world""",,,2.81966948509,4.73591470718,0.445271104574,,0.00871731992811,0.00897715706378,0.706220507622,-0.707881391048
1608810897886383506,,17761,,1608810897,885367330,"""world""",,,2.81968331337,4.73590326309,0.44529235363,,0.00866889953613,0.0089861350134,0.70622998476,-0.707872390747
1608810897905723064,,17762,,1608810897,905300402,"""world""",,,2.81968069077,4.73590755463,0.445284426212,,0.00862803217024,0.00887085963041,0.706272959709,-0.707831501961
1608810897905794216,,17763,,1608810897,905333406,"""world""",,,2.81966662407,4.73591852188,0.445271492004,,0.0087411608547,0.00894024968147,0.706197321415,-0.707904696465
1608810897915789350,,17764,,1608810897,915330475,"""world""",,,2.81967496872,4.73591852188,0.445283293724,,0.00865574926138,0.00891875568777,0.706218957901,-0.707884430885
1608810897925780301,,17765,,1608810897,925270755,"""world""",,,2.81966876984,4.73592281342,0.445274114609,,0.00874188728631,0.0090223941952,0.706224381924,-0.707876682281
