rosbagTimestamp,linear,x,y,z,angular,x,y,z
1608810901027483143,,0.199971418326,0.0,0.0,,0.0,0.0,0.0193185840583
1608810901240973997,,0.199935096251,0.0,0.0,,0.0,0.0,0.029111740604
1608810901538810008,,0.199984235689,0.0,0.0,,0.0,0.0,0.0143468540454
1608810901819005691,,0.19999392829,0.0,0.0,,0.0,0.0,0.0089008520675
1608810902045700233,,0.199994008738,0.0,0.0,,0.0,0.0,0.00885072253624
1608810902293994841,,0.199997858447,0.0,0.0,,0.0,0.0,0.00528793436326
1608810902546315191,,0.199999311873,0.0,0.0,,0.0,0.0,0.00298487854853
1608810902863850138,,0.199999339824,0.0,0.0,,0.0,0.0,0.00292069166329
1608810903128576862,,0.199999955259,0.0,0.0,,0.0,0.0,-0.000756389216046
1608810903402098176,,0.199999912256,0.0,0.0,,0.0,0.0,0.00106066839265
1608810903649567384,,0.199999971882,0.0,0.0,,0.0,0.0,-0.000657840011207
1608810903888386344,,0.199999979863,0.0,0.0,,0.0,0.0,-0.000534423354745
1608810904199954074,,0.199999672227,0.0,0.0,,0.0,0.0,-0.00206205103034
1608810904458799054,,0.199999403295,0.0,0.0,,0.0,0.0,-0.00278980467743
1608810904737702653,,0.199999785867,0.0,0.0,,0.0,0.0,-0.00166387467688
1608810904992009084,,0.199999062384,0.0,0.0,,0.0,0.0,-0.0034933554794
1608810905210957481,,0.199999573586,0.0,0.0,,0.0,0.0,-0.00236323557863
1608810905473286348,,0.199997834103,0.0,0.0,,0.0,0.0,-0.00531103355751
1608810905732139990,,0.199999525007,0.0,0.0,,0.0,0.0,-0.00249648752101
1608810906002413793,,0.19999909605,0.0,0.0,,0.0,0.0,-0.00342389659949
1608810906249648501,,0.199998211222,0.0,0.0,,0.0,0.0,-0.00482724070532
1608810906532171769,,0.199998747083,0.0,0.0,,0.0,0.0,-0.00404383325321
1608810906770703673,,0.189271395869,0.0,0.0,,0.0,0.0,-0.109972124831
1608810907022606100,,0.180439003865,0.0,0.0,,0.0,0.0,-0.270159871173
1608810907276043990,,0.182890861113,0.0,0.0,,0.0,0.0,-0.369608337222
1608810907571978876,,0.186984351607,0.0,0.0,,0.0,0.0,-0.40554752382
1608810907822310136,,0.138291437546,0.0,0.0,,0.0,0.0,-0.356713923364
1608810908069357068,,0.0729080377623,0.0,0.0,,0.0,0.0,-0.347527165163
1608810908314326358,,0.0527493454534,0.0,0.0,,0.0,0.0,-0.437576229531
1608810908709960373,,0.0421472244835,0.0,0.0,,0.0,0.0,-0.600249558984
1608810908894410636,,0.0466890253607,0.0,0.0,,0.0,0.0,-0.571822774657
1608810909193779314,,0.0671844322283,0.0,0.0,,0.0,0.0,-0.705339009894
1608810909424819301,,0.103286154496,0.0,0.0,,0.0,0.0,-0.738153889777
1608810909731044888,,0.112098378365,0.0,0.0,,0.0,0.0,-0.617111873364
1608810909993785188,,0.084240786007,0.0,0.0,,0.0,0.0,-0.522010590915
1608810910256938462,,0.0391188226908,0.0,0.0,,0.0,0.0,-0.466762109071
1608810910530922363,,0.00494342479866,0.0,0.0,,0.0,0.0,-0.48215709377
1608810910848830958,,-0.0156575039102,0.0,0.0,,0.0,0.0,-0.464721600121
1608810911094457860,,0.0270872404278,0.0,0.0,,0.0,0.0,-0.10880339645
1608810911356448213,,0.00715403977632,0.0,0.0,,0.0,0.0,0.0643626271579
1608810911613321718,,-0.0075165115219,0.0,0.0,,0.0,0.0,0.169448726719
1608810911933162215,,-0.00798672700892,0.0,0.0,,0.0,0.0,0.19096478039
